GO.ID	Description	p.Val	Empty	phenoType
Activation Of GTPase Activity (GO:0090630)	Activation Of GTPase Activity 	0.668327187693781		-1
Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250)	Activation Of NF-kappaB-inducing Kinase Activity 	0.897916065634511		1
Activation Of Adenylate Cyclase Activity (GO:0007190)	Activation Of Adenylate Cyclase Activity 	0.99792447246311		1
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	Activation Of Cysteine-Type Endopeptidase Activity 	0.952390370396309		1
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process 	0.998714235869007		-1
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C (GO:0008635)	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C 	0.73156700130477		1
Activation Of Phospholipase C Activity (GO:0007202)	Activation Of Phospholipase C Activity 	0.935454769589182		1
Activation Of Protein Kinase B Activity (GO:0032148)	Activation Of Protein Kinase B Activity 	0.928904351518439		-1
Activation Of Protein Kinase Activity (GO:0032147)	Activation Of Protein Kinase Activity 	0.782094668660831		-1
Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)	Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity 	0.803581371728471		1
Activin Receptor Signaling Pathway (GO:0032924)	Activin Receptor Signaling Pathway 	0.728731222475288		1
Actomyosin Structure Organization (GO:0031032)	Actomyosin Structure Organization 	0.403895920776032		1
Acute Inflammatory Response (GO:0002526)	Acute Inflammatory Response 	0.892064989457495		-1
Acute-Phase Response (GO:0006953)	Acute-Phase Response 	0.815988873820373		-1
acyl-CoA Biosynthetic Process (GO:0071616)	acyl-CoA Biosynthetic Process 	0.945489567044664		1
acyl-CoA Metabolic Process (GO:0006637)	acyl-CoA Metabolic Process 	0.640346675275564		1
Acylglycerol Biosynthetic Process (GO:0046463)	Acylglycerol Biosynthetic Process 	0.706344648095055		-1
Acylglycerol Catabolic Process (GO:0046464)	Acylglycerol Catabolic Process 	0.953735447082481		1
Acylglycerol Homeostasis (GO:0055090)	Acylglycerol Homeostasis 	0.951940419655098		1
Acylglycerol Metabolic Process (GO:0006639)	Acylglycerol Metabolic Process 	0.925429825674998		1
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains 	0.97247708753602		1
Adenine Nucleotide Transport (GO:0051503)	Adenine Nucleotide Transport 	0.688321554543019		1
Adenosine Metabolic Process (GO:0046085)	Adenosine Metabolic Process 	0.92813463239371		-1
Adenosine To Inosine Editing (GO:0006382)	Adenosine To Inosine Editing 	0.900373445488184		-1
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway 	0.926809627341771		-1
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway 	0.838203329075477		1
Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway 	0.836453949439313		-1
Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007197)	Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway 	0.866199796114787		1
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway 	0.405173054522162		1
Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway (GO:0007198)	Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway 	0.771735324809993		1
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway 	0.73156700130477		1
Adherens Junction Assembly (GO:0034333)	Adherens Junction Assembly 	0.858062113933675		-1
Adherens Junction Maintenance (GO:0034334)	Adherens Junction Maintenance 	0.969610066220353		-1
Adherens Junction Organization (GO:0034332)	Adherens Junction Organization 	0.916447211813497		1
Adiponectin-Activated Signaling Pathway (GO:0033211)	Adiponectin-Activated Signaling Pathway 	0.802748367999253		-1
Adipose Tissue Development (GO:0060612)	Adipose Tissue Development 	0.900542277670356		-1
Adrenal Gland Development (GO:0030325)	Adrenal Gland Development 	0.928904351518439		1
Adrenergic Receptor Signaling Pathway (GO:0071875)	Adrenergic Receptor Signaling Pathway 	0.858062113933675		1
Adult Feeding Behavior (GO:0008343)	Adult Feeding Behavior 	0.793509973442678		-1
Adult Heart Development (GO:0007512)	Adult Heart Development 	0.627179971368042		1
Adult Locomotory Behavior (GO:0008344)	Adult Locomotory Behavior 	0.928904351518439		1
Aerobic Electron Transport Chain (GO:0019646)	Aerobic Electron Transport Chain 	0.73156700130477		1
Aerobic Respiration (GO:0009060)	Aerobic Respiration 	0.73156700130477		1
Aggrephagy (GO:0035973)	Aggrephagy 	0.954388484377007		-1
Alanine Transport (GO:0032328)	Alanine Transport 	0.69826864216381		-1
Alcohol Catabolic Process (GO:0046164)	Alcohol Catabolic Process 	0.928904351518439		1
Aldehyde Biosynthetic Process (GO:0046184)	Aldehyde Biosynthetic Process 	0.897916065634511		1
Aldehyde Catabolic Process (GO:0046185)	Aldehyde Catabolic Process 	0.998434071162683		1
Alditol Metabolic Process (GO:0019400)	Alditol Metabolic Process 	0.897916065634511		1
Alpha-Amino Acid Biosynthetic Process (GO:1901607)	Alpha-Amino Acid Biosynthetic Process 	0.100154292053132		-1
Alpha-Amino Acid Catabolic Process (GO:1901606)	Alpha-Amino Acid Catabolic Process 	0.476867178783833		-1
Alpha-Amino Acid Metabolic Process (GO:1901605)	Alpha-Amino Acid Metabolic Process 	0.487893658849198		-1
Alpha-Beta T Cell Activation (GO:0046631)	Alpha-Beta T Cell Activation 	0.416676137466959		1
Alpha-Linolenic Acid Metabolic Process (GO:0036109)	Alpha-Linolenic Acid Metabolic Process 	0.89267137690461		-1
Alternative mRNA Splicing, Via Spliceosome (GO:0000380)	Alternative mRNA Splicing, Via Spliceosome 	0.928665653490697		-1
Ameboidal-Type Cell Migration (GO:0001667)	Ameboidal-Type Cell Migration 	0.866199796114787		1
Amide Biosynthetic Process (GO:0043604)	Amide Biosynthetic Process 	0.781381799549614		-1
Amide Transport (GO:0042886)	Amide Transport 	0.856696179314113		-1
Amine Metabolic Process (GO:0009308)	Amine Metabolic Process 	0.576688462022065		-1
Amine Transport (GO:0015837)	Amine Transport 	0.374053597386739		-1
Amino Acid Catabolic Process (GO:0009063)	Amino Acid Catabolic Process 	0.487893658849198		-1
Amino Acid Import Across Plasma Membrane (GO:0089718)	Amino Acid Import Across Plasma Membrane 	0.346552860299114		-1
Amino Acid Transmembrane Transport (GO:0003333)	Amino Acid Transmembrane Transport 	0.582311391616577		-1
Amino Acid Transport (GO:0006865)	Amino Acid Transport 	0.390983101916061		-1
Amino Sugar Biosynthetic Process (GO:0046349)	Amino Sugar Biosynthetic Process 	0.95584531968175		1
Amino Sugar Catabolic Process (GO:0046348)	Amino Sugar Catabolic Process 	0.916447211813497		1
Amino Sugar Metabolic Process (GO:0006040)	Amino Sugar Metabolic Process 	0.73156700130477		-1
Amino-Acid Betaine Metabolic Process (GO:0006577)	Amino-Acid Betaine Metabolic Process 	0.868805412478052		-1
Amino-Acid Betaine Transport (GO:0015838)	Amino-Acid Betaine Transport 	0.510176114182953		-1
Aminoglycan Biosynthetic Process (GO:0006023)	Aminoglycan Biosynthetic Process 	0.900536655607984		1
Aminoglycan Catabolic Process (GO:0006026)	Aminoglycan Catabolic Process 	0.823771317093135		-1
Aminoglycan Metabolic Process (GO:0006022)	Aminoglycan Metabolic Process 	0.645556317884699		1
Aminophospholipid Transport (GO:0015917)	Aminophospholipid Transport 	0.755072794709464		-1
Ammonium Homeostasis (GO:0097272)	Ammonium Homeostasis 	0.383381344587854		-1
Ammonium Transmembrane Transport (GO:0072488)	Ammonium Transmembrane Transport 	0.548165583138353		-1
Amylin Receptor Signaling Pathway (GO:0097647)	Amylin Receptor Signaling Pathway 	0.72279917653068		-1
Amyloid Fibril Formation (GO:1990000)	Amyloid Fibril Formation 	0.856958824130254		-1
Amyloid Precursor Protein Catabolic Process (GO:0042987)	Amyloid Precursor Protein Catabolic Process 	0.959120815080524		-1
Amyloid Precursor Protein Metabolic Process (GO:0042982)	Amyloid Precursor Protein Metabolic Process 	0.935028750382918		-1
Amyloid-Beta Formation (GO:0034205)	Amyloid-Beta Formation 	0.856958824130254		-1
Amyloid-Beta Metabolic Process (GO:0050435)	Amyloid-Beta Metabolic Process 	0.806538915501531		-1
Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	Anaphase-Promoting Complex-Dependent Catabolic Process 	0.998439266359642		-1
Androgen Biosynthetic Process (GO:0006702)	Androgen Biosynthetic Process 	0.599095454684662		-1
Androgen Receptor Signaling Pathway (GO:0030521)	Androgen Receptor Signaling Pathway 	0.952984400260518		-1
Angiogenesis Involved In Wound Healing (GO:0060055)	Angiogenesis Involved In Wound Healing 	0.688492677908353		-1
Angiotensin Maturation (GO:0002003)	Angiotensin Maturation 	0.915704388909774		1
Angiotensin-Activated Signaling Pathway (GO:0038166)	Angiotensin-Activated Signaling Pathway 	0.79751575748365		-1
Anoikis (GO:0043276)	Anoikis 	0.935028750382918		1
Anterior/Posterior Axis Specification (GO:0009948)	Anterior/Posterior Axis Specification 	0.945489567044664		-1
Anterior/Posterior Axis Specification, Embryo (GO:0008595)	Anterior/Posterior Axis Specification, Embryo 	0.7866846412653		-1
Anterior/Posterior Pattern Specification (GO:0009952)	Anterior/Posterior Pattern Specification 	0.843666670615458		-1
Anterograde Axonal Protein Transport (GO:0099641)	Anterograde Axonal Protein Transport 	0.73156700130477		-1
Anterograde Axonal Transport (GO:0008089)	Anterograde Axonal Transport 	0.921611064652643		1
Anterograde Dendritic Transport (GO:0098937)	Anterograde Dendritic Transport 	0.856958824130254		-1
Anterograde Synaptic Vesicle Transport (GO:0048490)	Anterograde Synaptic Vesicle Transport 	0.713557400622347		1
Anterograde Trans-Synaptic Signaling (GO:0098916)	Anterograde Trans-Synaptic Signaling 	0.238958434124721		1
Antibacterial Humoral Response (GO:0019731)	Antibacterial Humoral Response 	0.862979796316791		1
Antifungal Innate Immune Response (GO:0061760)	Antifungal Innate Immune Response 	0.998676193850327		1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	Antigen Processing And Presentation Of Endogenous Peptide Antigen 	0.998714235869007		-1
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I (GO:0019885)	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I 	0.988163695061515		1
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	Antigen Processing And Presentation Of Exogenous Peptide Antigen 	0.488501929664065		-1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590)	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I 	0.782094668660831		-1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II 	0.585808056549328		-1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I 	0.868805412478052		1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II 	0.572472008806548		-1
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	Antigen Receptor-Mediated Signaling Pathway 	0.73156700130477		-1
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide 	0.925472871743786		1
Antimicrobial Humoral Response (GO:0019730)	Antimicrobial Humoral Response 	0.866874116342731		1
Antiviral Innate Immune Response (GO:0140374)	Antiviral Innate Immune Response 	0.916447211813497		1
Aorta Development (GO:0035904)	Aorta Development 	0.741392840598756		-1
Aorta Morphogenesis (GO:0035909)	Aorta Morphogenesis 	0.785404874267591		-1
Aortic Valve Development (GO:0003176)	Aortic Valve Development 	0.931374442972013		1
Aortic Valve Morphogenesis (GO:0003180)	Aortic Valve Morphogenesis 	0.998714235869007		-1
Apical Junction Assembly (GO:0043297)	Apical Junction Assembly 	0.709055324478837		-1
Apical Protein Localization (GO:0045176)	Apical Protein Localization 	0.642899699227255		-1
Apoptotic DNA Fragmentation (GO:0006309)	Apoptotic DNA Fragmentation 	0.59317273477843		1
Apoptotic Cell Clearance (GO:0043277)	Apoptotic Cell Clearance 	0.929301809200713		1
Apoptotic Mitochondrial Changes (GO:0008637)	Apoptotic Mitochondrial Changes 	0.582311391616577		-1
Apoptotic Nuclear Changes (GO:0030262)	Apoptotic Nuclear Changes 	0.73156700130477		1
Apoptotic Process (GO:0006915)	Apoptotic Process 	0.659563663122823		-1
Arachidonate Transport (GO:1903963)	Arachidonate Transport 	0.73156700130477		1
Arachidonic Acid Metabolic Process (GO:0019369)	Arachidonic Acid Metabolic Process 	0.94243960073875		-1
Arachidonic Acid Secretion (GO:0050482)	Arachidonic Acid Secretion 	0.73156700130477		1
Arginine Catabolic Process (GO:0006527)	Arginine Catabolic Process 	0.707265186392295		-1
Arginine Metabolic Process (GO:0006525)	Arginine Metabolic Process 	0.737617719332813		-1
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	Aromatic Amino Acid Family Catabolic Process 	0.587711289912479		-1
Aromatic Amino Acid Transport (GO:0015801)	Aromatic Amino Acid Transport 	0.968192495927875		-1
Aromatic Compound Biosynthetic Process (GO:0019438)	Aromatic Compound Biosynthetic Process 	0.976322949836869		1
Aromatic Compound Catabolic Process (GO:0019439)	Aromatic Compound Catabolic Process 	0.640346675275564		-1
Artery Development (GO:0060840)	Artery Development 	0.953735447082481		1
Artery Morphogenesis (GO:0048844)	Artery Morphogenesis 	0.728731222475288		-1
Aspartate Family Amino Acid Biosynthetic Process (GO:0009067)	Aspartate Family Amino Acid Biosynthetic Process 	0.928904351518439		-1
Aspartate Family Amino Acid Catabolic Process (GO:0009068)	Aspartate Family Amino Acid Catabolic Process 	0.609532721498887		-1
Aspartate Family Amino Acid Metabolic Process (GO:0009066)	Aspartate Family Amino Acid Metabolic Process 	0.762824664791148		-1
Aspartate Metabolic Process (GO:0006531)	Aspartate Metabolic Process 	0.960085293840838		1
Aspartate Transmembrane Transport (GO:0015810)	Aspartate Transmembrane Transport 	0.990746323914715		-1
Associative Learning (GO:0008306)	Associative Learning 	0.636409898117323		-1
Astral Microtubule Organization (GO:0030953)	Astral Microtubule Organization 	0.402710343088904		-1
Astrocyte Activation (GO:0048143)	Astrocyte Activation 	0.522029836433162		-1
Astrocyte Development (GO:0014002)	Astrocyte Development 	0.866874116342731		-1
Astrocyte Differentiation (GO:0048708)	Astrocyte Differentiation 	0.605193745303409		1
Atrial Cardiac Muscle Cell Action Potential (GO:0086014)	Atrial Cardiac Muscle Cell Action Potential 	0.486065868954105		1
Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026)	Atrial Cardiac Muscle Cell To AV Node Cell Signaling 	0.495290065341134		1
Atrial Cardiac Muscle Tissue Development (GO:0003228)	Atrial Cardiac Muscle Tissue Development 	0.835310020130949		1
Atrial Septum Development (GO:0003283)	Atrial Septum Development 	0.980155708485726		1
Atrial Septum Morphogenesis (GO:0060413)	Atrial Septum Morphogenesis 	0.918921446446253		1
Atrioventricular Valve Development (GO:0003171)	Atrioventricular Valve Development 	0.810269177535896		-1
Atrioventricular Valve Formation (GO:0003190)	Atrioventricular Valve Formation 	0.652501565980298		-1
Atrioventricular Valve Morphogenesis (GO:0003181)	Atrioventricular Valve Morphogenesis 	0.966058375144152		-1
Attachment Of GPI Anchor To Protein (GO:0016255)	Attachment Of GPI Anchor To Protein 	0.564356568997134		1
Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315)	Attachment Of Mitotic Spindle Microtubules To Kinetochore 	0.416676137466959		-1
Auditory Behavior (GO:0031223)	Auditory Behavior 	0.842194702418894		1
Auditory Receptor Cell Morphogenesis (GO:0002093)	Auditory Receptor Cell Morphogenesis 	0.679366269965474		-1
Auditory Receptor Cell Stereocilium Organization (GO:0060088)	Auditory Receptor Cell Stereocilium Organization 	0.679366269965474		-1
Autocrine Signaling (GO:0035425)	Autocrine Signaling 	0.995847660018729		1
Autonomic Nervous System Development (GO:0048483)	Autonomic Nervous System Development 	0.926809627341771		1
Autophagosome Assembly (GO:0000045)	Autophagosome Assembly 	0.73156700130477		-1
Autophagosome Maturation (GO:0097352)	Autophagosome Maturation 	0.53524492170317		-1
Autophagosome Membrane Docking (GO:0016240)	Autophagosome Membrane Docking 	0.64427001000754		-1
Autophagosome Organization (GO:1905037)	Autophagosome Organization 	0.593615829361757		-1
Autophagosome-Lysosome Fusion (GO:0061909)	Autophagosome-Lysosome Fusion 	0.953735447082481		1
Autophagy Of Mitochondrion (GO:0000422)	Autophagy Of Mitochondrion 	0.98514191205852		-1
