,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,X_Omnivore...Insectivore.Rho,X_Omnivore...Insectivore.P,X_Omnivore...Insectivore.p.adj,Carnivore...Insectivore.Rho,Carnivore...Insectivore.P,Carnivore...Insectivore.p.adj,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj
ACBD7,-1.28803148363431,1,1,-0.776474828185185,1,1,0.76641484168212,1,1,0.0898933750485294,1,1,1.20990342678374,1,1,0.7344854232795,1,1
ACCS,0.73848262632327,1,1,1.29693418834172,1,1,0.303545289349233,1,1,1.90136506593326,0.34352527182447,1,1.20338133157956,1,1,1.14383042468941,1,1
ACCSL,-1.61009250038015,0.644265984511163,1,-1.65104999411501,0.592370201351924,1,0.365283440905091,1,1,-0.408820538530293,1,1,0.874746168120546,1,1,0.710385155895687,1,1
ACD,1.96122431826307,0.299117167563934,1,0.465678109773655,1,1,-1.81335331392694,0.418664071725698,1,1.35931406786198,1,1,-0.380043429525895,1,1,1.14858720675741,1,1
ACE,-0.47364140481815,1,1,-0.624732773431925,1,1,0.0071220983039464,1,1,0.477920556516587,1,1,0.818553305548757,1,1,0.96406262445048,1,1
ACE2,-1.8593165542813,0.377893691265226,1,-1.01389206198826,1,1,1.21800353981103,1,1,-1.92186903544498,0.327733433601332,1,-0.238178501236006,1,1,-1.34520344914829,1,1
ACER1,3.32314741054135,0.00534047192377578,0.197742854535636,-0.971218527740148,1,1,-4.52282472938998,3.6611860440941e-05,0.0104321271881026,2.63554056852499,0.0504020301145679,0.690266031613311,-0.483545951225154,1,1,3.67336900950015,0.00143624047389354,0.272759710999187
ACER2,1.15167674070283,1,1,-0.285266257626931,1,1,-1.5170823798212,0.775475318019775,1,-0.674387884798249,1,1,-1.62175200474042,0.629138752680964,1,-0.526836890846787,1,1
ACER3,1.50470449858845,0.794400396033671,1,-0.477260115777108,1,1,-2.0926002449293,0.218309128156195,1,0.31831343936504,1,1,-1.09975425348709,1,1,0.77392612878009,1,1
ACHE,0.232669396571303,1,1,-0.143450860955113,1,1,-0.379543527327387,1,1,-0.914815403367007,1,1,-1.01815272880235,1,1,-0.924575932361708,1,1
ACIN1,3.27876562861944,0.00625573129602295,0.214772370376447,1.40458820816779,0.960862590511593,1,-2.43971980315459,0.0881919461276301,1,2.37000051237125,0.106728363659516,0.998768655789024,-0.422730774837835,1,1,1.55004725998014,0.726781039041574,1
ACKR1,-0.402201053905404,1,1,-0.547017224770754,1,1,-0.003527684093384,1,1,-1.84050503604815,0.394164753531076,1,-1.3750462804406,1,1,-1.60384335031328,0.652491518358208,1
ACKR2,1.05376153334154,1,1,1.73508986064617,0.49634933971226,1,0.292359931012725,1,1,0.193339437440762,1,1,-0.691301342595256,1,1,-1.07648914485815,1,1
ACKR3,-3.22243334507947,0.00762640414772384,0.237187577737193,-2.10960675632306,0.209353451462403,1,1.79751820601848,0.433520342895372,1,-0.238199487629464,1,1,2.59020797419164,0.0575507784601925,1,1.44754447404657,0.886466938550827,1
ACKR4,0.387809525801788,1,1,2.34413430367324,0.114427815698692,1,1.41558420339734,0.941383673955444,1,0.75182735963704,1,1,0.331531846150039,1,1,-0.94571940536244,1,1
ACLY,-2.03390219284371,0.251768747014679,1,-1.74368923845716,0.487279757431494,1,0.856499354035807,1,1,-2.19362273459433,0.169575255761656,1,-0.202544235845038,1,1,-1.07500680632054,1,1
ACMSD,1.03112869453415,1,1,-0.2024762831089,1,1,-1.2971964129402,1,1,0.594088180064017,1,1,-0.347166725342785,1,1,0.80204126251894,1,1
ACO1,1.76272735625559,0.467678907368565,1,1.37857144170549,1,1,-0.820297907550549,1,1,-1.58230495182535,0.681479825151669,1,-2.86270089669803,0.0252028127510679,0.806882439374588,-2.69878733826117,0.0417555789543233,1
ACO2,-0.32543998769144,1,1,0.238687803218744,1,1,0.539174380375667,1,1,-1.89237366238149,0.350647275750017,1,-1.3469124476682,1,1,-2.24901386730646,0.147069682892016,1
ACOD1,0.108971448451036,1,1,0.728405934176465,1,1,0.49528936883936,1,1,2.52440548084037,0.0695364995297124,0.807042064189806,2.23220084523871,0.153610149530859,1,2.20101574301905,0.166409456160578,1
ACOT1,-0.770892744690786,1,1,-0.442510877101812,1,1,0.487918919669931,1,1,0.110265007912394,1,1,0.724985101600035,1,1,0.438308194451682,1,1
ACOT11,-1.05457913370699,1,1,-0.867016524582744,1,1,0.455075565441841,1,1,0.318494006796946,1,1,1.19775017418252,1,1,1.03364520104471,1,1
ACOT12,-0.112928700896438,1,1,-2.99715899340023,0.0163505128106975,0.820258071247177,-2.34381944436379,0.114524454491703,1,1.16728087117906,1,1,1.15217401205822,1,1,3.54643486692142,0.00234288753424452,0.329654925556996
ACOT13,0.177850591564295,1,1,-2.11401223198131,0.207085335578875,1,-1.9330482246155,0.319381544027606,1,0.266893109015754,1,1,0.102101471217169,1,1,1.75968471137298,0.470767676724556,1
ACOT2,0.0142329505951071,1,1,0.0216639083046125,1,1,0.00309752591163429,1,1,0.445343535637864,1,1,0.404990432529587,1,1,0.469937086201802,1,1
ACOT4,-0.122403849506487,1,1,-0.854623065386326,1,1,-0.587547821559929,1,1,0.482906985659336,1,1,0.548642236475421,1,1,1.20791058651669,1,1
ACOT6,1.15539621611502,1,1,2.2688870173451,0.139651184553705,1,0.57741621314959,1,1,1.76842973812307,0.461934532219276,1,0.646369642240673,1,1,0.261278639013219,1,1
ACOT7,-0.430179278723653,1,1,-0.434195201411926,1,1,0.0854961685254404,1,1,-0.626732793936802,1,1,-0.228464171188785,1,1,-0.344045635874151,1,1
ACOT8,-1.65086832311048,0.592592791556016,1,-2.39581307474532,0.099501270666367,1,-0.220429171069929,1,1,-1.08459613067486,1,1,0.429939612383643,1,1,0.720359980676532,1,1
ACOT9,1.7550682006523,0.475485856721998,1,1.92813852172255,0.323027391710301,1,-0.199639246648312,1,1,2.2347920834896,0.152586010945324,1,0.644231903550351,1,1,0.92615912580014,1,1
ACOX1,-0.820527487123379,1,1,-2.23500122204691,0.152503611097876,1,-1.02184947720691,1,1,-0.80248799170921,1,1,-0.0401348856526628,1,1,0.876015747073033,1,1
ACOX2,-1.57998389700166,0.684663325581832,1,-1.92523130307198,0.325202565424183,1,0.127543004834347,1,1,1.33917131264691,1,1,2.55231866094632,0.0642051585538755,1,2.91550643166399,0.0213067072530585,0.833114681707484
ACOX3,0.204573252509206,1,1,-0.206221120575304,1,1,-0.404808234258201,1,1,-1.26076989877832,1,1,-1.33537161810328,1,1,-1.21460866374604,1,1
ACOXL,0.590955727513158,1,1,2.03667916998738,0.250093219541493,1,1.18069382838501,1,1,-2.19360054331334,0.169584835991359,1,-2.55902476201738,0.0629797586378864,1,-3.82330885539757,0.000790036046811445,0.200013871865465
ACP1,-0.318377945418699,1,1,-1.90030970233977,0.344354933072273,1,-1.32175028968045,1,1,-0.20870191451513,1,1,0.0773882425964431,1,1,1.27344067645393,1,1
ACP2,-0.239603074334195,1,1,-0.744763514261851,1,1,-0.314429530630727,1,1,-0.963747997704833,1,1,-0.635944679140585,1,1,-0.494902927416444,1,1
ACP3,0.10681044060122,1,1,1.4030312760102,0.963645076136815,1,1.07140317660848,1,1,-0.737584711299786,1,1,-0.767731426789473,1,1,-1.86278411067622,0.374955878586247,1
ACP4,-1.39604133086988,0.976212296227823,1,0.410081882092487,1,1,1.90353267809397,0.34182644323425,1,-0.833031219249964,1,1,0.373274434238348,1,1,-1.20625093686895,1,1
ACP5,0.894193416352359,1,1,-1.80814466879062,0.423503925503466,1,-2.49406597550637,0.0757734410961289,0.964625683831465,-0.522362096286279,1,1,-1.26486374494704,1,1,0.905705766111164,1,1
ACP6,0.860419162666801,1,1,1.86373279711138,0.374155423435572,1,0.631300186260171,1,1,-0.532442412237985,1,1,-1.18533209314788,1,1,-1.9157119345201,0.33241063494551,1
ACP7,-2.69123658947872,0.0427126142439549,0.616046262771615,-1.71557201703823,0.517442422823295,1,1.56408847948923,0.706780746569263,1,-1.12069712454446,1,1,1.16006847318323,1,1,0.0303837870008327,1,1
ACR,1.0948765989103,1,1,-0.657640342309088,1,1,-1.68416154159175,0.552902720828409,1,0.0964990984870047,1,1,-0.82138768752242,1,1,0.575878092600523,1,1
ACRBP,1.31602447281066,1,1,0.935113087961744,1,1,-0.703182684382656,1,1,0.488107776184979,1,1,-0.596846917839626,1,1,-0.110741197527217,1,1
ACRV1,0.823285470378446,1,1,-1.15215709417763,1,1,-1.88956848310289,0.352894173783045,1,-2.17051417220941,0.179807497118072,1,-2.6764987853308,0.0446375012658566,1,-1.48933016353159,0.818402691229491,1
ACSBG1,-3.63106966783292,0.00169349384592861,0.103426084550855,-1.49900613916502,0.803232236523326,1,2.65567563983761,0.0474898223650497,0.778370796480606,-2.44880932458328,0.0859975807774686,0.901614184456206,0.723161113210562,1,1,-1.49364621786189,0.811608675458964,1
ACSBG2,0.134110729554372,1,1,-1.2834445142738,1,1,-1.21517264927814,1,1,0.165258021984623,1,1,0.074721324752376,1,1,0.824945685872926,1,1
ACSF2,-0.100355904160258,1,1,1.2366967152203,1,1,1.16860395066099,1,1,0.227698469939561,1,1,0.29274727774466,1,1,-0.663824630588818,1,1
ACSF3,0.196265185720581,1,1,0.848919006728075,1,1,0.492337487550405,1,1,1.80952388875021,0.422217913878621,1,1.50533078384799,0.793434327245913,1,1.34883979070227,1,1
ACSL1,0.515552729060373,1,1,0.146808813091852,1,1,-0.452564198239223,1,1,1.28200006466607,1,1,0.768288957719449,1,1,1.2887575298169,1,1
ACSL3,0.595586624272727,1,1,1.06068486561867,1,1,0.256138685195523,1,1,1.93395333607376,0.318713192903265,1,1.29219015999901,1,1,1.30991977512282,1,1
ACSL4,-2.04215327351735,0.246817978975019,1,-0.115190845642949,1,1,2.21153182239755,0.161994184378673,1,-0.627608330263774,1,1,1.22958682909417,1,1,-0.61003195969095,1,1
ACSL5,-1.87783857735849,0.362419506565656,1,-2.12973359017723,0.199161684920008,1,0.263419903839526,1,1,0.0722193859519005,1,1,1.62837177483388,0.620676472349846,1,1.68970847966369,0.546502441115223,1
ACSL6,-0.91570154350104,1,1,-3.38204179761508,0.00431695177830769,0.563472601436999,-1.87664548717418,0.363400191711931,1,-0.629394080739426,1,1,0.217260628130166,1,1,2.01017031606478,0.26647899572899,1
ACSM1,0.750003519519697,1,1,2.25533646090412,0.144673306120873,1,1.09253775118291,1,1,0.552138498265165,1,1,-0.0778748283763767,1,1,-0.984841670074964,1,1
ACSM2A,2.05965137281383,0.236591287507863,1,1.85855658864693,0.378540091455546,1,-0.945740617286409,1,1,1.33626669433949,1,1,-0.71100778811687,1,1,0.0792516459219556,1,1
ACSM2B,2.23988625834228,0.150589847888881,1,2.19089659059483,0.170755659153298,1,-0.891541421112651,1,1,1.04772480772733,1,1,-1.03909138486544,1,1,-0.429632436043107,1,1
ACSM4,1.32241502856652,1,1,2.72987558472778,0.0380149390579001,1,0.617578996709974,1,1,-1.18132234447355,1,1,-2.12237637585836,0.202836866467267,1,-3.27222258891199,0.00640233187900932,0.519475514992111
ACSM5,-1.93293814339202,0.319462909847504,1,-0.697779741803373,1,1,1.55614260940224,0.718045108613944,1,-1.43437096548722,0.908798571922078,1,0.0312180709388453,1,1,-1.10505997030027,1,1
ACSM6,-1.66692700502278,0.573173522111812,1,-0.167831778765001,1,1,1.59010623791822,0.67086516084507,1,-0.789776981742655,1,1,1.00378293217563,1,1,-0.678858585857052,1,1
ACSS1,0.00670189963465969,1,1,0.394934782010082,1,1,0.32634439388681,1,1,-0.947001158872869,1,1,-0.874377399864903,1,1,-1.33218302670076,1,1
ACSS2,-0.288586022724267,1,1,-1.26934840787635,1,1,-0.759497321585574,1,1,-2.33617778550924,0.1168918654951,1,-1.91005382938285,0.33675769713569,1,-1.597662756739,0.660708309400379,1
ACSS3,1.87317964771023,0.366261490606157,1,0.40423441764414,1,1,-1.73439183323915,0.497091498797969,1,2.24125904181242,0.150055802293566,1,0.530394835305437,1,1,2.12888323485337,0.199583533044823,1
ACTA1,0.632626627811737,1,1,-0.0495949750536348,1,1,-0.86930679607047,1,1,0.0588489886336498,1,1,-0.662541348868913,1,1,0.134283163620642,1,1
ACTA2,2.39091687778633,0.100838144137904,0.952531831175045,1.68099544404158,0.556582797041026,1,-1.03774904332554,1,1,2.35339362165821,0.111617579406814,1,-0.444749589996661,1,1,0.726273039202563,1,1
ACTB,2.29060703098763,0.131916911541509,1,1.25122585787202,1,1,-1.74577800291578,0.485097208327064,1,1.70385055014351,0.530454067840718,1,-0.548860430196974,1,1,1.01572538351464,1,1
ACTBL2,-2.33935239816368,0.115903217760674,1,-0.95527597016071,1,1,1.82296142223998,0.409855403734211,1,-3.26306781481698,0.00661278861650211,0.2599862677043,-0.741410297264939,1,1,-2.84470311982183,0.0266717000805384,0.912290028721619
ACTC1,1.26577952353394,1,1,1.35954096972164,1,1,0.104828483672192,1,1,0.276215737129496,1,1,-1.26577952353394,1,1,-1.38298133126856,1,1
ACTG1,0.424698606609279,1,1,0.625813981522646,1,1,0.106778470847004,1,1,-0.206610132945055,1,1,-0.598912057128518,1,1,-0.811516378437229,1,1
ACTG2,1.96396101212393,0.29720768061376,1,0.676123403782813,1,1,-1.61023512036508,0.644079221962866,1,2.14698016048677,0.190769166622836,1,-0.0436435780471984,1,1,1.80299574342084,0.428333299033933,1
ACTL10,-0.40371596022053,1,1,0.60734045616045,1,1,0.976925373094662,1,1,0.132525166887741,1,1,0.454654641962686,1,1,-0.308137750224217,1,1
ACTL6A,2.20661512883361,0.164045754635934,1,-0.422967660652202,1,1,-2.70063899482922,0.0415238474520358,0.721165279222764,0.882183861795868,1,1,-1.42287566687982,0.928633207740452,1,1.40384625715407,0.962187816581109,1
ACTL6B,-0.494210142850485,1,1,0.0279828282661981,1,1,0.609704978833079,1,1,0.280711361139075,1,1,0.746733045887731,1,1,0.304852489416539,1,1
ACTL7A,-0.882963759165686,1,1,-0.0476075993564417,1,1,0.952986007676434,1,1,-1.89544117048121,0.348203872070459,1,-0.946435636663982,1,1,-2.07035086524237,0.230516997084571,1
ACTL7B,-1.84214631533278,0.392722503735702,1,-1.41264047714408,0.946568767246487,1,0.889747506676675,1,1,-3.83672181814803,0.000748125448986288,0.0862295897940282,-1.88504156299005,0.356545359616137,1,-3.16268737423547,0.00937920611388439,0.596575325867037
ACTL8,3.14615423330485,0.00992596446588152,0.274559002154167,0.956974522354607,1,1,-2.854780106494,0.0258399814737692,0.582216906174792,2.02547874724209,0.256909371659699,1,-1.017444937666,1,1,1.53335724896218,0.751127136638458,1
ACTL9,0.708513443579259,1,1,1.30437296244695,1,1,0.281210028453197,1,1,-0.658221096627892,1,1,-1.06203933525845,1,1,-1.35505798761089,1,1
ACTN1,-1.05476575309387,1,1,0.572615997074134,1,1,1.72296283439262,0.509371477150138,1,-0.181368611023176,1,1,0.836675466101971,1,1,-0.741224928341239,1,1
ACTN2,-1.96341251255915,0.297589566481468,1,-1.40289292209173,0.963892630899365,1,1.05334942857425,1,1,-1.69914123460074,0.53575545391255,1,0.311142580092052,1,1,-0.713442252517382,1,1
ACTN3,-2.07968166202992,0.225328447093237,1,0.417367745021526,1,1,2.78209434773297,0.0324056019192944,0.641908185184227,-2.1147349045227,0.206715286144871,1,-0.12709915057803,1,1,-2.76151778280685,0.0345200300296002,1
ACTN4,-2.1456338466161,0.191413217151035,1,-0.623589954192412,1,1,1.96032383778161,0.299747709212307,1,-0.0237966503163902,1,1,1.91100720549362,0.336021929561078,1,0.506142208183547,1,1
ACTR10,-0.143311866347439,1,1,-1.20913488846892,1,1,-0.793305546415998,1,1,1.17893515267478,1,1,1.15053944182468,1,1,2.23789502591621,0.151367408938518,1
ACTR1A,1.67829278335655,0.559739737101628,1,1.6601957715884,0.581250450157648,1,-0.322748612183951,1,1,0.733333333333333,1,1,-1.14922334022343,1,1,-1.01666666666667,1,1
ACTR1B,-1.01595520322687,1,1,-0.823276314083537,1,1,0.472262602191147,1,1,-1.56335296662978,0.70781757829329,1,-0.404860677465189,1,1,-1.09247498985011,1,1
ACTR2,1.82834820066013,0.404983860842008,1,0.562568677126194,1,1,-1.50384123548281,0.795733505243198,1,1.88691270609945,0.355032406955157,1,-0.140642169281549,1,1,1.54706386209704,0.73108708190148,1
ACTR3,0.963086824686154,1,1,0.532970891338817,1,1,-0.685248288864193,1,1,0.0807572853087249,1,1,-0.996006518807606,1,1,-0.535524059921987,1,1
ACTR3B,-1.8109651756991,0.420877454856117,1,-1.55917418864486,0.713730949179802,1,0.772982895163115,1,1,-1.15645847629572,1,1,0.784537351245214,1,1,0.174865577201933,1,1
ACTR3C,-0.844531134175821,1,1,-0.605609756588818,1,1,0.444177594870113,1,1,-0.748403402827444,1,1,0.104063970928633,1,1,-0.325508982364387,1,1
ACTR5,-1.2364747721075,1,1,-2.65387549923332,0.0477439082463419,1,-0.885398111543961,1,1,-1.50316172789382,0.796784064776566,1,-0.347302130325241,1,1,0.370794748008127,1,1
ACTR6,1.64890874438857,0.594997988567261,1,-0.0739630277268951,1,1,-1.84879657628626,0.386923151567587,1,0.529200604736314,1,1,-1.16838700999635,1,1,0.678134367758917,1,1
ACTR8,1.41499338794235,0.942422608149588,1,1.13274394976126,1,1,-0.70695650553647,1,1,2.45627934275552,0.084230391414238,0.893755201730291,0.737292371700602,1,1,1.78423809912721,0.446309903372312,1
ACTRT1,-0.522356548549437,1,1,-0.72116118085806,1,1,-0.0396788931505443,1,1,-3.15557396662216,0.00961095871583839,0.305918629313573,-2.63640026010885,0.0502744975183305,1,-2.89278902790671,0.0229102610069587,0.861360885996446
ACTRT2,-0.578612596559908,1,1,0.25910607061898,1,1,0.858438869828878,1,1,-2.43379321972778,0.0896491684306183,0.922018436422808,-1.76471291517155,0.465672161279767,1,-2.81862105019895,0.0289382527798747,0.946752306545501
ACTRT3,2.30305875482325,0.127653225127146,1,0.768891505253713,1,1,-1.9414939145221,0.31319038109887,1,-0.214501850745361,1,1,-2.1581698251257,0.18548778320061,1,-0.841581155481461,1,1
ACVR1,0.339493445134678,1,1,0.978870428264218,1,1,0.336401760103343,1,1,-0.297389521883744,1,1,-0.555087056473574,1,1,-1.18021825125427,1,1
ACVR1B,0.350759200520449,1,1,0.94796216628214,1,1,0.395096694586903,1,1,1.73605331930744,0.495326443399645,1,1.22793199413264,1,1,1.11879954127807,1,1
ACVR1C,-0.26649767710318,1,1,0.208231265876753,1,1,0.460487838017249,1,1,-0.629594572298782,1,1,-0.312096728295999,1,1,-0.871376543594804,1,1
ACVR2A,0.743668061531548,1,1,-0.548213043992882,1,1,-1.14027638159114,1,1,0.272528190565196,1,1,-0.537035151140983,1,1,0.832028992093107,1,1
ACVR2B,1.92959864547324,0.321939520743478,1,0.936076862794288,1,1,-1.42386262762293,0.926917452633591,1,1.00455751910129,1,1,-1.0331996485883,1,1,0.315187574187266,1,1
ACVRL1,-1.79336750142086,0.437485082956963,1,0.0339262927772378,1,1,2.0456364666226,0.244752905028942,1,-1.51055611808528,0.785409488259145,1,0.191851963511204,1,1,-1.7085118339633,0.525248474839983,1
ACY1,1.45368939145916,0.876194644075023,1,1.72723293793242,0.504755025658718,1,-0.19931125396609,1,1,2.9052380087826,0.0220184356908981,0.466433916799082,1.39800636738693,0.972666930644722,1,1.87541911387183,0.364410525699933,1
ACY3,-3.66470234215154,0.00148575842878088,0.0982938126648943,-0.103215355803128,1,1,3.86437848221235,0.000668234506307697,0.0621928205594214,1.60596856162763,0.64968490628276,1,4.52431794722011,3.63543487643093e-05,0.0257644065598276,1.80715421265844,0.424429426802475,1
ACYP1,0.517361029313888,1,1,-0.0296099645890298,1,1,-0.620587029282377,1,1,1.33497622742601,1,1,0.746377145608446,1,1,1.56121037623464,0.710844729385849,1
ACYP2,-1.10139199231285,1,1,0.116617631690873,1,1,1.29221675948799,1,1,0.182778765513263,1,1,1.02478502258362,1,1,0.11491623743751,1,1
ADA,-1.06696548794163,1,1,-1.35535851970457,1,1,-0.0323762255395436,1,1,-1.90302855619342,0.342220915050314,1,-0.913242768068787,1,1,-1.03182531225225,1,1
ADA2,1.86817379556923,0.370427100441814,1,-0.240107403102939,1,1,-2.3582439898777,0.110169720169532,1,1.83670841428539,0.397517714621142,1,0.383986864081629,1,1,2.14201339481007,0.193154425017483,1
ADAD1,-0.958440151297417,1,1,1.09298111963265,1,1,2.0855161134095,0.222134862364235,1,-0.279900679661807,1,1,0.544523396004815,1,1,-1.15918962841599,1,1
ADAD2,-2.44228319574585,0.0875681571058344,0.886621925593584,-2.00682854455498,0.268607534254843,1,1.0270480196046,1,1,-1.12588574783947,1,1,0.706367432137248,1,1,0.0410241595195641,1,1
ADAL,1.03174362232143,1,1,-0.0814920823736158,1,1,-1.24686029706899,1,1,1.24630697538246,1,1,0.283259451787419,1,1,1.45051341368687,0.881492408291149,1
ADAM10,-0.457318779214386,1,1,-1.74376820325681,0.487197102427222,1,-1.01131151007127,1,1,-1.49707172802372,0.80624757156128,1,-0.985665174388111,1,1,-0.245414352326752,1,1
ADAM11,0.847968831127261,1,1,0.779056149289176,1,1,-0.322215978280994,1,1,-0.787243377616181,1,1,-1.40319880057945,0.963345391043326,1,-1.43545307710495,0.906948182255237,1
ADAM12,1.88570852956303,0.35600545711999,1,1.4948646489491,0.809698619423119,1,-0.857633870180528,1,1,-1.690923113521,0.545108929136545,1,-3.04841986963381,0.0138028953457877,0.626035731308337,-2.87318444598743,0.024381407829926,0.87929298568003
ADAM15,-1.68206303140786,0.555339708279071,1,0.698903415283662,1,1,2.50956451950899,0.0725280785485815,0.947978993025579,2.50024040102481,0.0744654332450387,0.835967964142882,3.71166392664856,0.00123540751912141,0.215352377151208,2.21705479353581,0.159716084712703,1
ADAM17,-0.978695951019389,1,1,0.150647206766256,1,1,1.26112322954257,1,1,0.342792747860003,1,1,1.17790402524215,1,1,0.263585159643755,1,1
ADAM18,2.12054092666365,0.203762723404004,1,0.852141470453567,1,1,-1.66918284973919,0.570486887399701,1,1.11381605553941,1,1,-0.828924651480275,1,1,0.586991459075593,1,1
