,Background...Vertivore.Rho,Background...Vertivore.P,Background...Vertivore.p.adj
MEFV,2.47134492657048,0.0134605916954973,0.135959533826033
CRYM,1.23602034800266,0.216451000190703,0.506001533335456
CAPN15,0.143607329254046,0.885810552746438,0.955980086060496
AQP8,1.77363634734324,0.0761233214230508,0.315156337780146
USP31,0.00643467248632008,0.994865909598877,0.99813549993393
TOX3,1.1807996708424,0.237682314878553,0.529413609191219
MAZ,NA,NA,NA
SLC6A2,1.75220286954574,0.0797389304137976,0.320747280243255
KNOP1,2.14133723811261,0.0322468522168147,0.206292442135862
MGA,2.08995828595131,0.0366215470206639,0.218241843253447
AQP9,2.43705249989256,0.0148075293556606,0.142182806022466
CSK,2.15315431424854,0.031306552813687,0.203857349019293
MTFMT,0.0924642590692517,0.926329186666589,0.971481463367043
RASL12,-0.668254734862023,0.503971001985391,0.757081842189819
CTSH,-0.490570684161127,0.623730125082308,0.830174463274865
CEMIP,-4.15076192445692,3.31370313107248e-05,0.0111222604648264
EHD4,1.23138200220826,0.218180025100103,0.507939243648599
GABPB1,NA,NA,NA
SCG3,0.395700294024846,0.692326138569673,0.866497679562176
DNAJC17,-0.479501038103585,0.631582229877363,0.834275934478775
RHOV,1.07560612940235,0.282103444990792,0.57560869566241
VPS18,2.22351046612537,0.0261813984423708,0.184836287766399
OIP5,1.76704641816534,0.07722045485209,0.317250809844078
EXTL3,1.67806608339995,0.0933341989953577,0.344008149175163
AGO2,NA,NA,NA
PAG1,1.03956579793426,0.298541673888228,0.588333075575738
TG,-2.06662249519093,0.0387697394346066,0.223162402599199
BRF2,-1.64419601573176,0.100135719687757,0.356205819633509
ZFAND1,-0.485116008808029,0.627594056786098,0.831951278885627
RP1,-1.51826574619477,0.128947419162496,0.403244285703225
RIPK2,-0.824241486820904,0.409802358464555,0.684393500912056
CPQ,0.103340218277885,0.917692956899664,0.968534896921365
DECR1,2.64274821857532,0.00822361628778244,0.10689285749627
SFRP1,2.07205901502133,0.0382599378975252,0.222438722320908
PLAT,2.26227758760429,0.023680258251102,0.175584988033699
DKK4,-0.477231036104049,0.633197613008435,0.835194895369784
EIF3E,NA,NA,NA
EMC2,NA,NA,NA
CHRAC1,2.22037401279538,0.0263933895929245,0.185781950684025
GML,-3.35564626563828,0.000791797740225853,0.0390827224456578
UBR5,1.61453430738682,0.106411581558193,0.366615083908517
PYCR3,-0.615717792825913,0.538080791989215,0.779295279062832
MTMR9,0.544134302147985,0.586349057209262,0.807018057234253
DCTN6,0.634600355376298,0.52568909633304,0.771923790687754
GSR,1.66016376981942,0.0968815109887191,0.350071373677898
PPP2CB,NA,NA,NA
KCTD9,1.11498009645149,0.264858951008916,0.556233258626067
CNOT3,1.76392119836522,0.0777452473098975,0.318142567154888
EXOSC5,-1.06500971011197,0.286871535670823,0.578866592850564
PAF1,2.00139148921924,0.0453502171344287,0.242724904180869
MAN2B1,3.07046887157538,0.00213722963438962,0.0594488331451579
TULP2,-0.275595267217099,0.78285894515815,0.912228167541174
DHDH,-1.60994362233221,0.107410164637085,0.368497907071799
ECH1,0.639109165856727,0.522751917564943,0.770055031208285
HNRNPL,NA,NA,NA
KCNA7,0.806179283708816,0.420139481878312,0.693054471729555
RELB,2.42548253305244,0.0152880514095401,0.143780030192835
CLASRP,0.131876094679157,0.89508229714643,0.960179191484352
LIN7B,NA,NA,NA
PPP1R37,1.65209440242195,0.0985153078854333,0.35351454643891
FCGRT,3.3345921631327,0.000854245869101716,0.0402194007709324
CKM,3.28256259880785,0.00102868143237449,0.0434000121636432
PEX11G,0.736121117019792,0.461656992595927,0.724679610909258
SLC17A7,0.157904305433078,0.874532205385328,0.952002932363666
RNASEH2A,2.22992046545315,0.0257527234723454,0.183389502746961
SF3A2,1.70909395814155,0.0874335465726419,0.334613358102866
AMH,-1.1214057693823,0.262115181461778,0.554587083198314
DKKL1,0.736996366351909,0.461124559078688,0.72455299271263
RETN,0.732079779383821,0.464119874905744,0.726657674984591
RSPH6A,0.764743334288078,0.444424396423805,0.711079034278088
TBC1D17,-0.286391192946699,0.774578519355703,0.907691361342893
TLE5,NA,NA,NA
SGTA,1.6835042273512,0.0922775217144827,0.342923383820717
C19orf44,0.751555171412245,0.452318610506146,0.71751895388582
SLC1A6,2.21812283386548,0.0265464583205589,0.186232097758348
FBL,1.20936196347155,0.226523814976188,0.517513206876737
EBI3,0.926549907529265,0.354160273442394,0.63889600504483
TBCB,1.8257812149963,0.0678832239919004,0.297104669711291
FSD1,1.44832434365289,0.147526362557503,0.429666389011542
POLR2I,NA,NA,NA
APLP1,0.798558537496713,0.424546437624293,0.696010457345409
TGFB1,2.84052796074867,0.00450389244666602,0.0803150216916883
DMAC2,-0.0321220364647178,0.974374729919037,0.98944170503544
PLIN3,0.273630500336528,0.784368592361122,0.912844016393379
CD79A,2.45371511623561,0.014138894424417,0.139296822775164
LIM2,-1.26576004327832,0.205599004357976,0.495642447995373
NKG7,0.348330581251378,0.727591929701429,0.883938239824253
ICAM5,-0.83709122592684,0.402541291920564,0.678322155433923
CDC37,1.77291095833031,0.0762434625429458,0.315156337780146
RABAC1,1.94393621004339,0.0519031440040093,0.259928742386126
CNFN,1.43888615767239,0.150182780054694,0.432398152868107
DBP,1.35715888868524,0.174730730365315,0.462099356407989
EPOR,-0.255837111953919,0.798076616091604,0.919020729836862
RASIP1,2.65519290223626,0.00792630676665278,0.105222802247971
WDR83OS,NA,NA,NA
GCDH,1.94997366625123,0.0511792578279012,0.258445840933674
DNASE2,1.32302918430775,0.185825672687793,0.472112861274419
LENG1,-0.403743140816494,0.686401612141495,0.863725046391703
RPL18A,NA,NA,NA
SLC5A5,0.784842948216276,0.432545655557205,0.701661430730966
KCNN1,0.811270924578473,0.417210103401801,0.690882732351805
ARRDC2,1.74918044578177,0.0802598330536183,0.321704764595502
PIK3R2,-0.566237799487403,0.571232137360037,0.799138286456349
COMP,2.23719672858711,0.025273485086773,0.181143926794387
TMEM147,NA,NA,NA
FKBP8,3.05954225906952,0.00221675511285192,0.0610395670924426
ERF,1.0623095795991,0.288095166926694,0.579730691238579
GSK3A,2.40656518009162,0.016103330144231,0.147319623560548
SIPA1L3,-1.24054845682661,0.214772602896474,0.504812541884274
CADM4,1.51994754838059,0.128524158790785,0.402681673808393
PON1,0.872739399660214,0.38280513720251,0.662301121684618
HGF,0.756540897460672,0.449324961577428,0.715132162240829
UBE2D4,NA,NA,NA
WNT16,0.776323975690474,0.437557720194348,0.705483091892281
CPA2,0.419269568051746,0.675019134557723,0.857777722890133
CPA4,1.43862559934338,0.150256629327296,0.432405197505572
GTPBP10,0.349695802591736,0.726567004080831,0.883267692854093
BET1,2.86946837202435,0.00411162450740168,0.0773374552425841
NAMPT,1.6853746842631,0.0919163047480039,0.342444883271709
ITGB8,0.26627571836341,0.79002687218157,0.914986974661473
SP4,1.24392910454216,0.213525656556042,0.503369988547286
CBLL1,1.26120776783079,0.207234000719263,0.497081077641185
MPP6,1.47645272994277,0.139822396113421,0.420274123561613
NPVF,0.257872683406611,0.796505167508328,0.918212032517614
CAV2,-0.0188943102343313,0.984925418507278,0.993808104825568
HOXA2,1.52725403526028,0.126697854398308,0.400055307502238
LFNG,-0.253195375558102,0.80011723988641,0.919218893378286
HOXA5,NA,NA,NA
HOXA6,0.775890900167808,0.437813406007069,0.705584046556847
TSPAN12,1.10943136286171,0.267244138845104,0.55916059474688
CHN2,1.14978718987932,0.250231532644354,0.543343454436505
ABHD11,2.09166297087978,0.0364686751546337,0.217834206592149
FKBP14,2.22818816835367,0.0258679697265226,0.183673264525693
STX1A,0.815381672741195,0.414853871664019,0.689329110659428
NOD1,-1.3049489969909,0.191910215520979,0.47871008555176
SNX8,0.497424429244164,0.618889781990003,0.827326454386618
WASL,2.7666704957275,0.00566319631854599,0.090136538004048
HYAL4,-0.40506134525837,0.685432419091574,0.863162519422973
AIMP2,-0.679513019689875,0.496812860979715,0.752690578351854
MOSPD3,1.4583721125882,0.14473800313232,0.426245316335826
PCOLCE,1.09273919457866,0.274508325681234,0.567969006998541
RBM28,0.939809125007594,0.347315477373373,0.6342070521537
SERPINE1,1.3233182780292,0.185729555781953,0.472060356190682
PLOD3,-0.63732245233773,0.523914829058059,0.770967417974759
RPA3,2.47466578174552,0.0133360910539604,0.135493593731483
FIS1,1.31573358797943,0.188263476586616,0.475011388107802
GLCCI1,-0.355176437176558,0.722457415849921,0.880945092105222
ZNF862,0.405450422930092,0.685146453506917,0.863018266513925
MEST,1.02511357572576,0.305309600599846,0.595018865478719
RARRES2,0.935517369129315,0.349521736364612,0.635738957857792
YAE1,-2.05492633354392,0.0398861205244716,0.227410484653631
GIMAP2,NA,NA,NA
PSMA2,NA,NA,NA
MRPL32,-0.64929693056819,0.516146469347711,0.766124727983672
COA1,-0.352955285193592,0.724121963030913,0.881841817048249
AEBP1,-0.686666512191041,0.492292904366035,0.748779172982981
MYL7,0.663225401216706,0.507186205446706,0.760049652452332
BCL7B,1.30043648473925,0.193451412061159,0.480021377981229
YKT6,1.54077457319965,0.123371659858097,0.394622098792184
CLIP2,-2.58255842325063,0.00980707559448415,0.116634700613456
ZNF688,0.395355088888006,0.69258084876391,0.866744646592932
CHMP5,NA,NA,NA
FKTN,-0.464335012720891,0.64240774263442,0.841427380320498
SEC61B,NA,NA,NA
C5,-0.767744211989771,0.442639164125963,0.709688778081583
TNFSF8,3.74837998543956,0.000177980467348939,0.0237425980855619
AK1,0.683831809091972,0.494081377876216,0.750347568607185
PLGRKT,1.47686798929269,0.139711027113496,0.420022960494078
EDF1,NA,NA,NA
SETX,-1.73314609104821,0.0830697059186855,0.326623777073016
VIM,0.796099146327044,0.425974410318152,0.697115340340493
BLNK,0.419856222482946,0.674590489987779,0.857777722890133
CYP26A1,0.219824527804078,0.826007816406015,0.931059419369109
ATE1,-1.90235749038016,0.0571244344663241,0.271323100056402
CDH23,-2.53403068588296,0.011275885698933,0.125969028646011
ACTA2,-2.86638476415181,0.00415189285284732,0.0778042055203548
SFXN3,2.60803857187406,0.00910626925173051,0.112554084106496
FBXL15,2.42903877239499,0.0151389132699327,0.143090204023194
PITRM1,-2.20908061743329,0.0271690340269454,0.188561187676827
PPIF,1.27613547307253,0.201907633864921,0.490703046427653
TBC1D12,2.97937810565156,0.00288834123321528,0.0672330394212123
MPO,0.939302463628686,0.347575474086608,0.6342070521537
ST6GALNAC2,1.54598688347311,0.122107735610033,0.392652339984911
DHX33,-2.67124604108986,0.00755702322050355,0.103482573637793
UTP18,0.101416995587709,0.91921944550516,0.968534896921365
P2RX5,0.313516351968432,0.753888399383619,0.897028297508606
CRYBA1,1.06052934760179,0.288903845880938,0.580538384858079
NUFIP2,0.889885130404425,0.373527569008331,0.655544231972572
RPL19,-3.44440932268987,0.000572308566965928,0.0343021769660848
CSF3,2.57811241908249,0.00993416729747415,0.11749856136339
SUPT4H1,NA,NA,NA
WNT3,NA,NA,NA
SHPK,1.06682944422702,0.286048859974469,0.578165069858564
TAX1BP3,NA,NA,NA
P2RX1,1.87638837486628,0.0606019697120062,0.279931099215498
KRT37,NA,NA,NA
RPS6KB1,0.889051226088539,0.373975549859185,0.655661834599318
CBX1,NA,NA,NA
PIGL,0.3793424876987,0.704433552578382,0.871832696692023
GALK1,1.06824116805799,0.285411738932816,0.578054926235005
PFN1,NA,NA,NA
SLC25A11,1.41695824246574,0.156495136476067,0.439676812004188
RASD1,0.253738403814033,0.799697662803271,0.919216937051355
C1QBP,0.0298269685893395,0.976205050507739,0.990025788767516
CPD,2.88345528013473,0.0039333849172624,0.0760689446739197
GOSR1,2.29785184103174,0.0215702230559321,0.16784989646409
CCDC47,-0.065128960902583,0.948071321911951,0.980664925774422
MED31,NA,NA,NA
DRG2,NA,NA,NA
AKAP10,0.971888093008759,0.331106223999444,0.618785994467657
ALDH3A1,1.39656604052918,0.16254410833955,0.44759639240849
SYNGR2,0.171845075159176,0.863559327745402,0.94729335339627
DDX5,NA,NA,NA
C17orf75,0.942283793374154,0.346047363328512,0.633309024077772
ASIC2,1.09458891808942,0.273696772763576,0.566988898068996
CCL1,1.79817309207046,0.0721495822320348,0.305654255657045
PEX12,-0.647948266856035,0.517018410995537,0.766362468015424
KRT32,0.861732974262433,0.388834475824107,0.667305524695752
KAT2A,0.509350145090498,0.610506815010892,0.821917722963233
NAGLU,-0.344972376364904,0.730115137886822,0.8855031575741
HSD17B1,0.680058587506694,0.496467364867912,0.752347053171961
ABI3,1.28901616244452,0.197392467723067,0.485098573460659
COL1A1,3.72394047296613,0.000196137191369183,0.0240850092556108
MRPL27,1.32855031470178,0.183996373381762,0.470472528112094
LRRC59,-1.25829091457802,0.208286565712685,0.497721002380899
HDAC5,1.31091908969775,0.189885100644673,0.47717880571503
PPY,0.845478142118095,0.397843931556343,0.674971947228939
DUSP3,1.0885114322999,0.276369392426467,0.570257281859201
CACNG1,-0.374785897784431,0.707819703044598,0.873336956700884
HLF,-0.430322528552912,0.666961041420955,0.853751469040657
EFNB3,0.0477455260559421,0.961919050907641,0.985274603604879
RANGRF,-0.982942054652478,0.325635958294514,0.613386489776979
RCVRN,0.384858566380061,0.700342205060318,0.870559102924732
MYH1,-0.540487080102829,0.58886116864141,0.808521572756823
VTN,1.27605220843829,0.201937064166288,0.490703046427653
TNFAIP1,1.73923126270598,0.0819940924897125,0.324283522640644
TMEM97,1.23190044607652,0.217986274771449,0.507782957148051
CD38,2.10473067018593,0.0353147591367321,0.214731933172787
IBSP,1.03056866513565,0.302743136685834,0.592693757161742
LAP3,2.42775493408342,0.0151926052098723,0.143239144250881
CXCL6,1.98943222211987,0.0466535160094315,0.246301148871696
JADE1,1.16718791222139,0.243134491341001,0.534644019276957
AFM,3.24551036943197,0.00117240294614382,0.0450584582660463
AFP,4.09675706813695,4.18978176513938e-05,0.0128916462747358
PHOX2B,NA,NA,NA
GNRHR,-0.298626473932664,0.765225063389703,0.903354343799858
CWH43,-0.629267765450808,0.529173770842197,0.773730942381466
SULT1E1,2.47823458991555,0.0132034302422379,0.134772747617125
LAMTOR3,NA,NA,NA
PF4V1,0.78980366277633,0.429642439642183,0.699506242142453
NFKB1,0.198368399597108,0.84275683961272,0.938309529840611
IL2,1.68790170918602,0.0914300985037044,0.341483730909978
FRG1,2.23387755792803,0.0254911305780251,0.182441488098843
CD82,1.30260884318993,0.1927083371506,0.478964902298762
SPI1,1.03722533041942,0.299630855602488,0.589324327945827
CTSC,0.891928447548139,0.372431285647238,0.65483028622455
ZPR1,-3.26870394992909,0.00108041281540206,0.0440197721087774
CRTAM,-0.858295454685133,0.390729338658105,0.669378724910779
JHY,-3.02694424736766,0.00247039518072675,0.0635293285827667
DTX4,-1.52754803853543,0.126624791360828,0.400055307502238
UNC93B1,-0.798951557248511,0.424318501894622,0.696010457345409
PUS3,-0.209777861853496,0.833841052292387,0.933466888068797
CCND1,0.408606489222451,0.682828467688204,0.862246064957774
PRPF19,NA,NA,NA
TMEM109,2.24302598638295,0.024895138809823,0.179885275408789
PANX1,1.05851458054258,0.289820907013849,0.581622538790654
IL10RA,0.474852153020733,0.634892357098167,0.836334742858078
GALNT18,-0.0120272606120504,0.990403865804246,0.996325248969522
BIRC2,0.648631286621558,0.516576727912943,0.766194644026608
PDHX,0.8345013956518,0.403998501222027,0.678782570073465
SLC15A3,-1.46066800485537,0.144106573611833,0.425691420586807
DGAT2,-1.03949491769423,0.298574620507623,0.588333075575738
C11orf58,2.0080717619791,0.0446356664630587,0.241031127603704
YBX3,-0.615275010301121,0.538373117945091,0.779496389994621
SART3,1.9925183239011,0.0463142167230168,0.245535250749191
RPLP0,0.407754225231787,0.68345412284223,0.862375465357991
SLC25A3,1.59092706559243,0.111625990622398,0.37600333683334
POLR3B,1.03554307911989,0.30041535890409,0.589895161321812
CD69,-0.396932244467571,0.691417425654284,0.865865729234187
PRDM4,1.79002013142411,0.0734506751236323,0.308852727468637
ASIC1,-1.52637950876431,0.126915377825194,0.400055307502238
DAO,2.464008254639,0.0137392947201967,0.137702924654181
KCTD10,1.81091282623305,0.0701543468211406,0.301969579477488
MLEC,2.7456511899557,0.00603909340316191,0.0932663259318584
MVK,-4.27381218029061,1.92158921049099e-05,0.00879505558644121
CSRNP2,0.934355586482443,0.350120499688035,0.636062067270637
IL23A,-2.15043012904302,0.0315212072672647,0.204245523193808
SYT10,1.91899759463345,0.0549846382615278,0.266808023555032
CYP27B1,0.996878827015891,0.318823330046953,0.606716415740669
MYF6,1.30652375627535,0.191374505675265,0.478184079032364
MYF5,-0.377217833064075,0.706011728674344,0.872879523725075
GLI1,0.355152570138627,0.722475295015055,0.880945092105222
PPM1H,0.613743824461143,0.539384623802619,0.779977535463356
LTA4H,-0.475540650727809,0.634401665996128,0.83605294155881
ELK3,1.41055327509714,0.158376377206896,0.441930446161802
ITFG2,-0.390897977126868,0.695872649269206,0.868139769903516
PARP11,2.16518881996573,0.0303732281705053,0.201209315038295
ARPC3,NA,NA,NA
FGF6,-0.278953070789721,0.78028083974578,0.910629099329335
MYL2,2.11908226176129,0.0340835155206627,0.211069052244399
RAD51AP1,-0.368615404922158,0.712414411511803,0.875869771320312
CREBL2,1.52942127051993,0.126160042709289,0.399169212668147
GPRC5D,1.67317037552833,0.0942937604699954,0.346186912527664
LTBR,2.03370958185934,0.0419808854989753,0.233319902886684
OGFOD2,-1.71430391718893,0.0864729241053357,0.333015564938039
OAS3,-1.27913013921316,0.200851231813764,0.4896944318507
ART4,1.05324252757599,0.292229851945281,0.583378229418652
ARHGDIB,2.47055622940274,0.0134903108814704,0.136110658352524
RERGL,0.427234191171607,0.669208760060526,0.854818667693086
VDR,0.637032576145735,0.524103624660374,0.771094988006068
FZD10,-0.176448274547523,0.859941781945853,0.945378897627933
IL26,-0.157941342485164,0.874503020304229,0.952002932363666
IFNG,3.47676231801502,0.000507507502163924,0.0337200056926397
NUP107,2.52250605331186,0.0116521944674647,0.127118159293303
CNOT2,NA,NA,NA
KRR1,-0.456745958338959,0.647853653262064,0.844102347006682
MRPL51,1.73167403502305,0.083331616165047,0.32717461153025
ACRBP,1.54307081391245,0.122813595247345,0.393336841097518
GNB3,1.7601202789954,0.0783874151022923,0.319026192225907
CHPT1,2.23732727356115,0.025264957931446,0.181143926794387
USP5,0.580383959620391,0.561655719665958,0.793138313780019
TPI1,0.488628451868242,0.625104766125247,0.830599884343706
C12orf57,-0.102568610499449,0.918305356602776,0.968534896921365
APOBEC1,-0.933831627498457,0.350390752164209,0.636370205775908
GOLT1B,NA,NA,NA
CMAS,1.75244788538968,0.0796968236067227,0.320740960233397
