,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj,Herbivore...5.Rho,Herbivore...5.P,Herbivore...5.p.adj,Insectivore...5.Rho,Insectivore...5.P,Insectivore...5.p.adj,Omnivore...5.Rho,Omnivore...5.P,Omnivore...5.p.adj,Vertivore...5.Rho,Vertivore...5.P,Vertivore...5.p.adj
CA11,-1.1017322416995,1,1,-1.30387077432868,1,1,-0.107194605040057,1,1,-1.57227319922196,1,1,-0.597393016672255,1,1,-0.532933036378922,1,1,-1.13798200587448,1,1,-0.845903959066081,1,1,-0.821064003332399,1,1,-0.642848111863457,1,1
ISOC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GSC2,0.88245544700576,1,1,0.661563648396034,1,1,-0.303870637668117,1,1,0.57718535194983,1,1,-0.131117254025397,1,1,0.105799669718877,1,1,-0.67696736283192,1,1,-0.902456525204072,1,1,-0.83003820259467,1,1,-0.842731726080113,1,1
KCNQ1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRIB2,-2.04484479651735,0.408701617631761,1,-0.896709944659722,1,1,1.09775956121743,1,1,-0.902976733832065,1,1,0.6382046709295,1,1,-0.220699629106792,1,1,-0.270454990187518,1,1,0.290639913721952,1,1,-0.0296656227573154,1,1,0.0505693674164241,1,1
OTUD5,-0.822100313808418,1,1,-0.711478343159862,1,1,0.148019058994932,1,1,-0.379641914992449,1,1,0.251328963567571,1,1,0.143991967370805,1,1,-1.69686161094076,0.897228273090226,1,-1.48763571268842,1,1,-1.52916455723552,1,1,-1.53950938415277,1,1
GPKOW,2.25833536665108,0.143548553689191,0.873574052725144,0.749662282912934,1,1,-1.56829145819955,0.700878770821134,1,0.601762966711822,1,1,-1.23596343980734,1,1,0.0263224715753832,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMCD1,-0.513878120744236,1,1,-0.552388889253217,1,1,0.0204932625912496,1,1,0.427433628481828,1,1,0.782658135295375,1,1,0.814721317521853,1,1,-0.683080494666784,1,1,-0.562349883751551,1,1,-0.57005985003773,1,1,-0.788812960262074,1,1
PSMC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNDC8,-0.4820093753821,1,1,-0.143783702380475,1,1,0.357691770082271,1,1,0.952219729759728,1,1,1.29205979977921,1,1,1.07428214897418,1,1,-1.56341543300764,1,1,-1.45336546837072,1,1,-1.53625242985725,1,1,-1.78615980750888,0.74073386740303,1
ACAP1,-0.943745224346241,1,1,-1.27778534535958,1,1,-0.178735129040899,1,1,-3.35442479579245,0.00795301679291487,0.200049176970087,-2.34292980338586,0.191329824935411,1,-2.38382743341552,0.171336346592592,1,-0.84345987201094,1,1,-0.637982003785267,1,1,-0.603157761249519,1,1,-0.0177589560267233,1,1
DERL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOX3,2.04625997409145,0.407307994754617,1,1.19764584685448,1,1,-0.982855463099698,1,1,1.03416196767271,1,1,-0.630468636584486,1,1,0.148998338302045,1,1,1.94733802928598,0.514942222903321,1,1.51072677812392,1,1,1.72595541693459,0.843554337409353,1,1.66512274283161,0.958882702200389,1
ANO8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ICAM3,2.58179334104757,0.0589730530677313,0.513855787768224,1.87450749275035,0.36516306180535,1,-0.850328409822199,1,1,1.02914063928636,1,1,-1.20724273638473,1,1,-0.512071620436021,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CTTNBP2,-1.010336130238,1,1,-1.99613552052876,0.459191736017375,1,-0.744728413210023,1,1,0.333630813727816,1,1,1.10173197788339,1,1,1.81791393097695,0.690772887334487,1,1.27099661996641,1,1,1.47381145097852,1,1,1.63610080396867,1,1,1.17326720025323,1,1
ACTL6B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIF22,0.559026045116697,1,1,-0.541531672503878,1,1,-1.03966408230264,1,1,0.736898088445131,1,1,0.292235663286049,1,1,1.10684615052162,1,1,-0.158185181109203,1,1,-0.274790320511044,1,1,-0.0543517626273828,1,1,-0.353846234806726,1,1
PRSS22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YTHDC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM161A,1.42647170690448,1,1,0.712955480569488,1,1,-0.807102083903704,1,1,1.02912875500829,1,1,-0.154057012325232,1,1,0.509436770676224,1,1,-0.17398569284015,1,1,-0.488574028235595,1,1,-0.312180310812224,1,1,-0.440097776296582,1,1
FOXJ2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOLGA5,0.669634465702038,1,1,0.642997888450664,1,1,-0.0878265639899112,1,1,-2.23695975000282,0.252889708160461,1,-2.62700930010102,0.0861389797411425,1,-2.71367484962999,0.0665414422293393,1,1.69235727821199,0.905778728107976,1,1.54736042368473,1,1,1.57165236119121,1,1,2.21954139532902,0.264499142510273,1
PPP2R5B,-1.43753098144533,1,1,-1.38150363358955,1,1,0.0818749658722151,1,1,-0.648795542376726,1,1,0.409715477377722,1,1,0.351505605396065,1,1,-0.831996616674174,1,1,-0.454979754948376,1,1,-0.478180691868621,1,1,-0.587937619912738,1,1
PYGM,-1.7103031675381,0.872098263622474,1,1.25289646808784,1,1,2.8313808749059,0.046347494421879,0.478183741770231,-0.611189616342204,1,1,0.702499544412055,1,1,-1.49645320769807,1,1,-0.467814228627664,1,1,-0.0906757276802555,1,1,-0.712475031548291,1,1,-0.292724522331037,1,1
BCL3,1.60267957585243,1,1,-0.946743600744352,1,1,-2.43178807945081,0.150244951266483,1,0.820423889124123,1,1,-0.45269036033198,1,1,1.51905855420664,1,1,-0.602983595363298,1,1,-0.949880911801226,1,1,-0.405501085346708,1,1,-0.811710208484284,1,1
PRLH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FSTL3,-0.215410170132579,1,1,-1.23617863597067,1,1,-0.903854594551956,1,1,0.505939083556216,1,1,0.638621191966067,1,1,1.3835927440102,0.998899148104695,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHA8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRIP13,-0.519923248813134,1,1,1.47945354618211,1,1,1.87331305550527,0.610251680987216,1,-0.666371198712683,1,1,-0.211283741943212,1,1,-1.81785122767344,0.690868744510935,1,0.262417758187727,1,1,0.378176403093303,1,1,-0.0411518407822712,1,1,0.433042704313467,1,1
VASH1,-0.991067881003015,1,1,0.203694867970903,1,1,1.17685884891328,1,1,1.06015941198709,1,1,1.75894360393978,0.785870879832739,1,0.911039976863757,1,1,0.0118822410683305,1,1,0.231374726595809,1,1,-0.0300250544919609,1,1,-0.283321136221042,1,1
KRT14,-1.80738307730856,0.707025706732779,1,-1.13607631596296,1,1,0.726105880626559,1,1,0.602391558449567,1,1,1.99903193470372,0.456048987026502,1,1.46477633729959,1,1,1.04807652354407,1,1,1.44775043325652,1,1,1.28296247032196,1,1,0.877336681764265,1,1
KRT20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSD17B10,1.63384084922906,1,1,-0.731093681073908,1,1,-2.24513951980009,0.247591772593924,1,0.666478576921355,1,1,-0.590245636537026,1,1,1.17738199960065,1,1,-0.0657434132637754,1,1,-0.422085881148736,1,1,0.0807354451901727,1,1,-0.245458453611484,1,1
FGF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ST6GAL1,1.96607976813459,0.295736382305345,1,2.5278482993036,0.0688583566671275,1,0.308483676426331,1,1,1.58783628301273,0.673940187521662,1,-0.0045388143644137,1,1,-0.255701045945934,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIMM21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BPIFB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REXO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MKRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GPATCH1,0.154819589576005,1,1,-1.26370312524328,1,1,-1.30028238874059,1,1,-0.116223482335929,1,1,-0.231716175198906,1,1,0.842163001475656,1,1,0.485471455266947,1,1,0.451286155445329,1,1,0.725362240383363,1,1,0.507848550053318,1,1
KEAP1,2.28510571476228,0.133839778811665,0.83518801712918,1.66013063916368,0.581329046069292,1,-0.748787111930591,1,1,3.10326399111754,0.0114839295309096,0.248361322606794,1.19090158756401,1,1,1.85744183220371,0.379489917573434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P2RY10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NGFR,0.156188538720368,1,1,-0.268909259510028,1,1,-0.397911907988461,1,1,-0.95206813976438,1,1,-1.01938024479884,1,1,-0.740167498553997,1,1,-1.62834352323487,1,1,-1.65560444944459,0.97801948536298,1,-1.57236012839145,1,1,-1.35224094932191,1,1
NTN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISOC1,0.701246946510868,1,1,-0.602213753695722,1,1,-1.18754173541344,1,1,1.73097213390673,0.500740408082529,1,1.08124809909519,1,1,2.09832643754003,0.215257911892297,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNT,-0.21051755849044,1,1,0.570859433837739,1,1,0.718638338055977,1,1,1.28428759829656,1,1,1.36545335063051,1,1,0.858159755115678,1,1,-2.04345083158879,0.410078299290009,1,-1.97971694288555,0.477353436732204,1,-2.16821966849391,0.30141977026809,1,-2.37778211498432,0.174171140735732,1
AP3M2,0.835936478427722,1,1,-0.224142337139696,1,1,-0.979380643544077,1,1,2.24679224379707,0.246533076910128,1,1.41737851691777,1,1,2.31803513597905,0.204474115770996,1,1.00834844259883,1,1,0.765332582417939,1,1,1.05981662592671,1,1,0.237648576805273,1,1
LAPTM4A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTPN18,0.249336666427211,1,1,1.30993766896074,1,1,0.844640015326196,1,1,-0.949808582698554,1,1,-1.04470320140505,1,1,-1.81267383854717,0.419292850853484,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STK10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBX21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPS34,-0.276769045246167,1,1,0.145566003966871,1,1,0.410363709698583,1,1,-0.677151812817378,1,1,-0.422881949421311,1,1,-0.789354422947393,1,1,0.0807241549248176,1,1,0.145651482320118,1,1,0.0508088423433559,1,1,0.272978478101135,1,1
MAP2K5,-0.415239921042697,1,1,-0.158841602668241,1,1,0.257215432871687,1,1,0.487374324791337,1,1,0.784605482222126,1,1,0.59787847387139,1,1,-0.937616266128039,1,1,-0.831304171182646,1,1,-0.899124539734125,1,1,-1.06177149380955,1,1
TIGAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGF20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTMR7,-0.199471272709953,1,1,2.23432445094122,0.152770395889964,1,2.18810294439397,0.171972626957997,1,0.652990973179582,1,1,0.765212022219537,1,1,-1.06322867903978,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CPB2,-0.64435089605022,1,1,-1.54078599143273,1,1,-0.730193426258776,1,1,-0.888630011023165,1,1,-0.317439355454644,1,1,0.281181097129903,1,1,0.447469322608701,1,1,0.579457422273671,1,1,0.734252537198672,1,1,0.657073907733659,1,1
FAM107B,2.48415409558097,0.129859600673078,0.820963175869117,1.92493949605324,0.542369280155477,1,-0.722384930354275,1,1,1.13928891656289,1,1,-0.795190715464075,1,1,-0.255292680659433,1,1,1.27255157269147,1,1,0.739744499322034,1,1,0.899683782948167,1,1,0.952698797872438,1,1
CDK13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSPAN32,1.23898969608401,1,1,0.320059536700862,1,1,-0.977398669625005,1,1,-0.128996376307527,1,1,-1.15417484733613,1,1,-0.385983629436321,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRAM2,2.45025597723626,0.14275468832267,0.869310739282561,-0.933602160853879,1,1,-3.25405368272807,0.0113770778250591,0.198717778990444,1.74735152119703,0.805763812071703,1,-0.244552774064829,1,1,2.40750794006723,0.160618129341684,1,-0.991597803995531,1,1,-1.57312618819358,1,1,-0.796928296462666,1,1,-1.47513665808382,1,1
CLDN18,1.18936439014689,1,1,3.68966082340454,0.00224553236528996,0.259848524065796,2.19994550670324,0.278107615137891,1,2.56284945203212,0.103817053974161,0.913726894609686,1.53471587766319,1,1,-0.169087541188801,1,1,0.25670663226486,1,1,-0.00231955137460316,1,1,-0.493862953381987,1,1,-0.439294345329623,1,1
NDUFB4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEATR6,3.91917790803318,0.000533109077733855,0.0231968674068426,0.675293572790648,1,1,-3.32828007979444,0.00524303801131286,0.127058363917208,1.0194551555666,1,1,-2.18447611143259,0.173563684702785,1,0.50670427866619,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERLEC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM38A,1.3737542351462,1,1,2.15070527472286,0.188996818634733,1,0.59220776420592,1,1,2.07397810774545,0.228488064546725,1,0.907939210340269,1,1,0.466300058492538,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACTR6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAP,-1.53172023388809,1,1,-2.02198726702646,0.431776673046996,1,-0.272768836680649,1,1,-1.29168671987105,1,1,-0.0677828995706047,1,1,0.144245745923764,1,1,0.303953022876692,1,1,0.627729142424949,1,1,0.688179138535186,1,1,0.63858321366871,1,1
DMRT3,-0.6189173880208,1,1,0.706514579728946,1,1,1.22576075804837,1,1,-1.10791173130974,1,1,-0.527856967402067,1,1,-1.62881523372326,1,1,1.23747634545841,1,1,1.3774203499863,1,1,1.0870561140303,1,1,1.52303982765746,1,1
GAL3ST2,0.270344357266799,1,1,1.48231960100947,0.82953165148575,1,0.969363603446548,1,1,-0.457944763670134,1,1,-0.631799652970426,1,1,-1.58989266381191,0.67115400950047,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHRF1BP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSTM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC13A1,0.919928151176736,1,1,2.54311089052465,0.109870354059828,1,1.32606461892807,1,1,3.1062876932055,0.0189452296981067,0.341322211774453,2.20786410061759,0.272537480196637,1,1.29038255658587,1,1,2.32425670780967,0.201117396121401,1,2.12474823205541,0.336076265308023,1,1.86214761438034,0.6258228608091,1,1.51107087311433,1,1
HSPB11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STRADB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DLG3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLOD1,-1.17699329359857,1,1,-0.211381474804576,1,1,0.987833952995118,1,1,0.0723758977328548,1,1,0.976236621853261,1,1,0.227199056770391,1,1,0.0584051074528183,1,1,0.3061347355196,1,1,0.0980818133119328,1,1,0.0392939887798343,1,1
OXCT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM234B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOGAT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHERP,0.312548466320481,1,1,0.320427049424895,1,1,-0.0293036735923653,1,1,1.2988495430486,1,1,0.99607280246501,1,1,1.07814678791965,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AQP2,0.559715563242548,1,1,1.47068283170933,1,1,0.791728228557486,1,1,2.30083139559329,0.214011631057858,1,1.75385523513306,0.794553156977539,1,1.17236326808723,1,1,0.723721169059305,1,1,0.592768908809172,1,1,0.404055817282185,1,1,0.0490183802355281,1,1
DIMT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EIF2AK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NME8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPDR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HBQ1,0.370558616557001,1,1,2.15913076476483,0.308400234961192,1,1.6063508628828,1,1,0.745726165924946,1,1,0.427189596380795,1,1,-0.825671577405914,1,1,1.45708475930496,1,1,1.36149865371638,1,1,0.992236685627339,1,1,1.20925234604657,1,1
RBM22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSD17B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZW10,-0.742145709104453,1,1,1.0069276673109,1,1,1.66123854089039,0.966655478953798,1,-1.2812580941681,1,1,-0.618912299131705,1,1,-2.05756481634384,0.396319269742884,1,0.0699465137949158,1,1,0.225410549018873,1,1,-0.124286687476842,1,1,0.384540367927115,1,1
ITGB4,-4.48631371330466,7.24660190923942e-05,0.00655500873673628,-1.62342963055294,1,1,3.00566456278,0.0265001157264791,0.334784020402125,-3.76619162522438,0.00165756590406594,0.069720895312282,0.0771230189274335,1,1,-2.49980604132447,0.124261318322075,1,-0.38915503231888,1,1,0.518450518912035,1,1,-0.0920640427554799,1,1,0.495417358872838,1,1
TRIP6,-0.0602399722703479,1,1,0.398514562412284,1,1,0.412886403731142,1,1,1.34839043016442,1,1,1.30709982604761,1,1,1.0519880974496,1,1,-0.240273131855937,1,1,-0.225767114087589,1,1,-0.319060962577864,1,1,-0.598816689938508,1,1
ADAM11,-0.446153366211721,1,1,1.54476798134943,1,1,1.83157927873795,0.670141263229744,1,0.141724991984666,1,1,0.479073535270034,1,1,-1.0050513722765,1,1,-1.63679649030216,1,1,-1.52993635891892,1,1,-1.94694947888676,0.51540791852459,1,-1.64812988038556,0.993260218662198,1
SLC22A4,2.42373972843804,0.0921696637079361,0.676147123872322,3.22466761456265,0.00756714021982391,0.486227899504134,0.543298797854649,1,1,2.85052671996559,0.0261881297686694,0.407056805845106,0.830551571389363,1,1,0.428914312653531,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TFAP2C,-2.10937402519638,0.349123097321706,1,-2.81773648779928,0.0483634841053135,1,-0.452894908253158,1,1,0.46392580146299,1,1,1.97697429910949,0.480445353749601,1,2.42362520730672,0.153664551451942,1,-1.17325007255111,1,1,-0.693262968459811,1,1,-0.59242051852491,1,1,-1.28064021999145,1,1
SULT2B1,1.7373173569614,0.823311695242403,1,2.55545408227101,0.10604935208712,1,0.723924719026661,1,1,1.51849900308935,1,1,0.0987520301335965,1,1,-0.504480278895489,1,1,0.0560426457332105,1,1,-0.338085643637482,1,1,-0.515977762628555,1,1,-0.362616556137312,1,1
EPS8L1,1.3162629588664,1,1,3.53022073270647,0.00415213099723945,0.328520217321394,1.77276352807812,0.762678992869483,1,-1.61965501355852,1,1,-2.51355448177805,0.119521315266588,1,-4.25198642871201,0.000211882703319981,0.102249919471299,0.440873346202961,1,1,0.153897385869034,1,1,-0.245584422659418,1,1,0.831517533369184,1,1
REM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDRG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPP1R13B,-1.66975284768616,0.949682730162238,1,2.181327904059,0.291591719375164,1,3.63066657556118,0.00282690187363825,0.0863549008415986,-1.142645964156,1,1,0.28598852272053,1,1,-2.83424425911298,0.0459342074851598,0.940591233273042,1.80042002278076,0.71794341562395,1,2.14857361122761,0.316682153973902,1,1.38881429734299,1,1,2.05781532242298,0.396078646422154,1
TGM6,0.90386136301302,1,1,0.04097790086608,1,1,-0.852338665068273,1,1,-0.791070820842314,1,1,-1.40478816147716,0.960505682686275,1,-0.810575586493436,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RALGAPA2,0.00845246458786517,1,1,2.16524336182019,0.303690532443684,1,1.93808773738121,0.526125192683491,1,1.69619626651789,0.898487172823279,1,1.58801115591376,1,1,0.083676730214114,1,1,1.33724593456195,1,1,1.33018356969035,1,1,0.937962199146732,1,1,0.904861546063735,1,1
RPL6,0.0918891732186698,1,1,-0.679107219819761,1,1,-0.683185249659981,1,1,1.77928998723944,0.751922316749879,1,1.59378235497234,1,1,2.189459934298,0.285634275745487,1,-1.0224848937549,1,1,-1.03713259873692,1,1,-0.864146196477993,1,1,-1.55184203329765,1,1
ESF1,1.0430626418479,1,1,-0.118978002030169,1,1,-1.110497579021,1,1,0.49818382255363,1,1,-0.360478453365449,1,1,0.575887565952358,1,1,1.13620334401432,1,1,0.918122317199918,1,1,1.15697191630803,1,1,1.00321196031242,1,1
SLC8B1,1.17795067414909,1,1,1.00022218193582,1,1,-0.276890696968438,1,1,-0.387029111832171,1,1,-1.27489291455034,1,1,-1.12558735054213,1,1,1.33367917689142,1,1,1.08686268062082,1,1,1.1486319439683,1,1,1.40992900452302,1,1
SIRT4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
