,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj,Herbivore...5.Rho,Herbivore...5.P,Herbivore...5.p.adj,Insectivore...5.Rho,Insectivore...5.P,Insectivore...5.p.adj,Omnivore...5.Rho,Omnivore...5.P,Omnivore...5.p.adj,Vertivore...5.Rho,Vertivore...5.P,Vertivore...5.p.adj
RFC2,2.06453161437544,0.389673396068059,1,0.76774357565522,1,1,-1.41996974079731,1,1,0.996678042949552,1,1,-0.860367405905989,1,1,0.388400649082869,1,1,1.86796133578888,0.617674603992428,1,0.18067864317593,1,1,1.35111778114903,1,1,0.91199763932271,1,1
PPP1R3F,1.97534492971005,0.482290177453276,1,-0.408812259705646,1,1,-2.3330314134877,0.196464966530755,1,-1.35800321839432,1,1,-2.83883758893901,0.0452781960502733,0.719012027900546,-1.06864897426653,1,1,-1.00384421080112,1,1,-2.35591948816999,0.18476921879912,1,-0.756399621055645,1,1,0.107640675758845,1,1
NFE2L3,3.95771407321983,0.000756704608272952,0.0229462679100234,-0.113596306854817,1,1,-4.05927337376855,0.000492256568176284,0.0188773504808773,-0.055556695329541,1,1,-3.3143934628302,0.00918421709942806,0.30352226247452,0.02860840880594,1,1,3.46087052030005,0.00538431714630429,0.200523364855713,0.00275749627744075,1,1,3.54640023544946,0.00390532581225973,0.186228250876042,3.01409155852827,0.025775000751502,0.46382493298025
CBLN4,-1.28594293703397,1,1,-1.37784387992651,1,1,0.128267234923604,1,1,-0.741821116707717,1,1,0.377169351424092,1,1,0.301429854124212,1,1,-3.09013880622581,0.020006297364255,0.429389749790675,-1.69586344225179,0.899117443729457,1,-1.99550546349839,0.459877788692874,1,-1.95086453967401,0.510731618902582,1
CLDN11,-0.839683878458807,1,1,-0.739735898810469,1,1,0.290506835105084,1,1,2.07712562173578,0.377899663653955,1,2.36215056537652,0.181692612246648,1,2.52472582859543,0.115788584185986,1,-1.78547518780029,0.741842724620097,1,-0.873777496797159,1,1,-1.27470883692573,1,1,-3.04187093885378,0.023511267843448,0.44051276002308
FAM168A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RELT,1.63030825523191,1,1,0.627912240749514,1,1,-1.148157382313,1,1,0.753572155498354,1,1,-0.725745631999131,1,1,0.277561490323403,1,1,-1.89183848838913,0.585125034680944,1,-2.87397488180779,0.0405341198592606,0.46980170864657,-2.29883498986186,0.215143111074464,1,-2.21114254531453,0.270259675460984,1
PKP2,-0.897447424343215,1,1,-1.27372488129955,1,1,-0.0738251789942763,1,1,-0.00610867574552987,1,1,0.749756925115247,1,1,0.96759475551814,1,1,-1.48067539812124,1,1,-0.647313105708327,1,1,-0.674101188145534,1,1,-1.30117825660921,1,1
YIPF1,0.782465725024195,1,1,-0.389176218152322,1,1,-1.09406729936014,1,1,0.197202019037051,1,1,-0.478954641959008,1,1,0.493081750882173,1,1,1.71214749399602,0.868694907312505,1,0.894134835437166,1,1,1.99277083989558,0.462865462183742,1,1.31334986289547,1,1
ADCK2,3.05313370850909,0.022646500780474,0.225284101163382,0.483544066204082,1,1,-2.67477943335516,0.0747784296508491,0.550017429608563,1.21549957373744,1,1,-1.54307445731508,1,1,0.84009378389784,1,1,-2.84765030818929,0.0440432903194287,0.688422751184328,-4.71760758656994,2.38634212639819e-05,0.00437137135129601,-3.14610018526762,0.0165463316439666,0.410813963014912,-3.40985146143184,0.00649982693934259,0.229663170883508
INPP4A,-0.598357251954201,1,1,2.49237219218975,0.126892989628783,1,2.4726803209056,0.134104041082326,0.797271007160445,0.70446863127464,1,1,1.07755387669248,1,1,-1.12515812601946,1,1,-0.170737045530125,1,1,0.304275899188203,1,1,-1.82366890325994,0.68202142798662,1,-0.684891828614492,1,1
SLC2A3,0.515105652330321,1,1,0.751779644463182,1,1,0.0872234084901894,1,1,1.03417026297905,1,1,0.485318723546984,1,1,0.471253567584672,1,1,-0.0265440272481689,1,1,-0.400339690001518,1,1,-0.516842039270805,1,1,-0.807047312650815,1,1
STYK1,1.35856193216472,1,1,1.95226138178911,0.509071799121899,1,0.132479222270293,1,1,1.81717797623524,0.691898660987878,1,0.436886280209034,1,1,0.385928616760491,1,1,0.55167098447632,1,1,-0.547627306866231,1,1,-0.742682855515299,1,1,-0.930934364657627,1,1
GNA11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CREB3L3,4.72276719281202,2.32657124675874e-05,0.00199501513609333,1.15480812248537,1,1,-3.67108548081633,0.00241522540112305,0.0569637903291478,0.945518667612994,1,1,-3.24708360784112,0.0116594133288717,0.345770276899459,-0.00810519972815607,1,1,0.0904667279252235,1,1,-3.57840852625326,0.00345692815068043,0.100438138784083,-0.722860207783748,1,1,-0.645450839770978,1,1
HDAC7,0.702567419359586,1,1,-1.98164930093481,0.475185052222442,1,-2.19461203018621,0.281914398476778,1,-0.641476920220053,1,1,-1.12504560317756,1,1,0.859215100469853,1,1,-1.63012355277817,1,1,-1.94703409822417,0.515306468323957,1,-0.295089088947676,1,1,-0.915617554137193,1,1
MRPS35,3.70529754728238,0.00211142721619859,0.0456546909258665,-1.22451996544257,1,1,-4.64054011921992,3.47499699765967e-05,0.00306175043286266,1.31630873265786,1,1,-1.96334810837302,0.496057390113175,1,2.23541704081448,0.253899823933662,1,0.190233969781418,1,1,-2.70418496066736,0.0684721638324394,0.646295353525068,1.02629098405117,1,1,-0.863203148838278,1,1
APPBP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA11,-1.01262320004721,1,1,-1.30387077432868,1,1,-0.0380704000819867,1,1,-1.57227319922196,1,1,-0.496506317757079,1,1,-0.532933036378922,1,1,-0.967739533408508,1,1,-0.110053603017795,1,1,-0.0903456458527143,1,1,0.325946746940909,1,1
ISOC2,1.92316255326993,0.544596384570792,1,1.38863290473618,1,1,-0.820103102761925,1,1,1.63677467034085,1,1,-0.171825532800358,1,1,0.587784266318796,1,1,0.0838933504115964,1,1,-1.2951950971074,1,1,-0.776854095355287,1,1,-1.11771439968581,1,1
CD22,2.69505003408734,0.0703780621201035,0.476339905005688,0.589030624183457,1,1,-2.22878242527726,0.258283848514062,1,3.38933571375765,0.00700621770945951,0.199214529965198,0.549918814953061,1,1,2.9092065555682,0.0362347370995438,0.91368440207198,0.724466313199975,1,1,-1.44939258503012,1,1,0.327394037836912,1,1,-1.96867493487243,0.4899043140254,1
GSC2,1.38107864151548,1,1,0.661563648396034,1,1,-0.880629600056002,1,1,0.57718535194983,1,1,-0.613475725787743,1,1,0.105799669718877,1,1,-0.487420275507477,1,1,-1.43744811783333,1,1,-0.905443617672285,1,1,-0.848970277311952,1,1
KCNQ1,-0.659746780980248,1,1,0.265424408631632,1,1,0.840967064977961,1,1,-0.271586729923202,1,1,0.348477490013359,1,1,-0.471110405870801,1,1,-2.48946998675652,0.127933719818327,1,-1.77497496094458,0.759020216410305,1,-2.61304142967425,0.08974042303397,1,-2.10335039853432,0.354351509147978,1
TRIB2,-0.768213831321742,1,1,-0.896709944659722,1,1,0.0255097108780951,1,1,-0.902976733832065,1,1,-0.177143060305637,1,1,-0.220699629106792,1,1,-2.63944788698196,0.0830411893932363,0.980926419761904,-1.69561344805065,0.899591092961138,1,-1.90538405001665,0.567301670052393,1,-1.4329966006884,1,1
OTUD5,-1.25639930089599,1,1,-0.711478343159862,1,1,0.681092548025652,1,1,-0.379641914992449,1,1,0.673430417331236,1,1,0.143991967370805,1,1,-0.320057273025818,1,1,0.713827865323611,1,1,0.196103367404283,1,1,0.045055170245324,1,1
GPKOW,1.14662856378742,1,1,0.749662282912934,1,1,-0.576619225333273,1,1,0.601762966711822,1,1,-0.467045985899269,1,1,0.0263224715753832,1,1,2.5981472960133,0.093728278775532,1,1.39548594434477,1,1,2.09848390605079,0.358624201333673,1,1.82737713284593,0.676430851029261,1
AQR,-1.06946212764706,1,1,-0.233809806012127,1,1,0.895698357144403,1,1,0.591735426078827,1,1,1.37722218788838,1,1,0.764581015084635,1,1,-1.44982411544567,1,1,-0.459014376319449,1,1,-1.30035517580278,1,1,-1.69353651406048,0.903533906862596,1
LMCD1,0.387051715931472,1,1,-0.552388889253217,1,1,-0.803050714032767,1,1,0.427433628481828,1,1,0.0576346352592997,1,1,0.814721317521853,1,1,-1.63664696304535,1,1,-1.71921547366744,0.855751442834849,1,-1.27395784681927,1,1,-1.70267750111663,0.886284375665746,1
PSMC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNDC8,-0.984057699258885,1,1,-0.143783702380475,1,1,0.882509666075454,1,1,0.952219729759728,1,1,1.64705868647767,0.995459837718461,1,1.07428214897418,1,1,0.0578026910330921,1,1,0.796726353638497,1,1,0.154842660130956,1,1,-0.677829214204709,1,1
ACAP1,0.326219362639685,1,1,-1.27778534535958,1,1,-1.25820589768014,1,1,-3.35442479579245,0.00795301679291487,0.214367927092651,-3.0029667017715,0.0267361682846009,0.535078427687829,-2.38382743341552,0.171336346592592,1,-2.13365144795428,0.328713232016935,1,-2.0608653151716,0.393158911198543,1,-1.28223729643621,1,1,0.696983904091709,1,1
DERL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOX3,2.75837166392255,0.0580901097754272,0.416463950743709,1.19764584685448,1,1,-1.8850976348591,0.594166573132705,1,1.03416196767271,1,1,-1.45729721393881,1,1,0.148998338302045,1,1,0.697084052053872,1,1,-1.58010474604944,1,1,-0.111221472372893,1,1,-0.21112935482391,1,1
ANO8,1.8053444349804,0.710208003479033,1,2.48986447644127,0.12779181375621,1,0.161517877728181,1,1,3.08722258820849,0.0202036249852208,0.365283593764152,1.17124556271546,1,1,1.20204114342634,1,1,0.815562599686712,1,1,-0.618565437258987,1,1,-0.830397198809607,1,1,-1.63511594710296,1,1
ICAM3,3.64989043350368,0.00262352190928532,0.0528597576134212,1.87450749275035,0.608605103008916,1,-2.06936469864711,0.385118765540788,1,1.02914063928636,1,1,-2.25740057566557,0.239830557869668,1,-0.512071620436021,1,1,-0.798491522359848,1,1,-3.06796238980345,0.0215523741502449,0.32118189529016,-1.8514643815687,0.64102774354283,1,-1.39628585928513,1,1
CTTNBP2,-1.89101256381914,0.58622667109551,1,-1.99613552052876,0.459191736017375,1,0.441093261468687,1,1,0.333630813727816,1,1,1.85610123551879,0.634391296869142,1,1.81791393097695,0.690772887334487,1,0.755023583908814,1,1,2.10983669358533,0.348724246702095,1,2.09100283886527,0.365278094994458,1,0.389502628321773,1,1
ACTL6B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIF22,0.0772563911178237,1,1,-0.541531672503878,1,1,-0.488468718927753,1,1,0.736898088445131,1,1,0.572892567482844,1,1,1.10684615052162,1,1,0.838230491256377,1,1,0.665338935177207,1,1,1.19922100493598,1,1,0.0964859685558969,1,1
PRSS22,1.12466328845514,1,1,1.26918881009332,1,1,-0.139732881474905,1,1,0.329614954213329,1,1,-0.67929252245251,1,1,-0.662924636581774,1,1,0.626915196241152,1,1,-0.162382275331046,1,1,-0.0774574490032026,1,1,0.360246449657296,1,1
YTHDC2,-2.59573189148633,0.0943896858971257,0.57756677066812,0.407345026695855,1,1,2.8383459931579,0.0453479970916437,0.400609416276766,-0.0706028066551332,1,1,2.06598766221225,0.388296445740434,1,-0.375814572899548,1,1,-1.02739745434061,1,1,1.01980607718522,1,1,-1.27618314154377,1,1,-0.831560654590123,1,1
TMEM161A,2.98792743970228,0.0280876229607085,0.257643679635324,0.712955480569488,1,1,-2.46104606905274,0.138532576406124,0.816187787110455,1.02912875500829,1,1,-1.59287358672076,1,1,0.509436770676224,1,1,-1.39990801563988,1,1,-3.425194190527,0.00614360131103904,0.146291507635324,-1.85150995405313,0.640962240572054,1,-1.97249280001128,0.485533774317945,1
FOXJ2,1.52193223446809,1,1,0.00674287487574496,1,1,-1.48993211377875,1,1,0.132028275916902,1,1,-1.12225372374281,1,1,0.124943618967903,1,1,1.75131457365734,0.798917387300768,1,0.334367462758257,1,1,1.72174227076112,0.851162163441862,1,1.36677781737238,1,1
GOLGA5,1.71076945155262,0.871236809805924,1,0.642997888450664,1,1,-1.21629704134743,1,1,-2.23695975000282,0.252889708160461,1,-3.30397892458974,0.00953229979903254,0.306293727017954,-2.71367484962999,0.0665414422293393,1,-0.571186689608376,1,1,-1.80700650866922,0.70761264378841,1,-1.00340832282709,1,1,1.23536672201498,1,1
PPP2R5B,-0.234052697747799,1,1,-1.38150363358955,1,1,-0.880376875670416,1,1,-0.648795542376726,1,1,-0.38840316484502,1,1,0.351505605396065,1,1,-2.44899973031233,0.143253555399601,1,-1.96526635903547,0.493834170588069,1,-1.38845955323555,1,1,-1.45379603219077,1,1
PYGM,-1.67645387783052,0.936493231685741,1,1.25289646808784,1,1,2.61943362465365,0.0880759110074122,0.614248984170619,-0.611189616342204,1,1,0.821914382194346,1,1,-1.49645320769807,1,1,-1.01227027609708,1,1,0.408911662399376,1,1,-1.84585461464496,0.64913318087801,1,-0.363932831629581,1,1
BCL3,2.22191640514864,0.262889555207794,1,-0.946743600744352,1,1,-2.91108850617457,0.036017197784861,0.346404076461799,0.820423889124123,1,1,-1.13544153842703,1,1,1.51905855420664,1,1,0.0316143328198182,1,1,-1.74831411998057,0.804096495568865,1,0.716863725344429,1,1,-0.63547494424154,1,1
PRLH,-0.212510597361298,1,1,1.08466371326673,1,1,1.0619955472894,1,1,-0.876131686222256,1,1,-0.573091178494559,1,1,-1.70310139336059,0.885490952424298,1,-1.77965119051731,0.751330630293408,1,-1.42973474072274,1,1,-2.47882685400145,0.131815276700998,1,-0.911931218247907,1,1
FSTL3,0.290715484127363,1,1,-1.23617863597067,1,1,-1.26419367508079,1,1,0.505939083556216,1,1,0.21288611788915,1,1,1.3835927440102,1,1,-0.860253723172334,1,1,-0.978669731050875,1,1,-0.082506150447964,1,1,-1.10775816205695,1,1
EPHA8,-0.0929510212369093,1,1,2.07179041220396,0.382849912192108,1,1.69602009290185,0.89882074932439,1,1.62536880759903,1,1,1.4514951302027,1,1,0.0225821558130868,1,1,1.87178130262059,0.612368660410507,1,1.71408852074831,0.865124697099294,1,0.491868502070733,1,1,0.415410751010262,1,1
TRIP13,0.309704074547092,1,1,1.47945354618211,1,1,0.818002865451858,1,1,-0.666371198712683,1,1,-0.820764052732226,1,1,-1.81785122767344,0.690868744510935,1,-1.17793782818164,1,1,-1.25854738327417,1,1,-2.21572958747281,0.267100272873069,1,-0.502849025908515,1,1
VASH1,-1.69565859601298,0.899505538929225,1,0.203694867970903,1,1,1.84969726732716,0.643571945952826,1,1.06015941198709,1,1,2.27584794216158,0.228551121649006,1,0.911039976863757,1,1,0.269502706515358,1,1,1.58778734554856,1,1,0.123183727615876,1,1,-0.64320475235352,1,1
KRT14,-2.53779082349334,0.111554638479399,0.641694639894285,-1.13607631596296,1,1,1.59445677086143,1,1,0.602391558449567,1,1,2.63355350797097,0.0844965207021191,1,1.46477633729959,1,1,0.324217605772896,1,1,2.17718887692764,0.294664778791991,1,1.07115491559471,1,1,-0.164388690447132,1,1
KRT20,-2.577134442421,0.0996231943832249,0.596093766091163,-1.91372723247327,0.556550175474257,1,1.28652199376745,1,1,-3.37057528933872,0.00750114053833377,0.208316028527932,-0.546217254066038,1,1,-2.03217597712244,0.421358439561073,1,-3.8679716466997,0.00109744421569412,0.0824235478197069,-1.16363560814221,1,1,-2.6479694019241,0.0809768540677082,0.982514802060618,-0.665494985380859,1,1
HSD17B10,1.60802753070927,1,1,-0.731093681073908,1,1,-2.13642061928294,0.326451448743942,1,0.666478576921355,1,1,-0.710771900278458,1,1,1.17738199960065,1,1,0.821448163109972,1,1,-0.496151276142331,1,1,1.29512612093372,1,1,0.169389320673261,1,1
FGF4,0.681015785696088,1,1,0.156996883476756,1,1,-0.565589381340819,1,1,0.0912256773788067,1,1,-0.466469333620508,1,1,-0.0182205546263498,1,1,-0.226165563037824,1,1,-0.693054997767259,1,1,-0.322944941730485,1,1,-0.25914342742518,1,1
ST6GAL1,1.69530788710444,0.900170293959824,1,2.5278482993036,0.114763927778546,1,0.251585560248583,1,1,1.58783628301273,1,1,-0.0148210663998445,1,1,-0.255701045945934,1,1,1.37149146550273,1,1,-0.0256230449326095,1,1,-0.237326965709063,1,1,-0.0118874108612921,1,1
TIMM21,2.58191687157484,0.0982532482373182,0.591910446889399,-0.44606371255696,1,1,-2.90274180627888,0.0369911468633358,0.351389660110068,-1.33416141231009,1,1,-3.25663497696074,0.0112741313447438,0.33842211689409,-0.995826792519715,1,1,-1.60389137358831,1,1,-3.30381147411621,0.00953799497579662,0.19077259990871,-1.31622371976073,1,1,-0.409884025936845,1,1
BPIFB2,3.50352610777808,0.00459141645038124,0.0761245735134165,1.05438792166643,1,1,-2.68945305451004,0.0715692128002232,0.532914825154231,-0.9914426301284,1,1,-3.5852868872102,0.00336707863412042,0.181870519771307,-1.70043542750937,0.890490527145911,1,0.307367269554668,1,1,-2.35248429136378,0.186484774279195,1,-0.366937051437923,1,1,1.01270167762949,1,1
REXO1,1.02496851937325,1,1,2.94611134107088,0.0321796543355341,0.990592037615083,1.30772256823902,1,1,-0.873656568333133,1,1,-1.59507239163432,1,1,-3.13569586569432,0.0171446900196744,0.634816900728486,-1.37645347203509,1,1,-1.95481086054634,0.506053988091902,1,-3.21554930693778,0.0130195126536801,0.357824205005419,-0.594177163149306,1,1
MKRN2,3.8075618897182,0.00140343622638168,0.0340341083398855,4.21302640172384,0.00025197159725064,0.0904158081467712,-0.566683445259201,1,1,3.48864233707164,0.00485480269448341,0.159574109740578,-0.0780331146694001,1,1,0.442906796109818,1,1,0.654537123856709,1,1,-2.30418803351268,0.21212090649776,1,-2.13740766792694,0.325648482898398,1,-2.15187276561628,0.314073767832613,1
GPATCH1,0.205833606082853,1,1,-1.26370312524328,1,1,-1.15637818902517,1,1,-0.116223482335929,1,1,-0.269664523169096,1,1,0.842163001475656,1,1,0.126073734776707,1,1,-0.0552295326063467,1,1,1.00714864335774,1,1,0.199797771749668,1,1
KEAP1,2.6789746773231,0.0738479784309233,0.488825842762461,1.66013063916368,0.96888174344882,1,-1.376403662967,1,1,3.10326399111754,0.019139882551516,0.356313950356895,0.471134690795031,1,1,1.85744183220371,0.632483195955723,1,0.65183099009629,1,1,-1.40042778483094,1,1,-0.40983751486493,1,1,-1.78366797337304,0.744776331972009,1
P2RY10,0.133395751375578,1,1,1.0997895281754,1,1,0.683188795107173,1,1,2.87849157458803,0.0399581954316446,0.545938354628181,2.32374582225974,0.201391209956263,1,2.11348959580188,0.345588845864746,1,-1.59195228440661,1,1,-1.46914897450927,1,1,-2.33124948614539,0.197402081170948,1,-3.58782911515345,0.0033344270326007,0.167973906260706
TNS1,1.2973966692723,1,1,-1.08825033804494,1,1,-2.1108855065897,0.347821541311504,1,-1.36740844994554,1,1,-2.21488601649149,0.267678891495204,1,-0.560576975881976,1,1,-2.37884336190622,0.173670540397273,1,-3.04197079640658,0.0235034696105241,0.340449003876261,-1.65316786702631,0.98296704176723,1,-0.985321640153749,1,1
NGFR,0.272920777218552,1,1,-0.268909259510028,1,1,-0.475426507995653,1,1,-0.95206813976438,1,1,-1.02636948763883,1,1,-0.740167498553997,1,1,-0.427977548013154,1,1,-0.581253560529938,1,1,-0.238274163044542,1,1,0.379949575931932,1,1
NTN1,-0.91401075416231,1,1,-1.69512948097343,0.900508607512362,1,-0.382861309280024,1,1,-0.205907526356342,1,1,0.591711607582611,1,1,1.08363308852545,1,1,-0.723181857370947,1,1,0.047430806081958,1,1,0.380554691132278,1,1,-0.478318753980924,1,1
ISOC1,0.96079967048685,1,1,-0.602213753695722,1,1,-1.3768307591027,1,1,1.73097213390673,0.834567346804216,1,0.706458728669677,1,1,2.09832643754003,0.358763186487162,1,-0.0256989430850503,1,1,-0.696768114985157,1,1,0.339258713427915,1,1,-1.28144972098195,1,1
MNT,0.0378011874720571,1,1,0.570859433837739,1,1,0.409961740626946,1,1,1.28428759829656,1,1,1.07794801043595,1,1,0.858159755115678,1,1,-1.0403906744766,1,1,-0.957450491472776,1,1,-1.39606668640453,1,1,-1.84808457930102,0.645901082335159,1
AP3M2,0.84862847905624,1,1,-0.224142337139696,1,1,-0.980368342091586,1,1,2.24679224379707,0.246533076910128,1,1.21913368636093,1,1,2.31803513597905,0.204474115770996,1,0.676566875325002,1,1,0.010411639451201,1,1,0.792650828086406,1,1,-1.02289920541221,1,1
LAPTM4A,-0.352052273209548,1,1,-1.34698527967138,1,1,-0.702491283332023,1,1,-0.353525367497237,1,1,-0.00555449778098658,1,1,0.68662538513377,1,1,-2.83660082396935,0.0455965793347936,0.701524173341806,-2.09942741695671,0.357792399396718,1,-1.71674514822265,0.860257470416711,1,-2.07333841986839,0.38140795526752,1
PTPN18,1.73071294220427,0.835029757640541,1,1.30993766896074,1,1,-0.7802581221813,1,1,-0.949808582698554,1,1,-2.13872801967358,0.324577019770955,1,-1.81267383854717,0.698821418089141,1,-1.80855867059831,0.705195941852131,1,-2.78231856840057,0.0539720329985484,0.55795864258169,-2.55716257872621,0.10552988301753,1,-0.815429762267685,1,1
STK10,2.27833884517946,0.227063969527662,1,2.0405131374483,0.41299243895399,1,-0.698929795234926,1,1,1.74548419130463,0.809006218955353,1,-0.433029114414658,1,1,0.182551746909965,1,1,0.571220140723031,1,1,-1.2163974646716,1,1,-0.781634373003374,1,1,-0.822007323527911,1,1
TBX21,1.74342670619033,0.812591067094528,1,1.23716326481203,1,1,-0.840597635128197,1,1,0.281426207032328,1,1,-1.18807546769277,1,1,-0.60308571995796,1,1,0.944917807596958,1,1,-0.508468419886352,1,1,0.149935712123372,1,1,0.586423545585005,1,1
MRPS34,0.827975471922965,1,1,0.145566003966871,1,1,-0.731367704697669,1,1,-0.677151812817378,1,1,-1.24276547592677,1,1,-0.789354422947393,1,1,-1.4563176758263,1,1,-1.88735876404174,0.591120874831924,1,-1.56704101034759,1,1,-0.701705998257637,1,1
MAP2K5,0.107667889023981,1,1,-0.158841602668241,1,1,-0.232521683849199,1,1,0.487374324791337,1,1,0.333198005259389,1,1,0.59787847387139,1,1,-1.18949203199657,1,1,-1.14240812082774,1,1,-1.064538295599,1,1,-1.39877317276108,1,1
TIGAR,2.34118361283392,0.192227107986126,0.911310080043695,3.29218620217875,0.00994117687029425,0.576244140816172,0.0830358779797988,1,1,4.37352868439497,0.000122254172697656,0.0162220994347709,1.67121364734562,0.94679485568314,1,1.92781765855785,0.538778104836595,1,0.970742700540185,1,1,-1.00385695232687,1,1,-1.25737435263606,1,1,-2.58536059780591,0.0972772006333428,0.912619333861842
FGF20,1.16779794138406,1,1,-0.164155018368853,1,1,-1.23936488645428,1,1,1.62261608458837,1,1,0.45725576898444,1,1,1.67509868523486,0.939148708918151,1,-0.120290241753823,1,1,-0.883439603151587,1,1,-0.0226881284783256,1,1,-1.22793172014503,1,1
