"X","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"REACTOME_REGULATED_NECROSIS",0.0227109168082326,0.594601757572328,0.836843559825042,46,"TNFSF10:207, CASP3:408, IRF2:829, ELANE:906, ITCH:1127, CASP1:1297, IL1A:1437, RIPK1:1687, BAX:2439, IRF1:2570, UBE2L3:3044, BAK1:3241, TP53:3731, CHMP7:3746, CFLAR:3862, CHMP3:3928, CASP8:4018, FAS:8774.5, TP63:8774.5, TRADD:8774.5, GSDMD:8774.5, GSDME:8774.5, BIRC2:8774.5, FASLG:8774.5, TRAF2:8774.5, FADD:8774.5, UBB:8774.5, FLOT2:8774.5, FLOT1:8774.5, HSP90AA1:8774.5, STUB1:8774.5, CDC37:8774.5, SDCBP:8774.5, IL1B:8774.5, IL18:8774.5, PRKN:8774.5, RIPK3:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, PDCD6IP:8774.5, CHMP4A:8774.5, CHMP6:13965, XIAP:14308, UBA52:15017, BIRC3:15030, RPS27A:15057","Herbivore",1
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY",-0.0587004236639273,0.11,0.11,22,"AKT2:6330.5, AKT1:6330.5, PAK2:6330.5, CAV1:6330.5, PDPK1:6330.5, VAV1:6330.5, VAV2:6330.5, NOS3:6330.5, TRIB3:6330.5, THEM4:6330.5, HSP90AA1:6330.5, CTNNA1:6330.5, PAK3:6330.5, PAK1:6330.5, JUP:6330.5, MAPKAP1:6330.5, RICTOR:6330.5, PRR5:6330.5, MTOR:6330.5, CDH5:6330.5, CTNND1:11813, VAV3:13390","Unclear",0
"REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION",0.0731476847137605,0.361296353208481,0.723396620779374,13,"PRKCD:533, RASA1:1209, PRKCB:1425, VEGFA:2093, ITPR3:2458, KDR:2645, ITPR2:8774.5, PDPK1:8774.5, PRKCA:8774.5, SRC:8774.5, SPHK1:8774.5, PLCG1:13523, ITPR1:13644","Unclear",0
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",-0.0197058163036156,0.11,0.11,21,"LRRC8A:266, AZGP1:846, MAGT1:1321, NIPAL2:1580, MRS2:1656, ADD1:6330.5, NIPAL3:6330.5, CTNS:6330.5, ADD2:6330.5, NIPA2:6330.5, ANKH:6330.5, PIP:6330.5, LRRC8E:6330.5, LRRC8C:6330.5, ADD3:11847, LRRC8D:12997, NIPAL1:13188, NIPAL4:13290, SLC66A1:13497, LRRC8B:14148, DMTN:14485","Unclear",0
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",-0.0464179766019572,0.11,0.11,58,"H4C15:41, H4C14:67, H4C3:144, H4C2:218, H4C13:273, H2BC15:313, H3C13:342, H3C11:533, CHD3:914, H2AC20:938, H3C10:1146, MTA3:1166, H2AC4:1245, H3C8:1253, H3C4:1403, ACTB:6330.5, H3C1:6330.5, H4C8:6330.5, H2BC4:6330.5, H2BC21:6330.5, H4C11:6330.5, H2BC9:6330.5, H2AC14:6330.5, GSK3B:6330.5, KAT2A:6330.5, TBP:6330.5, CHD4:6330.5, POLR1C:6330.5, MBD3:6330.5, TAF1C:6330.5, TAF1B:6330.5, TTF1:6330.5, POLR1B:6330.5, MYBBP1A:6330.5, POLR1E:6330.5, TAF1A:6330.5, GATAD2B:6330.5, TAF1D:6330.5, MTA1:6330.5, EHMT2:6330.5, SMARCA5:11369, POLR1D:11521, ERCC6:11696, MTA2:11766, H4C1:12023, RBBP7:12050, HDAC1:12334, POLR2F:12463, EP300:12919, POLR1A:13647, KAT2B:13941, H3C2:14208, DEK:14421, MYO1C:14432, RBBP4:14852, DDX21:15004, GATAD2A:15079, H3-3A:15092","Both",3
"REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION",-0.0680264705146488,0.11,0.11,45,"H4C15:41, H4C14:67, H4C3:144, H4C2:218, H4C13:273, H2BC15:313, H3C13:342, H3C11:533, H2AC20:938, H3C10:1146, H2AC4:1245, H3C8:1253, H3C4:1403, ACTB:6330.5, H3C1:6330.5, H4C8:6330.5, H2BC4:6330.5, H2BC21:6330.5, H4C11:6330.5, H2BC9:6330.5, H2AC14:6330.5, GSK3B:6330.5, KAT2A:6330.5, TBP:6330.5, POLR1C:6330.5, TAF1C:6330.5, TAF1B:6330.5, POLR1B:6330.5, MYBBP1A:6330.5, POLR1E:6330.5, TAF1A:6330.5, TAF1D:6330.5, SMARCA5:11369, POLR1D:11521, ERCC6:11696, H4C1:12023, POLR2F:12463, EP300:12919, POLR1A:13647, KAT2B:13941, H3C2:14208, DEK:14421, MYO1C:14432, DDX21:15004, H3-3A:15092","Both",3
"REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",-0.051581707454607,0.11,0.11,60,"H4C15:41, H4C14:67, H4C3:144, H4C2:218, H4C13:273, H2BC15:313, H3C13:342, H3C11:533, H2AC20:938, H3C10:1146, H2AC4:1245, H3C8:1253, H3C4:1403, H3C1:6330.5, H4C8:6330.5, H2BC4:6330.5, H2BC21:6330.5, H4C11:6330.5, H2BC9:6330.5, H2AC14:6330.5, MNAT1:6330.5, ERCC2:6330.5, GTF2H3:6330.5, ERCC3:6330.5, GTF2H4:6330.5, TBP:6330.5, POLR1C:6330.5, ARID4B:6330.5, BAZ2A:6330.5, SUV39H1:6330.5, TAF1C:6330.5, UBTF:6330.5, TAF1B:6330.5, TTF1:6330.5, POLR1B:6330.5, SIN3B:6330.5, RRP8:6330.5, SAP130:6330.5, POLR1E:6330.5, TAF1A:6330.5, SAP18:6330.5, SAP30BP:6330.5, SAP30:6330.5, TAF1D:6330.5, SMARCA5:11369, POLR1D:11521, H4C1:12023, HDAC1:12334, SIRT1:12447, POLR2F:12463, CCNH:12634, CDK7:12947, POLR1A:13647, GTF2H1:14020, SIN3A:14047, H3C2:14208, GTF2H2:14283, DNMT1:14840, DNMT3B:15041, H3-3A:15092","Both",3
"REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD",-0.189384175725653,0.11,0.11,4,"SV2B:487, SV2C:6330.5, VAMP1:6330.5, SV2A:6330.5","Unclear",0
"REACTOME_MYOGENESIS",-0.105356099752865,0.11,0.11,25,"CDC42:49, CDH4:1038, MEF2D:1261, NEO1:1401, ABL1:6330.5, SPAG9:6330.5, CTNNA1:6330.5, CDON:6330.5, MEF2A:6330.5, TCF3:6330.5, MAP2K6:6330.5, MYF6:6330.5, MYF5:6330.5, MYOG:6330.5, CDH15:6330.5, BOC:6330.5, NTN3:6330.5, CDH2:6330.5, MAPK11:6330.5, MAPK12:6330.5, TCF4:6330.5, MEF2B:6330.5, TCF12:11639, MYOD1:12312, BNIP2:12698","Both",3
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM",0.0492945405526848,0.393902043650074,0.742398283690982,25,"FGG:44, S100A8:358, IKBKB:1179, CD36:2042, CD14:2463, FGB:2676, NFKB2:3279, MYD88:3288, BTK:3362, TLR4:8774.5, LY96:8774.5, NFKBIA:8774.5, NFKB1:8774.5, RELA:8774.5, CHUK:8774.5, TLR2:8774.5, TLR1:8774.5, TLR6:8774.5, TRAF3:8774.5, IRAK4:8774.5, TLR3:8774.5, UNC93B1:8774.5, TLR10:8774.5, TLR5:8774.5, IKBKG:14708","Both",3
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",-0.075798958450414,0.11,0.11,30,"RPS27A:48, UBA52:88, ENGASE:236, OS9:1528, RNF5:1661, UBB:6330.5, PDIA3:6330.5, CANX:6330.5, SEL1L:6330.5, MLEC:6330.5, PRKCSH:6330.5, MAN1B1:6330.5, SYVN1:6330.5, DERL1:6330.5, EDEM2:6330.5, UGGT2:6330.5, EDEM3:6330.5, UGGT1:6330.5, MARCHF6:6330.5, AMFR:6330.5, UBXN1:6330.5, RNF139:6330.5, TRIM13:6330.5, RNF103:6330.5, MOGS:11223, EDEM1:11582, RAD23B:11880, NGLY1:12277, CALR:13156, GANAB:14502","Herbivore",1
"REACTOME_DNA_METHYLATION",-0.163236639750855,0.11,0.11,28,"H4C15:41, H4C14:67, H4C3:144, H4C2:218, H4C13:273, H2BC15:313, H3C13:342, H3C11:533, H2AC20:938, H3C10:1146, H2AC4:1245, H3C8:1253, DNMT3L:1325, H3C4:1403, H3C1:6330.5, H4C8:6330.5, H2BC4:6330.5, H2BC21:6330.5, H4C11:6330.5, H2BC9:6330.5, H2AC14:6330.5, DNMT3A:6330.5, H4C1:12023, H3C2:14208, UHRF1:14385, DNMT1:14840, DNMT3B:15041, H3-3A:15092","Both",3
"REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN",0.134691551769234,0.253268021865737,0.62980376930529,6,"HBEGF:634, CD9:1060, EEF2:3849, HSP90AA1:8774.5, HSP90AB1:8774.5, TXNRD1:8774.5","Unclear",0
"REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS",-0.0699246064299387,0.11,0.11,23,"SNAP25:11, SV2B:487, SYT1:6330.5, STX1A:6330.5, SYT2:6330.5, MAP2K2:6330.5, FURIN:6330.5, HSP90AA1:6330.5, HSP90AB1:6330.5, MAP2K6:6330.5, MAP2K3:6330.5, MAP2K7:6330.5, TXNRD1:6330.5, PDCD6IP:6330.5, SV2C:6330.5, VAMP1:6330.5, SV2A:6330.5, ANTXR2:6330.5, ANTXR1:6330.5, PDZD3:6330.5, EEF2:11256, CD9:14045, HBEGF:14471","Both",3
"REACTOME_SIGNALING_BY_LRP5_MUTANTS",-0.0956918133243657,0.11,0.11,6,"DKK1:1485, KREMEN2:6330.5, DKK2:6330.5, LRP5:6330.5, KREMEN1:6330.5, DKK4:11211","Unclear",0
"REACTOME_SIGNALING_BY_RNF43_MUTANTS",-0.0963673057517659,0.11,0.11,8,"WNT3A:6330.5, LRP6:6330.5, RNF43:6330.5, LRP5:6330.5, FZD5:6330.5, FZD6:6330.5, FZD4:6330.5, FZD8:6330.5","Unclear",0
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",0.0875325404522485,0.155490592816388,0.552119410810426,22,"TNFSF10:207, CASP3:408, APPL1:1509, RIPK1:1687, DAPK2:1796, CD14:2463, DAPK3:2510, UNC5A:2967, CFLAR:3862, CASP8:4018, FAS:8774.5, TRADD:8774.5, UNC5B:8774.5, FASLG:8774.5, TRAF2:8774.5, CASP9:8774.5, TLR4:8774.5, LY96:8774.5, FADD:8774.5, DCC:8774.5, DAPK1:8774.5, TICAM2:14607","Both",3
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",-0.0387637212391109,0.11,0.11,23,"BIRC3:75, XIAP:797, OTUD7B:1460, USP2:1566, TRADD:6330.5, BIRC2:6330.5, TRAF2:6330.5, FADD:6330.5, SHARPIN:6330.5, RBCK1:6330.5, MIB2:6330.5, IKBKE:6330.5, CYLD:6330.5, TNFAIP3:6330.5, RNF31:6330.5, USP21:6330.5, SPATA2:6330.5, CASP8:11087, OTUD1:11944, USP4:12701, RIPK1:13418, TBK1:14361, TNF:14978","Both",3
"REACTOME_PROGRAMMED_CELL_DEATH",0.0164515159359057,0.469649724521225,0.78137461337478,164,"DYNLL1:19, TNFSF10:207, BID:312, PPP3CC:399, CASP3:408, BCL2L11:422, PSME1:461, PRKCD:533, H1-1:754, IRF2:829, PSME2:833, ELANE:906, PRKCQ:911, E2F1:1054, ITCH:1127, PSMD2:1278, CASP1:1297, IL1A:1437, BAD:1457, APPL1:1509, RIPK1:1687, DAPK2:1796, TFDP2:1855, FNTA:1980, PSMD8:2294, BAX:2439, CD14:2463, CLSPN:2496, DAPK3:2510, IRF1:2570, DSG3:2795, PSMD10:2864, PSMB7:2913, UNC5A:2967, GAS2:3033, UBE2L3:3044, PSMB1:3073, PSME4:3120, ACIN1:3179, BAK1:3241, CDH1:3379, DIABLO:3414, PSMB2:3437, CASP6:3496, OCLN:3512, PSME3:3513, SEM1:3616, TP53:3731, CHMP7:3746, PSMD1:3815, CFLAR:3862, CHMP3:3928, TJP2:4004, CASP8:4018, VIM:8774.5, FAS:8774.5, ROCK1:8774.5, ARHGAP10:8774.5, TP63:8774.5, TP73:8774.5, PKP1:8774.5, ADD1:8774.5, DNM1L:8774.5, PPP1R13B:8774.5, PSMD5:8774.5, DSP:8774.5, PSMB5:8774.5, STK24:8774.5, TRADD:8774.5, MAPK3:8774.5, TJP1:8774.5, BMF:8774.5, GSDMD:8774.5, AKT2:8774.5, BBC3:8774.5, GSDME:8774.5, UNC5B:8774.5, PSMD3:8774.5, C1QBP:8774.5, BIRC2:8774.5, PSMD9:8774.5, LMNB1:8774.5, FASLG:8774.5, APAF1:8774.5, H1-3:8774.5, PSMF1:8774.5, TRAF2:8774.5, PSMA1:8774.5, CASP9:8774.5, STK26:8774.5, DSG1:8774.5, APC:8774.5, NMT1:8774.5, TLR4:8774.5, AKT1:8774.5, PSMB6:8774.5, CDKN2A:8774.5, GSN:8774.5, APIP:8774.5, LY96:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, DFFA:8774.5, LMNA:8774.5, OMA1:8774.5, PSMD6:8774.5, HMGB2:8774.5, FADD:8774.5, H1-4:8774.5, PTK2:8774.5, DFFB:8774.5, AVEN:8774.5, UBB:8774.5, BCL2L1:8774.5, BCL2:8774.5, SFN:8774.5, PAK2:8774.5, SATB1:8774.5, H1-5:8774.5, PSMD13:8774.5, BCAP31:8774.5, MAPT:8774.5, DCC:8774.5, H1-2:8774.5, H1-0:8774.5, DAPK1:8774.5, PSMD12:8774.5, SPTAN1:8774.5, TFDP1:8774.5, OPA1:8774.5, PSMB8:8774.5, PSMB10:8774.5, PPP3R1:8774.5, PSMB11:8774.5, DYNLL2:8774.5, FLOT2:8774.5, FLOT1:8774.5, HSP90AA1:8774.5, STUB1:8774.5, CDC37:8774.5, SDCBP:8774.5, IL1B:8774.5, IL18:8774.5, PRKN:8774.5, RIPK3:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, PDCD6IP:8774.5, CHMP4A:8774.5, CASP7:13441, BMX:13627, CHMP6:13965, PSMB9:14005, DBNL:14174, DSG2:14300, XIAP:14308, UACA:14595, TICAM2:14607, TP53BP2:14983, UBA52:15017, BIRC3:15030, RPS27A:15057, PLEC:15091","Herbivore",1
"REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY",-0.0900513460199582,0.11,0.11,31,"RACK1:23, RPS27A:48, BIRC3:75, UBA52:88, IKBKG:397, XIAP:797, OTUD7B:1460, USP2:1566, TRADD:6330.5, BIRC2:6330.5, TRAF2:6330.5, UBB:6330.5, SHARPIN:6330.5, CHUK:6330.5, TAB1:6330.5, TAB3:6330.5, RBCK1:6330.5, OPTN:6330.5, CYLD:6330.5, TNFAIP3:6330.5, RNF31:6330.5, USP21:6330.5, SPATA2:6330.5, TRAF1:6330.5, OTUD1:11944, MAP3K7:12051, TAB2:12656, USP4:12701, RIPK1:13418, IKBKB:13926, TNF:14978","Herbivore",1
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",-0.0151930245940604,0.11,0.11,45,"RPS27A:48, UBA52:88, ADAM17:465, P4HB:726, PSMB9:1100, OS9:1528, PSMD5:6330.5, PSMB5:6330.5, PSMD3:6330.5, PSMD9:6330.5, PSMF1:6330.5, PSMA1:6330.5, PSMB6:6330.5, PSMA8:6330.5, PSMD4:6330.5, PSMB4:6330.5, PSMD6:6330.5, UBB:6330.5, PSMD13:6330.5, PSMD12:6330.5, PSMB8:6330.5, PSMB10:6330.5, PSMB11:6330.5, DHH:6330.5, IHH:6330.5, SHH:6330.5, SEL1L:6330.5, GPC5:6330.5, SYVN1:6330.5, NOTUM:6330.5, SCUBE2:6330.5, PSMD1:11290, SEM1:11489, PSME3:11592, PSMB2:11668, HHAT:11907, PSME4:11985, PSMB1:12032, PSMB7:12192, PSMD10:12241, PSMD8:12811, PSMD2:13827, PSME2:14272, PSME1:14644, ERLEC1:14674","Herbivore",1
"REACTOME_SIGNALING_BY_HEDGEHOG",-0.0468858232195349,0.11,0.11,117,"DYNC2H1:22, RPS27A:48, SKP1:54, KIF7:58, UBA52:88, ADCY1:209, IFT140:318, ADAM17:465, RPGRIP1L:549, ADCY2:584, TUBB4A:589, OFD1:653, GLI3:687, TUBA4A:709, P4HB:726, IFT172:757, PSMB9:1100, ADCY8:1225, OS9:1528, ADCY5:1637, PSMD5:6330.5, PSMB5:6330.5, PSMD3:6330.5, PSMD9:6330.5, PSMF1:6330.5, PSMA1:6330.5, PSMB6:6330.5, PSMA8:6330.5, PSMD4:6330.5, PSMB4:6330.5, PSMD6:6330.5, UBB:6330.5, PSMD13:6330.5, PSMD12:6330.5, PSMB8:6330.5, PSMB10:6330.5, PSMB11:6330.5, PRKAR2B:6330.5, PRKACA:6330.5, TUBB1:6330.5, PRKAR1A:6330.5, TUBA1B:6330.5, KIF3A:6330.5, TUBB2A:6330.5, TUBB2B:6330.5, ARRB1:6330.5, ARRB2:6330.5, PRKAR1B:6330.5, TUBB4B:6330.5, ADCY7:6330.5, ADCY3:6330.5, ADCY9:6330.5, GRK2:6330.5, ADCY6:6330.5, CDON:6330.5, GSK3B:6330.5, NUMB:6330.5, DHH:6330.5, BOC:6330.5, IHH:6330.5, SHH:6330.5, SMURF2:6330.5, SEL1L:6330.5, GPC5:6330.5, MKS1:6330.5, IFT88:6330.5, IFT57:6330.5, TTC21B:6330.5, WDR19:6330.5, PTCH1:6330.5, SYVN1:6330.5, NOTUM:6330.5, SCUBE2:6330.5, EVC:6330.5, GLI2:6330.5, TULP3:6330.5, IQCE:6330.5, GLI1:6330.5, DZIP1:6330.5, ULK3:6330.5, GAS8:6330.5, GPR161:6330.5, INTU:6330.5, EVC2:6330.5, GAS1:6330.5, WDR35:10983, PSMD1:11290, PRKACB:11306, IFT122:11421, SEM1:11489, SUFU:11541, PSME3:11592, SPOPL:11608, PSMB2:11668, HHIP:11692, BTRC:11777, ADCY10:11778, EFCAB7:11906, HHAT:11907, PSME4:11985, PSMB1:12032, PSMB7:12192, PSMD10:12241, ADCY4:12597, TUBA1A:12688, PSMD8:12811, FUZ:12960, IFT52:12967, PTCH2:13695, PSMD2:13827, SMURF1:13875, SMO:13938, ITCH:13978, PSME2:14272, PRKAR2A:14293, PSME1:14644, ERLEC1:14674","Herbivore",1
"REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2",-0.0466047405509289,0.11,0.11,7,"DPH1:1221, DPH5:6330.5, DPH2:6330.5, DPH7:6330.5, DNAJC24:6330.5, EEF2:11256, DPH6:11771","Unclear",0
"REACTOME_MISMATCH_REPAIR",-0.198136897878877,0.11,0.11,13,"PMS2:91, LIG1:121, POLD2:188, MLH1:1513, RPA1:1537, POLD1:6330.5, POLD3:6330.5, RPA2:6330.5, POLD4:6330.5, MSH2:6330.5, MSH3:6330.5, MSH6:6330.5, RPA3:13571","Both",3
"REACTOME_SIGNALING_BY_RETINOIC_ACID",0.0796658863587998,0.0939169369672046,0.431969993244566,37,"CPT1A:200, ALDH1A1:437, CYP26C1:755, DHRS3:1093, PDK1:1269, PPARD:1520, DHRS4:1554, PDHA2:2320, CRABP2:2336, RDH5:2395, PDK3:2615, ADH4:2738, RARA:3090, CPT1B:3239, PDK4:3416, RARB:8774.5, RARG:8774.5, RXRA:8774.5, PDK2:8774.5, DLD:8774.5, PDHX:8774.5, PDHA1:8774.5, DLAT:8774.5, PDHB:8774.5, FABP5:8774.5, RDH11:8774.5, CYP26B1:8774.5, CYP26A1:8774.5, DHRS9:8774.5, RXRG:8774.5, RXRB:8774.5, ALDH1A2:8774.5, RDH13:8774.5, SDR16C5:8774.5, ALDH1A3:8774.5, RDH14:8774.5, ALDH8A1:14068","Herbivore",1
"REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL",-0.149775784753363,0.11,0.11,7,"ADAM17:465, DHH:6330.5, IHH:6330.5, SHH:6330.5, GPC5:6330.5, NOTUM:6330.5, SCUBE2:6330.5","Unclear",0
"REACTOME_RA_BIOSYNTHESIS_PATHWAY",0.0652669453484458,0.366258518248713,0.726533069125088,16,"ALDH1A1:437, CYP26C1:755, DHRS3:1093, DHRS4:1554, RDH5:2395, ADH4:2738, RDH11:8774.5, CYP26B1:8774.5, CYP26A1:8774.5, DHRS9:8774.5, ALDH1A2:8774.5, RDH13:8774.5, SDR16C5:8774.5, ALDH1A3:8774.5, RDH14:8774.5, ALDH8A1:14068","Unclear",0
"REACTOME_MITOCHONDRIAL_TRANSLATION",0.0318209970201822,0.29551190425025,0.667679152084211,91,"MRPS36:326, MRPS6:381, MRPL13:761, MRPS5:1027, MRPS10:1122, CHCHD1:1377, MRPL49:1519, MRPL30:1626, MRPL40:1700, MRPL16:1811, MRPL52:1961, MRPL14:2094, MRPS14:2268, MRPL42:2362, MRPL3:2369, ERAL1:2554, MRPL22:2626, MRPL35:2627, GADD45GIP1:2719, MRPL54:2766, OXA1L:2788, MRPL47:2867, MRPL17:2912, MRPL19:2922, MRPL11:2995, MRPS25:3038, MRPL20:3160, MRPL51:3514, MRPS11:3577, MRPL48:3863, MRPS9:3884, MRPL18:8774.5, MRPL43:8774.5, MRPS35:8774.5, MRPS24:8774.5, MRPS34:8774.5, MTIF2:8774.5, MRPL28:8774.5, MRPS33:8774.5, MRPS18A:8774.5, MRPS31:8774.5, MTFMT:8774.5, MRPL4:8774.5, MRPL32:8774.5, MRPL27:8774.5, MRPL2:8774.5, MRPS30:8774.5, MRPS27:8774.5, MRPL37:8774.5, MRPS15:8774.5, MTIF3:8774.5, MRPS2:8774.5, TSFM:8774.5, MRPS7:8774.5, MRPS26:8774.5, MRPS12:8774.5, MRPL34:8774.5, PTCD3:8774.5, MRPL44:8774.5, MRPL50:8774.5, MRPL15:8774.5, MRPL24:8774.5, MRPL9:8774.5, MRPS28:8774.5, MRPL10:8774.5, MRPS18C:8774.5, MRPL58:8774.5, GFM1:8774.5, MRPL1:8774.5, MRPL57:8774.5, MRPS22:8774.5, AURKAIP1:8774.5, TUFM:8774.5, MRPS23:8774.5, MRPL41:8774.5, MRPS16:8774.5, MRPL21:8774.5, MRPS18B:8774.5, MRPL38:8774.5, MRPL53:8774.5, MRPL23:8774.5, MRPS17:8774.5, MRPL46:8774.5, MRPL12:8774.5, MRPS21:8774.5, MRPL45:8774.5, GFM2:13456, DAP3:13576, MTRF1L:13612, MRPL39:14628, MRRF:14697","Unclear",0
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS",-0.0829877843774515,0.11,0.11,4,"DVL1:1335, DVL2:6330.5, CCDC88C:6330.5, DVL3:12014","Unclear",0
"REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR",-0.237962340282448,0.11,0.11,5,"PMS2:91, MLH1:1513, MSH2:6330.5, MSH3:6330.5, MSH6:6330.5","Both",3
"REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION",0.211399326977005,0.0112465191453973,0.160932333485328,12,"MGST3:51, MGST1:148, GGT5:293, GGT1:457, ACY1:708, MGST2:1827, DPEP3:2413, GGT7:3558, CYP1A2:8774.5, DPEP1:8774.5, DPEP2:8774.5, GGT6:14897","Herbivore",1
"REACTOME_ORGANIC_CATION_TRANSPORT",0.0956880116631154,0.294839663790952,0.666996127747912,10,"SLC22A16:52, RUNX1:716, SLC22A4:835, SLC22A3:1104, SLC22A1:1454, SLC22A2:8774.5, SLC22A5:8774.5, SLC22A15:8774.5, SLC22A18:14623, RSC1A1:14772","Both",3
"REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT",0.1179421005386,0.11389157323885,0.487875554322887,15,"SLC22A16:52, RUNX1:716, SLC22A4:835, SLC22A3:1104, SLC22A6:1333, SLC22A1:1454, SLC22A7:1926, SLC22A12:3565, SLC22A2:8774.5, SLC22A5:8774.5, SLC22A8:8774.5, SLC22A15:8774.5, SLC22A11:8774.5, SLC22A18:14623, RSC1A1:14772","Both",3
