"X","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",0.0571222683320727,0.256562960557501,0.62980376930529,33,"PSME1:461, PSME2:833, PSMD2:1278, MRC1:1391, PSMD8:2294, PSMD10:2864, PSMB7:2913, PSMB1:3073, PSME4:3120, PSMB2:3437, PSME3:3513, SEM1:3616, PSMD1:3815, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, MRC2:8774.5, CD207:8774.5, FCGR1A:8774.5, PSMB9:14005","Unclear",0
"REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN",0.270331950207469,0.00308125421844854,0.0716229935345707,10,"CA2:106, AQP1:223, CA4:335, SLC4A1:392, RHAG:1001, CA1:1527, CYB5R2:3383, CYB5R1:8774.5, CYB5R4:8774.5, CYB5RL:8774.5","Both",3
"REACTOME_METHIONINE_SALVAGE_PATHWAY",0.131739715278556,0.263818958089532,0.637652187842599,6,"GOT1:704, MTAP:1832, ENOPH1:3261, APIP:8774.5, MRI1:8774.5, ADI1:8774.5","Unclear",0
"REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE",0.455759817658708,0.000110755629057765,0.0117466117171265,6,"CA2:106, AQP1:223, CA4:335, SLC4A1:392, RHAG:1001, CA1:1527","Both",3
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",0.0466677931733693,0.254347480730699,0.62980376930529,50,"SLC25A4:292, NDUFB8:636, CHCHD4:1159, CMC2:1225, CHCHD2:1255, TOMM70:1579, ACO2:1585, HSCB:1653, GRPEL2:1744, ATP5F1A:2061, SLC25A12:2266, ATP5MC1:2512, CS:2673, SAMM50:2835, COQ2:2851, HSPD1:3008, PAM16:3040, CHCHD3:3060, TOMM40:3676, IDH3G:4007, SLC25A13:8774.5, OTC:8774.5, BCS1L:8774.5, TIMM21:8774.5, TOMM22:8774.5, TIMM44:8774.5, TIMM50:8774.5, PMPCB:8774.5, GRPEL1:8774.5, ATP5F1B:8774.5, CHCHD5:8774.5, TIMM17B:8774.5, GFER:8774.5, MTX2:8774.5, TIMM17A:8774.5, TIMM8B:8774.5, PMPCA:8774.5, LDHD:8774.5, CHCHD7:8774.5, TIMM22:8774.5, CYC1:8774.5, COA4:8774.5, DNAJC19:8774.5, CHCHD10:8774.5, TIMM23:8774.5, FXN:13670, TIMM10B:13710, COX19:13716, PITRM1:14047, MTX1:14659","Both",3
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",0.0124135363265798,0.326591465318511,0.686955798715832,555,"IL1R2:29, TNF:127, ITGAX:160, GSTO1:167, IL33:176, PTGS2:268, IL1RL2:290, LTA:300, ICAM1:301, IL31RA:303, IFNAR1:318, VCAM1:319, TRIM2:348, OAS2:362, CASP3:408, BCL2L11:422, IL18RAP:433, TNFSF8:439, PSME1:461, RELB:519, CD86:530, PRKCD:533, EIF2AK2:540, TRIM68:546, IL17F:575, CRKL:595, TSLP:600, STAT2:608, IL1RAP:637, JUNB:735, SLA:742, TBK1:744, ATF1:770, RNASEL:777, IRF9:793, PTPN20:809, IRF2:829, PSME2:833, SYK:851, IL7:874, YES1:891, H3C2:897, IL1R1:902, IFNG:927, LIF:973, HAVCR2:978, SEH1L:988, RORA:1047, IL1RL1:1069, TNFRSF13B:1082, IL23R:1087, CD80:1091, IKBKB:1179, CNN2:1243, PSMD2:1278, GH2:1284, CASP1:1297, IL6:1331, IL27RA:1339, CXCL8:1341, IL4:1367, LIFR:1404, TGFB1:1407, CNTF:1416, IL1A:1437, TNFSF14:1474, CA1:1527, GH1:1590, SAMHD1:1598, IRF4:1606, IL22:1663, UBA7:1679, RPS6KA1:1761, LYN:1782, PTPN13:1825, MTAP:1832, HIF1A:1850, PIK3CB:1873, NUP133:1883, MIF:1900, CSF3:1931, IL12B:1941, IP6K2:1948, TNFSF4:2020, CD36:2042, NUP54:2050, VEGFA:2093, IL25:2124, IL3RA:2153, CAMK2D:2155, MAOA:2164, PIAS1:2179, IL13RA2:2211, COL1A2:2249, IL17RE:2289, TNFRSF18:2292, PSMD8:2294, KPNA7:2302, NUP98:2351, IFIT1:2393, GATA3:2411, THOC5:2448, TAB2:2449, KPNA2:2473, POU2F1:2480, CD44:2501, NOS2:2518, IRF1:2570, IL1RN:2582, PTPN2:2639, IL13:2790, IL18R1:2836, CAPZA1:2849, PSMD10:2864, FLT3:2892, NUP85:2901, PSMB7:2913, NUP107:2925, RHOU:2931, NDN:2941, IL6ST:2950, IL12A:2973, USP14:2987, FN1:3020, CCL20:3049, MAP3K7:3054, PSMB1:3073, PDCD4:3074, PELI2:3099, PSME4:3120, LTB:3130, UBE2N:3136, STAT6:3155, IL12RB2:3156, CD27:3159, HSP90B1:3163, PIK3R3:3165, ITGB1:3167, LTBR:3231, PITPNA:3238, IL12RB1:3265, NFKB2:3279, MYD88:3288, TNFSF13:3308, BTRC:3328, ZEB1:3353, OSMR:3359, PSMB2:3437, IL2:3468, PSME3:3513, TNFSF11:3517, NUP160:3549, IL11:3554, NUP37:3573, SEM1:3616, IL1F10:3659, IRF6:3663, IL36B:3696, STX4:3699, TP53:3731, SH2B3:3790, PSMD1:3815, HNRNPDL:3816, IFI30:3829, IL17A:3838, TRIM8:3923, INPP5D:3976, KPNA5:3987, IL11RA:4005, CASP8:4018, CXCL10:4034, BOLA2B:4059, MCL1:4098, NUP205:4113, EDAR:4135, JAK2:8774.5, TYK2:8774.5, STAT1:8774.5, IL6R:8774.5, JAK1:8774.5, PTPN11:8774.5, SOCS3:8774.5, VIM:8774.5, PSMD5:8774.5, PSMB5:8774.5, MAPK3:8774.5, GSDMD:8774.5, AKT2:8774.5, PSMD3:8774.5, BIRC2:8774.5, PSMD9:8774.5, LMNB1:8774.5, FASLG:8774.5, PSMF1:8774.5, TRAF2:8774.5, PSMA1:8774.5, AKT1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, BCL2L1:8774.5, BCL2:8774.5, PAK2:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, HGF:8774.5, PRKACA:8774.5, STXBP2:8774.5, CSK:8774.5, PIK3R2:8774.5, PIK3CG:8774.5, PTPN6:8774.5, PPP2R5D:8774.5, SDC1:8774.5, SOS1:8774.5, PIK3CA:8774.5, F13A1:8774.5, PPP2R1B:8774.5, VAV1:8774.5, SOD1:8774.5, APP:8774.5, PIK3R1:8774.5, ITGB2:8774.5, ITGAM:8774.5, CFL1:8774.5, SH2B1:8774.5, ANXA2:8774.5, LCK:8774.5, PPIA:8774.5, PTPN1:8774.5, FLNA:8774.5, SRC:8774.5, SERPINB2:8774.5, PLCG2:8774.5, H3C1:8774.5, TRIM25:8774.5, UBE2L6:8774.5, ISG15:8774.5, CAMK2A:8774.5, OPRM1:8774.5, CAMK2G:8774.5, STX1A:8774.5, RPS6KA2:8774.5, IL1RAPL1:8774.5, GAB2:8774.5, FGF2:8774.5, DUSP4:8774.5, DUSP6:8774.5, DUSP7:8774.5, NFKBIA:8774.5, NFKBIB:8774.5, NFKB1:8774.5, RELA:8774.5, CHUK:8774.5, TPR:8774.5, NDC1:8774.5, NEDD4:8774.5, EIF4G3:8774.5, AAAS:8774.5, NUP188:8774.5, NUP93:8774.5, OAS3:8774.5, NUP155:8774.5, EIF4G1:8774.5, NUP43:8774.5, IRF3:8774.5, NUP210:8774.5, OASL:8774.5, FLNB:8774.5, NUP42:8774.5, PPM1B:8774.5, HERC5:8774.5, NUP58:8774.5, EIF4E:8774.5, SEC13:8774.5, MX1:8774.5, USP41:8774.5, NUP35:8774.5, EIF4E3:8774.5, PDE12:8774.5, MX2:8774.5, USP18:8774.5, NUP62:8774.5, GHR:8774.5, PRLR:8774.5, STAT5A:8774.5, STAT5B:8774.5, FOXO3:8774.5, PTPN18:8774.5, HSP90AA1:8774.5, PTPN12:8774.5, UBE2D2:8774.5, S100B:8774.5, FCGR1A:8774.5, B2M:8774.5, JAK3:8774.5, CISH:8774.5, SOCS2:8774.5, SMARCA4:8774.5, IL2RG:8774.5, IL7R:8774.5, RAG2:8774.5, SOCS1:8774.5, MEF2A:8774.5, MMP2:8774.5, RPLP0:8774.5, SOS2:8774.5, RPS6KA5:8774.5, GRB10:8774.5, MAP2K6:8774.5, CSF3R:8774.5, CDKN1A:8774.5, MYC:8774.5, PML:8774.5, ABL2:8774.5, MSN:8774.5, NCAM1:8774.5, FOXO1:8774.5, PIK3CD:8774.5, JUN:8774.5, MAPK11:8774.5, CRLF1:8774.5, MAP3K14:8774.5, TNFRSF12A:8774.5, CD4:8774.5, ALOX5:8774.5, IL20RA:8774.5, IFNGR1:8774.5, TNFRSF1B:8774.5, MAP2K3:8774.5, TNFRSF17:8774.5, TNFRSF9:8774.5, MAPK9:8774.5, IL17RB:8774.5, ALPK1:8774.5, FSCN1:8774.5, PTPN23:8774.5, MAP2K7:8774.5, IL4R:8774.5, TOLLIP:8774.5, TXLNA:8774.5, PTPN4:8774.5, BIRC5:8774.5, IRAK3:8774.5, IL5RA:8774.5, BLNK:8774.5, HMOX1:8774.5, TAB1:8774.5, GRAP2:8774.5, CSF2RB:8774.5, IL2RB:8774.5, CD40:8774.5, SLA2:8774.5, HCK:8774.5, SMAD7:8774.5, CD40LG:8774.5, TNFSF13B:8774.5, N4BP1:8774.5, CCL22:8774.5, TRIM35:8774.5, RIPK2:8774.5, FCER2:8774.5, VRK3:8774.5, EBI3:8774.5, RAPGEF1:8774.5, MAP3K8:8774.5, DUSP3:8774.5, MAPK10:8774.5, CCND1:8774.5, TRIM3:8774.5, IL10RA:8774.5, AIP:8774.5, PTPN5:8774.5, IL23A:8774.5, CDKN1B:8774.5, IL26:8774.5, TRIM38:8774.5, IL5:8774.5, BCL6:8774.5, MAPKAPK3:8774.5, ATF2:8774.5, OPRD1:8774.5, TRIM62:8774.5, TNFSF18:8774.5, TCP1:8774.5, EGR1:8774.5, PTK2B:8774.5, TNFRSF8:8774.5, CNTFR:8774.5, VAMP7:8774.5, IL9R:8774.5, IL17C:8774.5, IL1B:8774.5, CD70:8774.5, ELK1:8774.5, CANX:8774.5, IRF5:8774.5, LBP:8774.5, EDA2R:8774.5, TRAF3:8774.5, IL13RA1:8774.5, TRIM21:8774.5, XAF1:8774.5, IRAK2:8774.5, TRIM45:8774.5, RSAD2:8774.5, IL2RA:8774.5, IL15RA:8774.5, ANXA1:8774.5, TEC:8774.5, LCP1:8774.5, IL10:8774.5, IL36G:8774.5, IL36A:8774.5, IL36RN:8774.5, PIM1:8774.5, TRIM10:8774.5, IL18BP:8774.5, TRIM29:8774.5, IL21:8774.5, NLRC5:8774.5, IRF8:8774.5, TNFRSF11A:8774.5, IL19:8774.5, IL22RA1:8774.5, ARF1:8774.5, PTPN7:8774.5, UBA3:8774.5, TIFA:8774.5, IL9:8774.5, PTPRJ:8774.5, MMP3:8774.5, CTF1:8774.5, IL18:8774.5, PTPN14:8774.5, IFIT5:8774.5, BATF:8774.5, IL34:8774.5, TAB3:8774.5, EDA:8774.5, IFNAR2:8774.5, IFNGR2:8774.5, CCR5:8774.5, LRRC14:8774.5, SQSTM1:8774.5, ALOX15:8774.5, MAPKAPK2:8774.5, IL20:8774.5, IL24:8774.5, TRIM17:8774.5, S100A12:8774.5, TRIM46:8774.5, IL17RC:8774.5, CCR1:8774.5, IL15:8774.5, CSF2:8774.5, IL22RA2:8774.5, TNFRSF11B:8774.5, INPPL1:8774.5, IKBIP:8774.5, STX3:8774.5, NOD2:8774.5, HLA-DPA1:8774.5, TNIP2:8774.5, PTAFR:8774.5, PTPN9:8774.5, FOS:8774.5, SOCS6:8774.5, S1PR1:8774.5, SOCS5:8774.5, PELI3:8774.5, IL20RB:8774.5, TRAF6:8774.5, CLCF1:8774.5, TALDO1:8774.5, IL17RA:8774.5, CIITA:8774.5, TNFSF15:8774.5, CSF1R:8774.5, IRAK1:8774.5, CSF1:8774.5, SIGIRR:8774.5, IFNLR1:8774.5, IRF7:8774.5, EDARADD:8774.5, TNFRSF4:8774.5, IL27:8774.5, NKIRAS1:8774.5, IRAK4:8774.5, MAP3K3:8774.5, HLA-DRA:8774.5, AGER:8774.5, TNFRSF25:8774.5, TNFSF12:8774.5, TNFRSF6B:8774.5, IL10RB:8774.5, UBE2V1:8774.5, CCL5:8774.5, SOD2:8774.5, CCR2:13413, PLCG1:13523, RAE1:13596, IFIT2:13621, MAPK7:13633, H3C4:13702, MID1:13707, STAT4:13742, IFI35:13796, H3C8:13852, NUP214:13919, IRS1:13927, H3C10:13959, PSMB9:14005, CBL:14035, TRIM14:14088, BRWD1:14163, IL21R:14187, MMP9:14219, SHC1:14264, TIMP1:14310, TRIM26:14316, P4HB:14379, IFIT3:14541, NUP50:14558, NOD1:14564, H3C11:14572, RORC:14575, ADAM17:14640, ISG20:14672, NLRX1:14688, NUP153:14707, IKBKG:14708, H3C13:14763, RAG1:14855, GAB3:14870, IL16:14901, NUP88:14928, LAMA5:14972, PTPRZ1:14995, UBA52:15017, BIRC3:15030, UBE2M:15042, SKP1:15051, CDC42:15056, RPS27A:15057, ELOC:15062, CAMK2B:15087, SNAP25:15094, UBE2D1:15100","Both",3
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.0180248530341275,0.14594624900077,0.534839607618674,580,"TUBB8:9, TUBB8B:11, UBE2B:18, DYNLL1:19, UBE2K:39, FGG:44, ICAM4:53, UBR2:60, COL2A1:85, COL1A1:139, ANAPC1:154, TREML2:231, NFKBIE:264, KIF4A:280, ICAM1:301, VCAM1:319, UBR1:322, FBXL16:337, AP1B1:342, LONRF1:346, S100A8:358, CD22:361, TYROBP:364, BTNL2:423, PSME1:461, MEX3C:508, FBXW12:529, CD86:530, KEAP1:572, CUL2:617, HLA-DOB:655, AP1M2:665, CDC23:676, GLMN:712, VAMP8:791, ANAPC7:807, RAF1:816, PSME2:833, SYK:851, ICOS:858, KLC2:859, RACGAP1:877, YES1:891, PRKCQ:911, REL:937, SEC24D:992, CD28:1033, ORAI1:1039, SIAH1:1053, SPSB2:1056, HSPA5:1084, CD80:1091, ITCH:1127, FBXW7:1137, FBXL15:1143, RLIM:1149, TRIM41:1153, ICAM2:1171, IKBKB:1179, KLHL22:1190, SMURF1:1230, TRIM63:1260, RNF123:1271, PSMD2:1278, CTSO:1320, VASP:1344, RNF130:1355, KIF5B:1390, MRC1:1391, LTN1:1401, ORAI2:1413, KIF18A:1414, PRKCB:1425, BLMH:1427, CTLA4:1428, KLHL5:1433, DYNC1I1:1486, COLEC12:1497, FBXW2:1505, DYNC1LI1:1511, LGMN:1555, RCHY1:1591, ACTR1B:1603, UBE2U:1633, KLC1:1634, UBA7:1679, HERC4:1707, LYN:1782, UBA6:1810, NFATC3:1823, NCR1:1861, COL17A1:1868, PIK3CB:1873, CXADR:1905, ATG7:1907, RNF4:1924, PJA2:1927, CALR:1949, BECN1:1965, CD36:2042, ACTR10:2043, KIF15:2052, FBXL19:2065, CD96:2066, WWP1:2083, TRAF7:2105, CTSS:2180, ASB4:2194, WSB1:2221, CYBB:2222, COL1A2:2249, KIF11:2293, PSMD8:2294, CDC16:2358, TUBA1A:2417, KLHL2:2445, TAB2:2449, ITPR3:2458, CD14:2463, RNF114:2524, TRPC1:2589, FGB:2676, FBXL5:2680, ANAPC5:2723, UBE2A:2848, CAPZA1:2849, CTSB:2857, PSMD10:2864, CTSA:2907, UBE3A:2911, PSMB7:2913, PAG1:2998, CD34:3039, UBE2L3:3044, MAP3K7:3054, PSMB1:3073, PSME4:3120, UBE2N:3136, TRIM39:3137, FBXL8:3143, PIK3R3:3165, ITGB1:3167, DAPP1:3184, RNF19A:3220, CTSD:3229, MYD88:3288, BTRC:3328, BTK:3362, DCTN2:3374, CDH1:3379, FBXO2:3385, ITGA4:3406, CD79A:3432, PSMB2:3437, RNF115:3452, KIF3B:3511, PSME3:3513, AP2A1:3545, ARIH2:3566, SEM1:3616, KIF5A:3627, TREM1:3664, KLHL3:3671, DCTN3:3698, STX4:3699, FBXL3:3711, RNF220:3749, PIK3R4:3759, HUWE1:3763, AP1G1:3786, PRKACB:3799, PSMD1:3815, TRIM32:3818, CAPZA3:3824, IFI30:3829, KCTD7:3831, HECTD1:3886, KLRK1:3889, HLA-DOA:3890, CDC26:3918, KIF2C:3967, INPP5D:3976, ITGAV:4017, CLEC4G:4032, FBXO10:4102, DZIP3:4119, PTPN11:8774.5, SOCS3:8774.5, PSMD5:8774.5, PSMB5:8774.5, AKT2:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, TLR4:8774.5, AKT1:8774.5, PSMB6:8774.5, LY96:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PAK2:8774.5, PSMD13:8774.5, BCAP31:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PPP3R1:8774.5, PSMB11:8774.5, DYNLL2:8774.5, ITGAL:8774.5, LCP2:8774.5, PPP2R5A:8774.5, KIF2A:8774.5, RASGRP2:8774.5, PPP2R5B:8774.5, PRKACA:8774.5, KIFAP3:8774.5, PPP2R5C:8774.5, RAPGEF3:8774.5, KIF22:8774.5, KIF3C:8774.5, RAPGEF4:8774.5, TUBB1:8774.5, CSK:8774.5, KLC3:8774.5, PIK3R2:8774.5, PTPN6:8774.5, PPP2R5D:8774.5, KIF20A:8774.5, SOS1:8774.5, PIK3CA:8774.5, ITPR2:8774.5, TUBA1B:8774.5, KIF3A:8774.5, KLC4:8774.5, TUBB2A:8774.5, TUBB2B:8774.5, PPP2R1B:8774.5, KIF23:8774.5, CENPE:8774.5, PDPK1:8774.5, KIF2B:8774.5, VAV1:8774.5, PIK3R1:8774.5, ITGB2:8774.5, JAML:8774.5, STIM1:8774.5, RASGRP1:8774.5, TUBAL3:8774.5, LCK:8774.5, TUBA8:8774.5, TUBB4B:8774.5, SELL:8774.5, PPIA:8774.5, SRC:8774.5, PLCG2:8774.5, LAT:8774.5, UBE2L6:8774.5, AP2M1:8774.5, AP2A2:8774.5, PIK3C3:8774.5, TRIB3:8774.5, THEM4:8774.5, NFKBIA:8774.5, NFATC2:8774.5, NFKBIB:8774.5, NFKB1:8774.5, NFATC1:8774.5, BCL10:8774.5, RASGRP3:8774.5, MALT1:8774.5, RELA:8774.5, CHUK:8774.5, NEDD4:8774.5, HERC5:8774.5, SEC13:8774.5, CYBA:8774.5, NCF4:8774.5, NCF2:8774.5, NCF1:8774.5, STUB1:8774.5, UBE2D2:8774.5, VHL:8774.5, MRC2:8774.5, VAMP3:8774.5, SNAP23:8774.5, TAPBP:8774.5, LNPEP:8774.5, CD207:8774.5, TLR2:8774.5, FCGR1A:8774.5, B2M:8774.5, PDIA3:8774.5, TAP1:8774.5, TLR1:8774.5, TLR6:8774.5, SOCS1:8774.5, RAP1GAP:8774.5, PAK3:8774.5, DNM2:8774.5, PTPRC:8774.5, TREM2:8774.5, DNM1:8774.5, SH3GL2:8774.5, CLTA:8774.5, SH3KBP1:8774.5, PAK1:8774.5, NCK1:8774.5, COL3A1:8774.5, PIK3CD:8774.5, SPTBN2:8774.5, EVL:8774.5, MAP3K14:8774.5, CD4:8774.5, BLNK:8774.5, GRAP2:8774.5, CD40:8774.5, CD40LG:8774.5, RIPK2:8774.5, MAP3K8:8774.5, CANX:8774.5, TRIM21:8774.5, ARF1:8774.5, UBA3:8774.5, PTPRJ:8774.5, HLA-DPA1:8774.5, TRAF6:8774.5, HLA-DRA:8774.5, UBE2V1:8774.5, KLHL13:8774.5, CDC27:8774.5, CD79B:8774.5, MYLIP:8774.5, UBE3C:8774.5, RNF14:8774.5, UFL1:8774.5, WAS:8774.5, SLAMF7:8774.5, CUL7:8774.5, ANAPC4:8774.5, BTBD1:8774.5, ASB1:8774.5, RNF126:8774.5, FCGR2B:8774.5, ICAM3:8774.5, DYNC1I2:8774.5, UBA5:8774.5, FYB1:8774.5, HACE1:8774.5, KLHL42:8774.5, SIGLEC1:8774.5, LAG3:8774.5, CD200:8774.5, FBXO7:8774.5, TRIM9:8774.5, ASB2:8774.5, SEC23A:8774.5, ASB9:8774.5, MGRN1:8774.5, FBXO31:8774.5, CTSH:8774.5, DCTN6:8774.5, NPDC1:8774.5, FBXW4:8774.5, UBE2S:8774.5, TRIM37:8774.5, SMURF2:8774.5, CTSC:8774.5, UBE4A:8774.5, CD81:8774.5, BTN3A3:8774.5, FBXO9:8774.5, FBXL4:8774.5, BTN2A1:8774.5, ITK:8774.5, SEC24A:8774.5, CBLB:8774.5, ZAP70:8774.5, ASB3:8774.5, RNF19B:8774.5, FBXO6:8774.5, CD160:8774.5, UBE3D:8774.5, FBXO30:8774.5, MAPKAP1:8774.5, AREL1:8774.5, CD274:8774.5, KBTBD7:8774.5, RBBP6:8774.5, BTN1A1:8774.5, C3:8774.5, RBCK1:8774.5, HECTD3:8774.5, ATG14:8774.5, FBXL12:8774.5, RNF6:8774.5, HERC2:8774.5, NECTIN2:8774.5, UBAC1:8774.5, FBXW9:8774.5, LRRC41:8774.5, RAP1GAP2:8774.5, FBXO44:8774.5, DCTN4:8774.5, CD101:8774.5, RNF138:8774.5, TPP2:8774.5, FBXO21:8774.5, DYNC1LI2:8774.5, LMO7:8774.5, BLK:8774.5, FBXO11:8774.5, HERC3:8774.5, SEC31A:8774.5, SEC24B:8774.5, KLRG1:8774.5, PIANP:8774.5, UBE2Q2:8774.5, DET1:8774.5, NPEPPS:8774.5, OSBPL1A:8774.5, DCAF1:8774.5, SKP2:8774.5, RNF217:8774.5, TRIM50:8774.5, ASB15:8774.5, TRIM4:8774.5, ASB10:8774.5, ASB6:8774.5, KLRF1:8774.5, CD226:8774.5, UBE3B:8774.5, FBXO4:8774.5, AP1S3:8774.5, TRIM36:8774.5, CD8A:8774.5, TRIP12:8774.5, ASB17:8774.5, TRIM11:8774.5, SH3RF1:8774.5, FBXL18:8774.5, PIK3AP1:8774.5, FBXO32:8774.5, RNF111:8774.5, XDH:8774.5, CD1D:8774.5, UBE2J2:8774.5, ICOSLG:8774.5, CD3G:8774.5, FBXL13:8774.5, CD300LG:8774.5, TREML1:8774.5, CCNF:8774.5, KLHL21:8774.5, SLAMF6:8774.5, FBXO41:8774.5, KBTBD8:8774.5, RNF25:8774.5, TRAT1:8774.5, FBXO40:8774.5, ASB5:8774.5, ERAP2:8774.5, RICTOR:8774.5, ASB11:8774.5, HECTD2:8774.5, LRR1:8774.5, KBTBD6:8774.5, BTNL9:8774.5, FBXO22:8774.5, CD3D:8774.5, RILP:8774.5, RNF34:8774.5, OSCAR:8774.5, SPSB1:8774.5, THOP1:8774.5, CD8B:8774.5, RNF213:8774.5, CTSF:8774.5, FBXW8:8774.5, SPSB4:8774.5, ANAPC2:8774.5, SEC24C:8774.5, CD19:8774.5, KLHL11:8774.5, CD300LB:8774.5, RNF182:8774.5, PJA1:8774.5, ASB18:8774.5, AP1S2:8774.5, FBXL7:8774.5, KLHL25:8774.5, TRAIP:8774.5, SH2D1A:8774.5, BTBD6:8774.5, UBOX5:8774.5, PRKN:8774.5, TRIM69:8774.5, ZNRF1:8774.5, BTLA:8774.5, CD300E:8774.5, BTN3A2:8774.5, PRR5:8774.5, PDCD1:8774.5, CTSE:8774.5, ASB13:8774.5, DYNC1H1:8774.5, FBXL22:8774.5, MIB2:8774.5, SH2D1B:8774.5, KLHL9:8774.5, MTOR:8774.5, CD247:8774.5, UBE2J1:8774.5, FCGR3A:8774.5, HLA-DMA:8774.5, DCTN1:8774.5, TRIM71:8774.5, SIPA1:8774.5, HLA-DMB:8774.5, KBTBD13:8774.5, ASB14:8774.5, KLHL41:8774.5, GAN:8774.5, FBXO17:8774.5, HERC6:13504, ICAM5:13506, PLCG1:13523, CD3E:13540, LRSAM1:13544, UBE2O:13554, ASB12:13622, ITPR1:13644, FBXO15:13666, CRTAM:13685, ASB16:13720, LNX1:13726, NEDD4L:13728, TAP2:13760, CTSK:13818, DNM3:13823, ITGB5:13901, MKRN1:13937, FBXW5:13940, CAPZB:13964, PSMB9:14005, CDC20:14050, UNKL:14099, RNF144B:14125, PPL:14159, ITGB7:14214, PDCD1LG2:14265, CD74:14291, TUBA4A:14396, CARD11:14403, UBR4:14441, BTN2A2:14500, TUBB4A:14516, FBXW10:14532, HECW2:14570, KIF26A:14592, ZNRF2:14600, ENAH:14676, IKBKG:14708, ERAP1:14804, FZR1:14849, PTPN22:14856, ZBTB16:14965, UBA52:15017, UBE2M:15042, SKP1:15051, CDC42:15056, RPS27A:15057, ELOC:15062, UBE2G1:15089, UBE2D1:15100, UBE2H:15101","Both",3
"REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS",0.121952701439521,0.143640781845063,0.531291313919868,12,"KCNK17:149, KCNK16:365, KCNK9:523, KCNK3:1607, KCNK4:2685, KCNK10:3331, KCNK2:8774.5, KCNK6:8774.5, KCNK1:8774.5, KCNK13:8774.5, KCNK18:8774.5, KCNK7:13946","Both",3
"REACTOME_SPERM_MOTILITY_AND_TAXES",0.42588855252831,3.03619053469271e-05,0.00559785766271325,8,"KCNU1:286, CATSPERD:403, CATSPERB:536, CATSPERG:615, CATSPER2:1018, CATSPER4:1064, CATSPER3:1891, HVCN1:2246","Both",3
"REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING",0.0329905861257425,0.819256410369037,0.944427547303571,4,"CD9:1060, IZUMO4:8774.5, IZUMO2:8774.5, IZUMO3:8774.5","Unclear",0
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX",0.0891454382224217,0.217180977117972,0.587072416407351,16,"RBBP4:253, E2F5:534, E2F1:1054, TFDP2:1855, RBL1:1916, HDAC1:2771, TFDP1:8774.5, MYC:8774.5, CDC6:8774.5, RBL2:8774.5, TOP2A:8774.5, CDC25A:8774.5, LIN9:8774.5, LIN54:8774.5, E2F4:8774.5, LIN37:8774.5","Vertivore",2
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1",0.17427193024635,0.0240128208501074,0.23308629271182,14,"RBBP4:253, E2F5:534, E2F1:1054, TFDP2:1855, RBL1:1916, CCNA2:2010, HDAC1:2771, MYBL2:3141, TFDP1:8774.5, RBL2:8774.5, LIN9:8774.5, LIN54:8774.5, E2F4:8774.5, LIN37:8774.5","Vertivore",2
"REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS",0.0578887801296953,0.506278009949993,0.795929717671051,11,"HSCB:1653, NFS1:1937, SLC25A37:2569, FDXR:3541, SLC25A28:3709, ISCU:8774.5, FDX1:8774.5, ISCA2:8774.5, GLRX5:8774.5, FDX2:8774.5, FXN:13670","Unclear",0
