,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj
AASDH,1.52921702468339,0.378631954375625,1,1.57640491960554,0.344797546023033,1,-0.271682222369723,1,1
DLD,-0.978435603282444,0.983576779505924,1,0.457114194010407,1,1,1.44570908940105,0.444776441607892,1
ABCC6,1.58864632277353,0.336420791369691,1,-0.444468684138287,1,1,-2.18984572855401,0.0856062811602674,0.507106970188339
CMTM6,1.11843775549774,0.790140230342637,1,-0.678091819041277,1,1,-1.78244385019242,0.224030640248394,0.860740913754916
APOH,-0.374423296070502,1,1,0.4931602925712,1,1,0.843027210870399,1,1
SPAG7,0.0828357626472639,1,1,0.726637955290225,1,1,0.517523500663429,1,1
RGS17,0.461989429746711,1,1,-0.276067856378496,1,1,-0.677362004047844,1,1
CCDC80,-0.317545052121174,1,1,1.79125936250289,0.219755052246866,1,1.91779120626397,0.165412473763186,0.730010792565101
HAUS4,1.67031602696446,0.28457056161349,0.936355044529195,1.64110519121234,0.302326744030106,1,-0.369144127800881,1,1
CEBPE,-0.492171655930303,1,1,-1.03233666423244,0.905743292952044,1,-0.310136651267491,1,1
OSGEP,-1.059752104318,0.867772174873628,1,-0.468259469316011,1,1,0.743710811332777,1,1
TGM1,-5.85372162548506,1.44207886146357e-08,1.79727397795637e-05,-2.69385863225485,0.0211890344267094,0.367890325397131,3.92022352492033,0.000265400627857929,0.0127406804204329
TEKT2,-1.4587965172081,0.433863364460285,1,1.50199049648414,0.399298689636589,1,2.83753077594559,0.013639189078816,0.166990445807155
XYLB,1.69422146683979,0.270669621334728,0.912087761724323,1.89730657619603,0.173362462696362,0.999061218517798,-0.179252651445463,1,1
ADH7,-3.89976622293201,0.000288856837728834,0.0119694590406204,-4.25975151157295,6.13962886499384e-05,0.0171539113374526,2.20501498177443,0.0823591297404579,0.494896415093344
KRT23,-1.610545320003,0.321836579977671,0.997417258293091,-0.657079919211319,1,1,1.21327277924605,0.675076639697074,1
CDC6,2.62024592745398,0.0263599130497006,0.237664613929465,0.536683588971526,1,1,-2.38221175689576,0.051626995367108,0.373920687947199
AAAS,0.1068775778284,1,1,2.03770147683051,0.124739389240303,0.868299743401683,1.52791892574418,0.379598005852177,1
CBX5,2.25667826543981,0.0720845577361669,0.432080652771504,0.610682261632445,1,1,-1.83841585740653,0.198003450668616,0.802213530315808
KLHL20,0.943388696610871,1,1,1.16555096935374,0.731388123945645,1,-0.0857142857142857,1,1
FMO2,-2.39147301758195,0.0503427521434109,0.349516493902462,-1.35908612509164,0.522357896928118,1,1.45993134725545,0.432926828767624,1
RAB26,-0.61871543126193,1,1,0.811824316400575,1,1,1.33057715362313,0.549984552090316,1
PSMD5,-1.4751468062376,0.420519236773467,1,-2.53615651232188,0.0336229893129649,0.458337358710807,-0.544155548464678,1,1
NANS,0.145612570936825,1,1,-0.201350262044598,1,1,-0.327958218193589,1,1
SEMA4G,-0.293499224258373,1,1,-1.29253534222842,0.588515444334956,1,-0.781273536618222,1,1
MAPK13,-0.567679368312666,1,1,0.670183986473855,1,1,1.19324998530259,0.698314451276042,1
TMEM14A,0.946978684079289,1,1,-0.78771119634827,1,1,-1.60907162737875,0.322802041200562,1
PRRT1,-1.90009849745466,0.172260584579953,0.708510124626018,-1.31886740626812,0.561640333224035,1,0.94947245482368,1,1
ZNF184,0.422812823216806,1,1,1.21698071319686,0.670834662251281,1,0.618137372534405,1,1
VCL,-0.785890697982124,1,1,1.20259770977992,0.687396103133606,1,1.75381070305545,0.238388845461892,0.892622157192875
SIRT1,1.95524375806282,0.151662917995421,0.659888386111042,-0.483468929612308,1,1,-2.49532652849364,0.0377523807536576,0.309166833776039
TGFBR3,2.13560950089321,0.0981337691012503,0.517566187167466,2.69535824181284,0.0210938968265153,0.367890325397131,0.101992289518354,1,1
TMED1,-0.198947100182079,1,1,-0.823964224073719,1,1,-0.368759161725542,1,1
OCEL1,2.25073734021968,0.073206534824878,0.434801308336976,0.733158056542109,1,1,-1.83366696006628,0.200110337850427,0.806514351704633
PSMD8,-0.0224607280588303,1,1,-0.526170708393288,1,1,-0.388266691332924,1,1
STX1B,1.14896088319451,0.751716332074098,1,-0.154975946067927,1,1,-1.661425091099,0.289884305970213,0.991493672224909
EFNA2,1.67440808552137,0.28215127447922,0.932370986969677,1.04379449257209,0.88974144068849,1,-0.943349433075006,1,1
FGF22,-1.94294196297721,0.156069513025017,0.670019785675965,-0.362048417503287,1,1,1.76126477339611,0.234580798081534,0.884553905915147
MARCHF2,1.33726619988423,0.543407279422687,1,0.879015361757186,1,1,-0.766090923350208,1,1
NDUFB7,0.605483767219661,1,1,3.40747685200576,0.00196699408935343,0.113458532211796,2.17813328846105,0.0881883447744643,0.516506199610954
TIMM13,1.00980491197009,0.937766299062859,1,-0.703175264472209,1,1,-1.53792051367292,0.372204152685787,1
CDC34,0.627163544666246,1,1,0.352103315785537,1,1,-0.384261370116458,1,1
GADD45B,0.18831676362768,1,1,1.08242228465901,0.837194791848596,1,0.621747374182591,1,1
MAPK12,-2.08063651400004,0.112401567210729,0.558033840323447,-2.36836777075568,0.0536002972026412,0.577574577791384,0.250298056334034,1,1
SERPIND1,1.2048760119035,0.684753511008629,1,-0.292002135282126,1,1,-1.54639582207538,0.366027007652862,1
SNAP29,-1.00736070925165,0.94128439628163,1,-1.43811244713127,0.451206454492052,1,-0.138262211549967,1,1
THAP7,1.45763781085279,0.43482120546768,1,-1.01078587459381,0.936356775673261,1,-2.32485031746836,0.0602398960916429,0.409606095934063
MMP11,1.29040552858949,0.590729680731122,1,-0.678857635573309,1,1,-1.95367941356775,0.152217427163485,0.700433614002497
MIF,0.913028834787994,1,1,-0.947211055080293,1,1,-1.72836879737308,0.251766377768615,0.919756223812198
SF3A1,0.453798902239144,1,1,0.0574255427445457,1,1,-0.426479061517246,1,1
USP18,1.1742265014867,0.720912941002714,1,0.941277858971863,1,1,-0.422681824373973,1,1
SEC14L3,0.0125585447310824,1,1,-1.74565038015772,0.242615166615074,1,-1.19513124233416,0.696107271513563,1
SNRPD3,-0.07319250547114,1,1,0.660578259075816,1,1,0.821583836257749,1,1
MAPK1,0.515168262746605,1,1,0.151840624741849,1,1,-0.446054674348099,1,1
TCN2,1.09314258086295,0.822993608588451,1,0.711677615955196,1,1,-0.555397017067534,1,1
CRYBB3,1.31865792769774,0.561850494432645,1,0.8759435387553,1,1,-0.677484357121634,1,1
SLC25A1,-0.0837797283885247,1,1,-0.263458783212263,1,1,-0.113076403628639,1,1
PLA2G3,1.08134832433908,0.838626597137,1,0.284625656081402,1,1,-0.932114847866499,1,1
LGALS2,0.221392647924245,1,1,0.997849971108042,0.955056343497708,1,0.639979548674594,1,1
PDXP,2.05749291296931,0.11891650780724,0.577006868212932,2.1475929746295,0.0952383120448543,0.755426748255929,-0.46365851056672,1,1
ASPHD2,-0.843002405669873,1,1,-0.592057170544013,1,1,0.394245292520586,1,1
LGALS1,-1.61836970559805,0.316748840004979,0.989741524692313,-0.473109869618411,1,1,1.31939964462032,0.561106621561556,1
PIK3IP1,2.27158121460408,0.0693354497119396,0.422479487112766,0.38966698103995,1,1,-2.09509595119816,0.108487391381901,0.578176872776664
SRRD,-1.9916720721526,0.139221149672382,0.633968821526683,-1.10147302248636,0.81207251849098,1,1.18812084307487,0.704357411252764,1
ANKRD54,-0.946252828556914,1,1,-0.739152931816398,1,1,0.379474367909287,1,1
MICALL1,0.480414648824666,1,1,1.23496555993468,0.650529965940348,1,0.563256375546283,1,1
CENPM,0.205856498402823,1,1,0.679842217978971,1,1,0.357492170910827,1,1
DMC1,-0.129260763229308,1,1,-2.46172539297637,0.0414811463860009,0.505415020439958,-1.54894187177304,0.364187082481867,1
HSCB,2.63490293721603,0.0252484037866808,0.231508001217772,2.2694018739082,0.0697316950298029,0.659662649128988,-0.913262080708867,1,1
CBY1,0.801215097777186,1,1,2.35456866113344,0.0556326522611467,0.591165331076644,1.05023483556375,0.880830471176515,1
TOMM22,-0.0809756555126223,1,1,-0.744584214412587,1,1,-0.557471736492785,1,1
RSPH14,3.40411834588681,0.00199133963303387,0.0442574550540669,-0.00310024539598356,1,1,-3.67564136690997,0.000711757856986877,0.0248106119870569
RTCB,-1.0359887358951,0.900622192669323,1,0.439856083460309,1,1,1.64608379162131,0.299239526911566,1
JOSD1,-0.0213900282061883,1,1,0.925537422044823,1,1,0.760160520053647,1,1
GTPBP1,0.0738441519181472,1,1,0.300114185387156,1,1,0.168733202619176,1,1
PPP6R2,-2.8972046661033,0.0112951213192825,0.137080301916572,-3.37598920426139,0.00220652415636701,0.118097582298713,0.167152327880088,1,1
DNAL4,0.962112774937911,1,1,0.619483497323436,1,1,-0.502881018658544,1,1
C22orf31,-0.744538992531842,1,1,-0.130351501322587,1,1,0.712472403086418,1,1
MIOX,1.61971390353357,0.315881244446769,0.989144484676398,-0.885478520303943,1,1,-2.47480751978233,0.0399923998256071,0.321088633287654
RHBDD3,1.47831963364778,0.417966734791069,1,-0.373238962456763,1,1,-1.85785509962079,0.189568782182601,0.783518726765944
RASL10A,-0.51004165326602,1,1,-0.66978273117731,1,1,0.068878270882415,1,1
HMGXB4,-1.30965285351537,0.570939899106192,1,-1.99503414511513,0.138117467779882,0.906885561334271,-0.316754741295282,1,1
BIK,2.09092245642648,0.109605047102967,0.551662194136308,-0.770492781497508,1,1,-2.79830027362774,0.0154116989531347,0.180029088996892
HMOX1,-0.569361507809536,1,1,-0.981532179283677,0.978991121115809,1,-0.233626068703281,1,1
NIPSNAP1,4.12613346440691,0.000110673967296795,0.00633618239626387,2.00882999031195,0.13366549971626,0.891011691856026,-2.74434833908885,0.0181893488972878,0.200206406816479
MCM5,-1.50892216186861,0.393956026777857,1,-1.77224751130881,0.229060440021341,1,0.023207746866857,1,1
ARSA,1.61743651807896,0.317352265103372,0.990892541762351,-0.674900517423232,1,1,-2.24872458966429,0.0735900711803141,0.46339150146267
RASD2,0.337995283409751,1,1,0.0610548314607776,1,1,-0.324801443912188,1,1
TTLL12,-0.435890863565859,1,1,0.646115224864788,1,1,1.02754696716856,0.91248894454088,1
CBX7,1.6435350767953,0.300816822302701,0.961498156430926,0.581142065430368,1,1,-1.33899674103566,0.541715201552914,1
CABP7,1.20185042515466,0.688264453889069,1,1.24899959967968,0.634995660807655,1,-0.120185042515466,1,1
RPL3,-1.18606849262879,0.706785755943575,1,-2.27264390561416,0.0691429426096971,0.656996933494836,-0.808220996838829,1,1
TAB1,-2.08646321180656,0.11081005272003,0.555662170897533,-0.131633843880163,1,1,2.20634646870894,0.0820792502600826,0.49400000472283
PNPLA5,-0.327221529950783,1,1,-1.07109333802462,0.852382390181456,1,-0.459766753403751,1,1
MYH9,-1.65219682030158,0.295483303345489,0.953607562842599,-0.282384298187782,1,1,1.55576254820833,0.359293700737011,1
TXN2,0.164449032129346,1,1,-0.538597315506207,1,1,-0.61053802555684,1,1
EIF3D,-0.826050309139935,1,1,-0.0901474185733008,1,1,0.865352045119472,1,1
PVALB,-2.07326302377416,0.114443423699664,0.563761736327744,-1.97610565467672,0.144428436372978,0.921305859035583,0.498840400113249,1,1
UPK3A,-0.798581327181946,1,1,-1.97403291382339,0.145134001591987,0.923398702708344,-0.859729721817577,1,1
FAM118A,-0.499652761542263,1,1,-0.546484826769444,1,1,0.0673835934512389,1,1
ST13,2.30195546651462,0.064013051175781,0.402438244486142,0.381908303608674,1,1,-2.14065425940557,0.0969057891038566,0.542150412659076
IL2RB,-0.280728722112263,1,1,-0.375656605863154,1,1,-0.0356633192118926,1,1
RBX1,0.736788397613007,1,1,-0.871779788708135,1,1,-1.94935886896179,0.153757748572108,0.703525287310167
L3MBTL2,1.58076840900406,0.341793000701278,1,0.674684862411336,1,1,-1.13720291506517,0.766360405915903,1
CHADL,-1.23193007032737,0.653925622429538,1,-0.161631493443613,1,1,1.16283952899413,0.734683847539642,1
PHF5A,0.891132788679007,1,1,0,1,1,-1.02899151085505,0.910450992074526,1
PMM1,2.54995124643025,0.0323213952702696,0.268024547944894,0.239296239672059,1,1,-2.50506043369974,0.036729141721759,0.303956889619378
CERK,-1.47463154784746,0.42093488546419,1,-2.17315490348192,0.0893059818608262,0.735109856338725,-0.312325798735457,1,1
ZBED4,-2.36612958287489,0.0539254549963792,0.364801762777176,-0.784842847127506,1,1,1.84403735727032,0.19553308821725,0.796587149936106
HDAC10,-1.12214426892983,0.785403312097373,1,-1.44919060660546,0.441853080160158,1,-0.0485298030272294,1,1
RIPK3,0.576329213116264,1,1,1.40053306454357,0.484061247656238,1,0.481390280958988,1,1
PAPOLA,-0.900997885636857,1,1,-0.700295723553425,1,1,0.436287310770033,1,1
HSP90AA1,-2.09788018752891,0.107747191820829,0.546981958944531,-1.6352588264291,0.305984402755859,1,0.824669909644903,1,1
SNAPC1,1.82041619711842,0.206086943010944,0.782324951304376,0.706183886334602,1,1,-1.36978748311225,0.512259751331741,1
SUPT16H,0.298787448809176,1,1,-0.1727146481351,1,1,-0.424876013456647,1,1
FKBP3,1.08778665051695,0.830067912459569,1,2.55438194075394,0.0319129492075701,0.448506873346728,0.762944500844956,1,1
COCH,0.989701679849868,0.966959861057904,1,-0.188714457245723,1,1,-1.23251577692851,0.653269430540322,1
AP4S1,0.152294636984743,1,1,0.890576064324896,1,1,0.575818364416537,1,1
POLE2,-0.708903309037194,1,1,1.12039221594958,0.787639981677929,1,1.70751309953624,0.263180175336443,0.943372832035632
SOS2,0.492383992265933,1,1,1.55677370054254,0.358572670089336,1,0.804794685513474,1,1
PYGL,-1.85554778805009,0.190554125037519,0.749893118525634,-0.397759735018064,1,1,1.69367258868541,0.270982548094524,0.955070533875892
GNPNAT1,2.45384878266303,0.042400920589467,0.315250241739347,2.13309160725024,0.098751636399352,0.770101187608999,-1.06143069976072,0.865482634041727,1
CGRRF1,1.1354829704963,0.768519039438402,1,0.973338023428335,0.991155991509113,1,-0.382857313024681,1,1
ATP6V1D,-1.32784735014378,0.552685622627964,1,-2.48118857508904,0.0392835233649291,0.48968422779129,-0.449484818542205,1,1
CCDC198,1.31369643540108,0.566845143047669,1,2.60310438408667,0.0277151463175027,0.414320983464143,0.802100540601638,1,1
PLEK2,-0.569934161170216,1,1,-0.929625308534197,1,1,-0.150488526803124,1,1
PIGH,-1.0573619782034,0.871039251516592,1,-2.85717298033065,0.0128229848176339,0.284454954322939,-1.20669030360384,0.682654304059098,1
PSMA3,0.0873827592053194,1,1,-0.966856893377304,1,1,-0.85178558159273,1,1
TMED8,0.418772950663334,1,1,-0.942860437742199,1,1,-1.22550794905921,0.661151690756237,1
AHSA1,1.71369084122955,0.259756559579988,0.890138700997244,-1.15406853094797,0.745416221365199,1,-2.75680628799605,0.0175106756541801,0.195122398176772
SPTLC2,0.738322519159314,1,1,-0.409888249534898,1,1,-1.11399551796518,0.795843328402501,1
RIN3,-2.04003647153185,0.124040079888902,0.59179155281574,-0.38798815336118,1,1,1.80823297883515,0.211710743666568,0.834786436818139
ALKBH1,1.06740873720118,0.857361914267539,1,-0.555363071494089,1,1,-1.59571566451927,0.331656869055619,1
DHRS7,1.20342716478003,0.686433183123163,1,-1.41535693506208,0.470891608412117,1,-2.57431081095631,0.0301320000080423,0.27122148007239
SIX4,2.68669109867671,0.0216490966482403,0.211165666216947,0.766790009097702,1,1,-2.18571121589466,0.0865102194135511,0.510937360915163
SLC10A1,0.659695306240338,1,1,-2.03447836321853,0.12571016387765,0.871062171197281,-2.45196377789534,0.0426236889964275,0.334181074825959
EIF5,0.309314557668307,1,1,-0.480433532026958,1,1,-0.667853816260505,1,1
ZFYVE21,-0.383698697867994,1,1,-2.07696889689558,0.113413290004715,0.828014028049674,-1.38106374691135,0.501778083428649,1
BDKRB1,-4.81158436819648,4.4921549945315e-06,0.000758144741889578,0.957910625034969,1,1,5.9666676932579,7.26443580598581e-09,5.76702622066249e-06
VRK1,-1.98868233021395,0.140208832624128,0.636229203248244,-1.01581066723915,0.929158665902238,1,1.26573060881354,0.616828637556318,1
PABPN1,1.66001853967666,0.290732168740031,0.94587200761566,1.32369896221477,0.556809129799275,1,-0.762358792160291,1,1
EFS,0.567126806197556,1,1,0.543700431944644,1,1,-0.154780272562339,1,1
CINP,-1.93364709249622,0.159469598969751,0.677432208313557,-1.80071131561003,0.215245179444404,1,0.581058507894047,1,1
PCK2,-0.742761605875258,1,1,0.910749337340521,1,1,1.55113091411503,0.362610942248912,1
NFKBIA,2.23945608940393,0.0753787660634639,0.440429387315807,1.67971772957086,0.279036745699425,1,-0.97417802456428,0.989904461819261,1
EMC9,1.59951350336628,0.329119651905976,1,2.04486537930209,0.122604395827109,0.861206863623018,-0.0108741792437663,1,1
BRMS1L,0.690419539819707,1,1,-0.349954031740139,1,1,-0.944227754831759,1,1
PNN,-2.03974663357866,0.124126702784042,0.591848392733092,-0.0315401316500762,1,1,2.10533636885404,0.105786115296291,0.570364938446093
RABGGTA,-0.103303636451352,1,1,0.69863819826652,1,1,0.691435367565578,1,1
CYP24A1,2.26431410722727,0.0706644075901641,0.427003094398451,0.697542157273995,1,1,-1.85843653994724,0.189321142109601,0.782979922539486
ZFP64,0.23389207343025,1,1,-1.33808348169412,0.542607674358433,1,-1.42925278978121,0.458794769405595,1
PYGB,-1.13421558993295,0.770112378308578,1,-1.58941861016362,0.335897747348065,1,-0.145281831416044,1,1
PROCR,-0.748564789532886,1,1,0.794280181432823,1,1,1.52299574022328,0.383279313482525,1
MYBL2,1.40407711128666,0.480887665765334,1,-1.44688743389839,0.443785359452514,1,-2.71474519666508,0.0198980340991941,0.211528853410448
R3HDML,0.167706249747152,1,1,-0.162239629579344,1,1,-0.326363783845417,1,1
PABPC1L,-0.702629802219086,1,1,-0.863538642274164,1,1,0.0181579187115281,1,1
SALL4,0.221216517931253,1,1,1.0956235621798,0.819730637988975,1,0.722968794106868,1,1
CSTF1,1.54596666466267,0.366337856418272,1,1.18477836112502,0.708315271059862,1,-0.818981758484962,1,1
TPD52L2,-1.74321442807651,0.243888498394298,0.864089536624625,-1.97829235717275,0.143687204467151,0.919972796677272,0.170013265867812,1,1
CTSZ,-1.00161343413692,0.949590990298068,1,0.509307154499946,1,1,1.52522944903774,0.381605633206237,1
TUBB1,-3.18518792533766,0.00433980104506387,0.0724983461418048,-0.448586279965148,1,1,3.06617594984043,0.00650447056647778,0.102915461052806
SLCO4A1,-2.74881684228229,0.017943239241462,0.187922664634885,3.29637270553358e-05,1,1,2.94800033996084,0.00959510139016494,0.1318573644813
UBOX5,2.19571850763167,0.0843362928965267,0.473462119611366,1.46228974083021,0.430985485990759,1,-1.09766719596969,0.81704951717734,1
EEF1A2,0.470664115921066,1,1,1.62355104741584,0.313414980823405,1,1.02536855806274,0.915567954242479,1
SRMS,-2.03920451507844,0.124288861450454,0.59190976450947,1.03293870980399,0.904897745928211,1,2.8753659001194,0.0121067858876509,0.153921876595696
C20orf27,-0.471535365245089,1,1,-1.72045214515148,0.256050855965535,1,-0.934017011325812,1,1
SLC52A3,-0.4702196733577,1,1,-2.17245682661052,0.0894636681543992,0.735109856338725,-1.35877044907764,0.52265802050426,1
RSPO4,-3.04130895190135,0.00706655988450591,0.100608438707175,-1.26397653813512,0.618715344441328,1,2.14840376327935,0.0950450822834847,0.537045780766902
PROKR2,-3.19098421805915,0.0042536707533053,0.0716993671958461,-1.81003654862376,0.210870358647191,1,1.90066566196646,0.172037456857823,0.744087260013466
FERMT1,1.48283109171907,0.414357879445183,1,0.773252532116931,1,1,-0.921756616944126,1,1
TLDC2,-0.0487857595704361,1,1,0.451831787543399,1,1,0.455162231971376,1,1
SNTA1,-1.56836979331648,0.350384569173057,1,0.0511456960429915,1,1,1.69043231225174,0.272835832925078,0.958678604104389
OXT,1.81780336095713,0.207282578318181,0.784623360269319,2.59426509281631,0.0284380098553427,0.422787109821861,0.103788659247494,1,1
CHMP4B,-0.84547313330277,1,1,-0.301715732937914,1,1,0.680763113441513,1,1
LBP,-0.0466431353826894,1,1,-0.100992908626499,1,1,-0.0383977288799078,1,1
SLC32A1,-0.183761330604047,1,1,-0.326914501380276,1,1,-0.0411831649090142,1,1
