"","HI-Rho","HI-P","HI-p.adj","HI-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","CH-Rho","CH-P","CH-p.adj","CH-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-Driver","HI-DriverNumeric","HV-Driver","HV-DriverNumeric","CH-Driver","CH-DriverNumeric","IV-Driver","IV-DriverNumeric","Herbivore_Rho","Insectivore_Rho","Herbivore_P","Insectivore_P","Herbivore_p.adj","Insectivore_p.adj","Vertivore_Rho","Vertivore_P","Vertivore_p.adj","Carnivore_Rho","Herbivore_Rho.2","Carnivore_P","Herbivore_P.2","Carnivore_p.adj","Herbivore_p.adj.2","HI-HV-Overlap","HI-CH-Overlap","HI-HO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HV-CH-Overlap","HV-HO-Overlap","HV-IV-Overlap","HV-OV-Overlap","CH-HO-Overlap","CH-IV-Overlap","CH-OV-Overlap","HO-IV-Overlap","HO-OV-Overlap","IV-OV-Overlap","HI-HV-CH-Overlap","HI-HV-HO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-CH-HO-Overlap","HI-CH-IV-Overlap","HI-CH-OV-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-IV-OV-Overlap","HV-CH-HO-Overlap","HV-CH-IV-Overlap","HV-CH-OV-Overlap","HV-HO-IV-Overlap","HV-HO-OV-Overlap","HV-IV-OV-Overlap","CH-HO-IV-Overlap","CH-HO-OV-Overlap","CH-IV-OV-Overlap","HO-IV-OV-Overlap","HI-HV-CH-HO-Overlap","HI-HV-CH-IV-Overlap","HI-HV-CH-OV-Overlap","HI-HV-HO-IV-Overlap","HI-HV-HO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-CH-HO-IV-Overlap","HI-CH-HO-OV-Overlap","HI-CH-IV-OV-Overlap","HI-HO-IV-OV-Overlap","HV-CH-HO-IV-Overlap","HV-CH-HO-OV-Overlap","HV-CH-IV-OV-Overlap","HV-HO-IV-OV-Overlap","CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-Overlap","HI-HV-CH-HO-OV-Overlap","HI-HV-CH-IV-OV-Overlap","HI-HV-HO-IV-OV-Overlap","HI-CH-HO-IV-OV-Overlap","HV-CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-OV-Overlap","HI-HV-Delta","HI-CH-Delta","HI-HO-Delta","HI-IV-Delta","HI-OV-Delta","HV-CH-Delta","HV-HO-Delta","HV-IV-Delta","HV-OV-Delta","CH-HO-Delta","CH-IV-Delta","CH-OV-Delta","HO-IV-Delta","HO-OV-Delta","IV-OV-Delta"
"TCF7L1",1.16060302685244,1,1,FALSE,1.68480816606504,0.552153533354624,1,FALSE,-2.16296875653934,0.0916307482097126,0.402043982124359,FALSE,2.01040499836023,0.266330051407269,1,FALSE,0.685280814127262,1,1,FALSE,0.180887814776621,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Unclear",0,-2.29433499319945,0.854556579951717,0.0217712640271234,0.39279667383398,0.137686468441531,0.702049934488996,1.22134497156109,0.221955432812084,0.5119753905305,1.16879964196141,-2.29433499319945,0.242484364678655,0.0217712640271234,0.463485113979018,0.137686468441531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.370669008670064,2.3501201457966,0.600900736718851,0.336103559866569,0.69276327009043,2.72078915446666,0.230231728048787,0.706772568536634,1.06343227876049,2.95102088251545,2.01401658593003,1.65735687570617,0.937004296585421,1.29366400680928,0.356659710223861
"CRYGC",-0.375132143484574,1,1,FALSE,1.29284059671843,1,1,FALSE,-0.165562907241866,1,1,FALSE,1.17742055585444,1,1,FALSE,1.43689315112333,0.904490137754405,1,FALSE,0.403157910142328,1,1,FALSE,"Insectivore",2,"Both",3,"Herbivore",2,"Insectivore",1,-1.08581762192482,-1.88768034888898,0.277559688450047,0.0590688760533565,0.565196606794826,0.28495458688954,0.514870640282572,0.606643418396833,0.81926321311093,-0.084664089484797,-1.08581762192482,0.932528445864506,0.277559688450047,0.967598001688143,0.565196606794826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17943483543185,0.148187828075305,1.09782054185209,1.2812953734988,0.550334174649624,1.03124700735655,0.0816142935797555,0.101860538066949,0.629100660782226,0.94963271377679,1.13310754542349,0.40214634657432,0.183474831646704,0.54748636720247,0.730961198849175
"KCNK13",-1.32396036382777,1,1,FALSE,-0.817233535567989,1,1,FALSE,1.80196775938473,0.214651434626578,0.680989500129636,FALSE,0.0593063814107139,1,1,FALSE,0.274459369258324,1,1,FALSE,-0.878594115607619,1,1,FALSE,"Both",3,"Unclear",0,"Both",3,"Unclear",0,0.684236371352924,-0.777283632210347,0.493825918609578,0.436991449633967,0.744597610673735,0.735773413098549,-0.882908579103814,0.377285667962913,0.658498254959982,-1.55755987999929,0.684236371352924,0.119337615474968,0.493825918609578,0.303994532254293,0.744597610673735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.358309976471642,2.2103649734253,0.978117295747977,1.13025343244757,0.314921494228081,1.85205499695366,0.619807319276334,0.771943455975927,0.0433884822435619,1.23224767767732,1.08011154097773,1.89544347919722,0.152136136699592,0.663195801519896,0.815331938219489
"ATG10",1.00258646744383,1,1,FALSE,-0.84985883605375,1,1,FALSE,0.0789674261140173,1,1,FALSE,0.0874289832381995,1,1,FALSE,-1.58840786865434,0.673164835925052,1,FALSE,-0.916720520194909,1,1,FALSE,"Both",3,"Both",3,"Unclear",0,"DoubleBoth",4,-0.537973787326454,0.916586887770666,0.590595145420724,0.359359157938024,0.807163297818256,0.674953950291707,-0.651456389115933,0.514751920225231,0.765328853935007,0.396393413741827,-0.537973787326454,0.691814824094972,0.590595145420724,0.835099245185561,0.807163297818256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.30987663588031,0.653097287357329,0.647114062935422,1.83210966507095,1.35715498613808,0.656779348522982,0.662762572944889,0.522233029190642,0.0472783502577669,0.00598322442190657,1.17901237771362,0.704057698780749,1.18499560213553,0.710040923202656,0.474954678932875
"FAM151B",4.66563835738659,1.84596236927499e-05,0.00219553240849596,TRUE,3.88647941988054,0.000610251269600055,0.034264814780815,TRUE,-5.37740066307263,2.26706645650137e-07,6.2961473422502e-05,TRUE,1.78317103902393,0.44735079171599,1,FALSE,0.378093800012436,1,1,FALSE,2.6213242152067,0.0525533518142917,0.795493805058955,FALSE,"Both",3,"Unclear",0,"Unclear",0,"Unclear",0,-4.01061409022492,3.17061813995018,6.05610273138717e-05,0.00152114963354067,0.00309663625151592,0.0426593271190918,3.48015565734205,0.000501122541836685,0.0337200056926397,5.717962744758,-4.01061409022492,1.07808771196746e-08,6.05610273138717e-05,6.75466871868945e-06,0.00309663625151592,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.55094856833263,7.10150099508782,2.03821218736284,3.03175183115874,1.44554839281096,6.55055242675519,1.48726361903021,2.48080326282611,0.89459982447833,5.06328880772498,4.06974916392908,5.65595260227686,0.9935396437959,0.592663794551878,1.58620343834778
"GUCY1A2",-0.759060596432435,1,1,FALSE,-1.4712180134876,0.847393002967825,1,FALSE,1.20110159095232,0.68913538793152,1,FALSE,-2.73141708121117,0.0378375646098019,0.796011717870553,FALSE,-0.826641325609512,1,1,FALSE,0.393533873406167,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Both",3,1.99540534827309,0.663555251706303,0.0459986881000059,0.506975005611372,0.211544487732008,0.782666335513123,-0.472088272240324,0.636863783122839,0.837611330409235,0.0582574926739769,1.99540534827309,0.953543525908549,0.0459986881000059,0.977731605802036,0.211544487732008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.503571338872006,1.38604397492521,1.3946666453043,0.047786791878643,0.815007365580989,1.88961531379722,0.891095306432296,0.455784546993363,1.31857870445299,2.78071062022952,1.43383076680386,0.571036609344225,1.34687985342566,2.20967401088529,0.862794157459632
"CWF19L2",2.47280435061056,0.0804345069218388,0.542636546250279,FALSE,-1.21537252276528,1,1,FALSE,-0.320681137788089,1,1,FALSE,-1.15780535599907,1,1,FALSE,-3.07197690977726,0.0127587704180152,0.328716101083692,FALSE,-0.353612542596921,1,1,FALSE,"DoubleBoth",4,"Vertivore",2,"Carnivore",1,"Both",3,0.118040302324184,2.24751489496582,0.906035724453789,0.0246071397434558,0.961897007496553,0.182727969878497,-1.24224629710058,0.214145702742514,0.50404498897038,1.94536028034396,0.118040302324184,0.0517316317111071,0.906035724453789,0.180778188714831,0.961897007496553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.60793487737945,1.9752925319929,2.56722874338537,3.92075242941632,1.99857855164722,0.632642345386555,0.040706133994085,1.31281755203687,0.60935632573223,0.59193621139247,1.94545989742342,0.0232860196543247,1.35352368603095,0.568650191738145,1.9221738777691
"XRCC4",1.18384866262461,1,1,FALSE,-0.158791613089873,1,1,FALSE,-0.639045954596893,1,1,FALSE,-1.79226115352264,0.438546856891089,1,FALSE,-1.01951288358242,1,1,FALSE,1.09626812633007,1,1,FALSE,"Insectivore",2,"Unclear",0,"Carnivore",1,"Insectivore",1,0.409166197308551,1.51392300702316,0.682417699108859,0.130045368150419,0.859664916830302,0.418708814443077,0.337573266037984,0.735684791307809,0.888161065295591,2.07491414556841,0.409166197308551,0.0379944924588577,0.682417699108859,0.150071758104503,0.859664916830302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.949390043651886,1.28898114522578,2.10442743255357,1.55801189072867,0.0619287911138205,0.339591101573894,1.15503738890168,0.608621847076779,0.887461252538066,0.815446287327789,0.269030745502885,1.22705235411196,0.546415541824904,2.04249864143975,1.49608309961484
"MARS2",0.409812982536492,1,1,FALSE,0.429472298812579,1,1,FALSE,-0.853913736265441,1,1,FALSE,1.45546491684039,0.873243575649222,1,FALSE,0.104535955199129,1,1,FALSE,-0.590721453931056,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Unclear",0,-1.20414490240601,-0.425956020342626,0.228533577303379,0.670139893126014,0.508710313508469,0.871262815580261,-0.309517329517016,0.756928031879967,0.898873176466897,0.266279916038057,-1.20414490240601,0.79002363957944,0.228533577303379,0.892436315345162,0.508710313508469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0139012358523118,0.893589732431472,0.739387573507117,0.215863456170721,0.707484684836864,0.907490968283784,0.725486337654805,0.229764692023033,0.721385920689176,1.63297730593859,0.677726276260751,0.186105047594608,0.955251029677838,1.44687225834398,0.491621228666143
"USP12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MissingData",5,"MissingData",5,"MissingData",5,"MissingData",5,2.72053274889625,-0.695379487459147,0.00651768155649546,0.486817512065295,0.0667794566050789,0.771286112946977,NA,NA,NA,NA,2.72053274889625,NA,0.00651768155649546,NA,0.0667794566050789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAMK4",2.18160112948581,0.17483390074642,0.852967303845389,FALSE,1.48367059007322,0.827377993155482,1,FALSE,-2.01264791653693,0.132455046780054,0.504938570554263,FALSE,0.24179408405289,1,1,FALSE,-0.320984361644615,1,1,FALSE,1.28964551985579,1,1,FALSE,"Both",3,"Unclear",0,"Carnivore",1,"Unclear",0,-1.48361205026468,1.14571712743752,0.137911870677967,0.25191221470388,0.392177809091083,0.577622212142945,1.52100320331346,0.128259033458357,0.402247599949133,2.6800694670903,-1.48361205026468,0.007360688310184,0.137911870677967,0.0524065672917788,0.392177809091083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.493511417215826,2.96578194242789,1.37165071601906,1.76959517127739,0.630707860086773,2.47227052521206,0.878139298803235,1.27608375406157,0.137196442870946,1.59413122640883,1.1961867711505,2.33507408234112,0.397944455258331,0.740942855932288,1.13888731119062
"TRIM36",0.401091746783225,1,1,FALSE,0.316618478182371,1,1,FALSE,-0.996201365503602,0.957456948250942,1,FALSE,1.42717836358292,0.921170936072697,1,FALSE,-0.00569443754248018,1,1,FALSE,-0.71001465948891,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Insectivore",1,-1.48409401321,-0.608254920440223,0.1377839812581,0.543018414409656,0.39207633171687,0.803375819566092,0.140637743272272,0.888156129736206,0.957141849904783,0.281499529743167,-1.48409401321,0.778327288716579,0.1377839812581,0.885741350363628,0.39207633171687,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0597316210566559,0.988035435003271,0.72555280482383,0.287641269429707,0.785670874494841,0.928303813946615,0.785284425880486,0.227909648373051,0.725939253438185,1.7135882398271,0.700394165573564,0.20236456050843,1.01319407425354,1.51122367931867,0.498029605065135
"ZFP36L2",-0.268903380004376,1,1,FALSE,-0.987173613175579,1,1,FALSE,-0.39214394610371,1,1,FALSE,-0.505520982824574,1,1,FALSE,-0.737535970753346,1,1,FALSE,-0.612375684416252,1,1,FALSE,"Insectivore",2,"Vertivore",2,"Herbivore",2,"Unclear",0,0.730924419780084,1.2321193566403,0.464825319250397,0.21790450172272,0.723278368455494,0.542552084243251,-1.63603028966326,0.101833248260752,0.358805080571944,-0.0386532165058108,0.730924419780084,0.969166873329906,0.464825319250397,0.985285800436874,0.723278368455494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5078937525998,0.0871442400061076,0.167313911502267,0.331373282803617,0.242871595599407,0.420749512593693,0.340579841097533,0.176520469796184,0.265022157000393,0.0801696714961594,0.244229042797509,0.1557273555933,0.16405937130135,0.0755576840971404,0.0885016872042094
"FLT1",0.0342133900184262,1,1,FALSE,2.10139570566108,0.213637467657031,1,FALSE,-0.933787088567407,1,1,FALSE,2.49262866902398,0.0760808270920612,1,FALSE,1.96655258248798,0.295408887787169,1,FALSE,0.244965536914409,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Both",3,-2.23024742157912,-1.18031670035483,0.0257310216234809,0.237874278404667,0.152050357088954,0.563452313117236,1.15990811290541,0.246086219263337,0.537765441490685,-0.0632549556494462,-2.23024742157912,0.94956348407591,0.0257310216234809,0.975779820272635,0.152050357088954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.46171863333983,0.684479702599866,1.73836211475745,1.36637014654776,0.149024272219772,2.1461983359397,0.276643481417614,0.0953484867920755,1.31269436112006,2.42284181735731,2.05084984914762,0.833503974819639,0.37199196820969,1.58933784253768,1.21734587432799
"PLEKHH2",1.74764606370266,0.483152002429138,1,FALSE,0.263427060313323,1,1,FALSE,-0.650368939311347,1,1,FALSE,-0.529143351678673,1,1,FALSE,-1.12726417517077,1,1,FALSE,0.660450186121389,1,1,FALSE,"Both",3,"Unclear",0,"Carnivore",1,"Insectivore",1,-0.579057507784876,1.18491079368764,0.562550370397129,0.236052719308099,0.790818805039782,0.561517247910916,-0.420281594664673,0.674279753823866,0.857741999413148,1.89328045475607,-0.579057507784876,0.0583205829749633,0.562550370397129,0.195898910001856,0.790818805039782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04950132206254,1.69565267001829,1.6099332349499,2.03286852521004,0.76876357751578,0.646151347955744,0.560431912887356,0.983367203147502,0.280737744546763,0.0857194350683884,0.337215855191758,0.926889092502507,0.422935290260147,0.841169657434119,1.26410494769427
"PPM1B",-0.994890073378138,1,1,FALSE,0.166183418845344,1,1,FALSE,0.414093513220633,1,1,FALSE,-2.15437544999689,0.187264441434291,1,FALSE,0.880696438026922,1,1,FALSE,1.67300904219079,0.565953095966269,1,FALSE,"Herbivore",1,"Unclear",0,"Herbivore",2,"Vertivore",2,1.59374347395547,0.0703445431974281,0.110993502734263,0.94391942994815,0.347382445611059,0.979704666587666,1.7961506732027,0.0724705572018594,0.306193615990944,0.842303258931235,1.59374347395547,0.39961822735201,0.110993502734263,0.621424436738178,0.347382445611059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.82100293980717,0.996301848664534,0.819879972493755,1.32623994091654,1.88648955614038,0.175298908857364,1.64088291230092,0.505237001109367,1.06548661633321,1.81618182115829,0.329938092252004,0.890187707475845,2.14611991341029,2.70636952863413,0.560249615223842
"IGSF10",1.54089775091819,0.740050039877362,1,FALSE,-0.482942666854178,1,1,FALSE,-0.866557824656447,1,1,FALSE,1.00189736154429,1,1,FALSE,-1.64615863838239,0.598386614410861,1,FALSE,-1.21347605024175,1,1,FALSE,"DoubleBoth",4,"Vertivore",2,"Unclear",0,"Both",3,-0.81894249406083,0.70944414666754,0.41281922380317,0.478048900274509,0.685217129274118,0.766431486801206,-1.41417785216383,0.157309689165793,0.440653847396169,0.869855888840596,-0.81894249406083,0.384379164287824,0.41281922380317,0.607712325082642,0.685217129274118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.43107128344626,1.70232816289419,0.381130830388474,2.25358918489835,1.94763639272276,0.271256879447933,1.04994045305778,0.822517901452095,0.516565109276503,1.32119733250571,0.551261022004163,0.24530822982857,1.87245835450988,1.56650556233428,0.305952792175593
"SPARCL1",2.17858822667003,0.176173629456079,0.855941954726798,FALSE,1.994062578809,0.276871296658413,1,FALSE,-3.43505583101126,0.00177729527963873,0.0306721488017745,TRUE,0.689337115819863,1,1,FALSE,0.118870192381329,1,1,FALSE,1.45798430352898,0.869069217487636,1,FALSE,"Both",3,"Both",3,"Both",3,"Unclear",0,-1.92303461703466,1.64977845728932,0.0544757025502407,0.0989882564469407,0.233907475114426,0.369664058856651,1.71845193323149,0.0857142146625666,0.332287776536279,2.58613506962199,-1.92303461703466,0.00970588877623252,0.0544757025502407,0.0621789476752364,0.233907475114426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.130479336905374,3.969445780354,1.05305955937175,1.45644058937777,0.509543920602663,3.83896644344863,0.922580222466377,1.32596125247239,0.379064583697289,2.91638622098225,2.51300519097624,3.45990185975134,0.403381030006015,0.543515638769088,0.946896668775102
